trade_date,indiv_d_ts_code,indiv_d_trade_date,indiv_d_open,indiv_d_high,indiv_d_low,indiv_d_close,indiv_d_pre_close,indiv_d_change,indiv_d_pct_chg,indiv_d_vol,indiv_d_amount,indiv_din_close,indiv_din_turnover_rate,indiv_din_turnover_rate_f,indiv_din_volume_ratio,indiv_din_pe,indiv_din_pe_ttm,indiv_din_pb,indiv_din_ps,indiv_din_ps_ttm,indiv_din_dv_ratio,indiv_din_dv_ttm,indiv_din_total_share,indiv_din_float_share,indiv_din_free_share,indiv_din_total_mv,indiv_din_circ_mv,indiv_fin_ann_date,indiv_fin_end_date,indiv_fin_eps,indiv_fin_dt_eps,indiv_fin_total_revenue_ps,indiv_fin_revenue_ps,indiv_fin_capital_rese_ps,indiv_fin_surplus_rese_ps,indiv_fin_undist_profit_ps,indiv_fin_extra_item,indiv_fin_profit_dedt,indiv_fin_gross_margin,indiv_fin_current_ratio,indiv_fin_quick_ratio,indiv_fin_cash_ratio,indiv_fin_ar_turn,indiv_fin_ca_turn,indiv_fin_fa_turn,indiv_fin_assets_turn,indiv_fin_op_income,indiv_fin_ebit,indiv_fin_ebitda,indiv_fin_fcff,indiv_fin_fcfe,indiv_fin_current_exint,indiv_fin_noncurrent_exint,indiv_fin_interestdebt,indiv_fin_netdebt,indiv_fin_tangible_asset,indiv_fin_working_capital,indiv_fin_networking_capital,indiv_fin_invest_capital,indiv_fin_retained_earnings,indiv_fin_diluted2_eps,indiv_fin_bps,indiv_fin_ocfps,indiv_fin_retainedps,indiv_fin_cfps,indiv_fin_ebit_ps,indiv_fin_fcff_ps,indiv_fin_fcfe_ps,indiv_fin_netprofit_margin,indiv_fin_grossprofit_margin,indiv_fin_cogs_of_sales,indiv_fin_expense_of_sales,indiv_fin_profit_to_gr,indiv_fin_saleexp_to_gr,indiv_fin_adminexp_of_gr,indiv_fin_finaexp_of_gr,indiv_fin_impai_ttm,indiv_fin_gc_of_gr,indiv_fin_op_of_gr,indiv_fin_ebit_of_gr,indiv_fin_roe,indiv_fin_roe_waa,indiv_fin_roe_dt,indiv_fin_roa,indiv_fin_npta,indiv_fin_roic,indiv_fin_roe_yearly,indiv_fin_roa2_yearly,indiv_fin_debt_to_assets,indiv_fin_assets_to_eqt,indiv_fin_dp_assets_to_eqt,indiv_fin_ca_to_assets,indiv_fin_nca_to_assets,indiv_fin_tbassets_to_totalassets,indiv_fin_int_to_talcap,indiv_fin_eqt_to_talcapital,indiv_fin_currentdebt_to_debt,indiv_fin_longdeb_to_debt,indiv_fin_ocf_to_shortdebt,indiv_fin_debt_to_eqt,indiv_fin_eqt_to_debt,indiv_fin_eqt_to_interestdebt,indiv_fin_tangibleasset_to_debt,indiv_fin_tangasset_to_intdebt,indiv_fin_tangibleasset_to_netdebt,indiv_fin_ocf_to_debt,indiv_fin_turn_days,indiv_fin_roa_yearly,indiv_fin_roa_dp,indiv_fin_fixed_assets,indiv_fin_profit_to_op,indiv_fin_q_saleexp_to_gr,indiv_fin_q_gc_to_gr,indiv_fin_q_roe,indiv_fin_q_dt_roe,indiv_fin_q_npta,indiv_fin_q_ocf_to_sales,indiv_fin_basic_eps_yoy,indiv_fin_dt_eps_yoy,indiv_fin_cfps_yoy,indiv_fin_op_yoy,indiv_fin_ebt_yoy,indiv_fin_netprofit_yoy,indiv_fin_dt_netprofit_yoy,indiv_fin_ocf_yoy,indiv_fin_roe_yoy,indiv_fin_bps_yoy,indiv_fin_assets_yoy,indiv_fin_eqt_yoy,indiv_fin_tr_yoy,indiv_fin_or_yoy,indiv_fin_q_sales_yoy,indiv_fin_q_op_qoq,indiv_fin_equity_yoy,indiv_sh_ann_date,indiv_sh_end_date,indiv_sh_holder_num,indiv_chip_his_low,indiv_chip_his_high,indiv_chip_cost_5pct,indiv_chip_cost_15pct,indiv_chip_cost_50pct,indiv_chip_cost_85pct,indiv_chip_cost_95pct,indiv_chip_weight_avg,indiv_chip_winner_rate,indiv_techin_close,indiv_techin_open,indiv_techin_high,indiv_techin_low,indiv_techin_pre_close,indiv_techin_change,indiv_techin_pct_change,indiv_techin_vol,indiv_techin_amount,indiv_techin_adj_factor,indiv_techin_open_hfq,indiv_techin_open_qfq,indiv_techin_close_hfq,indiv_techin_close_qfq,indiv_techin_high_hfq,indiv_techin_high_qfq,indiv_techin_low_hfq,indiv_techin_low_qfq,indiv_techin_pre_close_hfq,indiv_techin_pre_close_qfq,indiv_techin_macd_dif,indiv_techin_macd_dea,indiv_techin_macd,indiv_techin_kdj_k,indiv_techin_kdj_d,indiv_techin_kdj_j,indiv_techin_rsi_6,indiv_techin_rsi_12,indiv_techin_rsi_24,indiv_techin_boll_upper,indiv_techin_boll_mid,indiv_techin_boll_lower,indiv_techin_cci,indiv_margin_rzye,indiv_margin_rqye,indiv_margin_rzmre,indiv_margin_rqyl,indiv_margin_rzche,indiv_margin_rqchl,indiv_margin_rqmcl,indiv_margin_rzrqye
2023-11-30,002594.SZ,20231130,206.64,207.8,203.41,204.13,207.03,-2.9000000000000057,-1.4,187242.15,3745049.006,199.15,1.6076,2.2857,0.99,34.8778,20.2161,4.4646,1.3671,1.0019,0.0527,0.5734,291114.2855,116476.4604,81919.5714,57975409.9573,23196287.0887,20231031,20230930,7.35,7.35,145.0547,145.0547,21.2572,2.3491,20.262,2018135000.0,19348761000.0,83548169000.0,0.6562,0.4351,0.2908,9.2,1.6369,2.4837,0.756,22452182000.0,25563324000.0,,-38368499211.8302,-32655153211.8302,400755858000.0,50440080000.0,31020701000.0,-24739052000.0,90903266000.0,-144143669000.0,-181382594000.0,172087558000.0,65824144000.0,7.3397,44.6064,33.6158,22.6111,1.4027,8.7812,-13.1799,-11.2173,5.2872,19.7853,80.2147,12.1186,5.2872,4.0796,8.3402,-0.3012,-0.3328,94.683,6.308,6.0537,17.7403,17.74,16.0647,4.5765,3.9971,13.8301,23.6537,6.102,77.3671,4.4183,4.6377,44.1425,55.8575,14.5846,18.0261,75.4591,86.9478,13.0522,0.2334,3.4184,0.2693,4.1861,0.1885,2.9304,,0.2029,104.9696,5.3295,3.8253,249211922000.0,6.1726,3.9402,93.0115,8.3462,7.7379,1.7929,9.799,129.6875,129.6875,7.4956,120.4094,115.0768,129.4686,131.32,7.4954,81.1524,16.9562,26.2064,16.9563,57.749,57.749,38.4949,53.0475,26.6716,20231031,20230930,358573,4.0,116.8,65.6,71.2,78.4,85.6,88.8,78.64,3.09,199.15,201.6,202.73,198.45,201.98,-2.83,-1.4011,187242.15,3745049.01,1.025,206.64,65.60208,204.12875,64.80484,207.79825,65.96979,203.41125,64.57705,207.0295,65.72574,-2.933,-1.687,-2.492,6.16,9.727,-0.974,5.496,14.063,25.999,83.559,74.714,65.869,-139.322,8231643557.0,225351169.0,166470689.0,1131565.0,697147151.0,66700.0,60400.0,8456994726.0
2023-12-01,002594.SZ,20231201,205.49,205.84,197.63,201.98,204.13,-2.1500000000000057,-1.05,194189.85,3799477.664,197.05,1.6672,2.3705,0.95,34.51,20.0029,4.4175,1.3527,0.9913,0.0533,0.5795,291114.2855,116476.4604,81919.5714,57364069.9578,22951686.5218,20231031,20230930,7.35,7.35,145.0547,145.0547,21.2572,2.3491,20.262,2018135000.0,19348761000.0,83548169000.0,0.6562,0.4351,0.2908,9.2,1.6369,2.4837,0.756,22452182000.0,25563324000.0,,-38368499211.8302,-32655153211.8302,400755858000.0,50440080000.0,31020701000.0,-24739052000.0,90903266000.0,-144143669000.0,-181382594000.0,172087558000.0,65824144000.0,7.3397,44.6064,33.6158,22.6111,1.4027,8.7812,-13.1799,-11.2173,5.2872,19.7853,80.2147,12.1186,5.2872,4.0796,8.3402,-0.3012,-0.3328,94.683,6.308,6.0537,17.7403,17.74,16.0647,4.5765,3.9971,13.8301,23.6537,6.102,77.3671,4.4183,4.6377,44.1425,55.8575,14.5846,18.0261,75.4591,86.9478,13.0522,0.2334,3.4184,0.2693,4.1861,0.1885,2.9304,,0.2029,104.9696,5.3295,3.8253,249211922000.0,6.1726,3.9402,93.0115,8.3462,7.7379,1.7929,9.799,129.6875,129.6875,7.4956,120.4094,115.0768,129.4686,131.32,7.4954,81.1524,16.9562,26.2064,16.9563,57.749,57.749,38.4949,53.0475,26.6716,20231031,20230930,358573,4.0,116.8,64.8,68.8,78.4,84.8,88.8,78.15,3.85,197.05,200.48,200.82,192.81,199.15,-2.1,-1.0545,194189.85,3799477.66,1.025,205.492,65.23763,201.97625,64.12148,205.8405,65.34827,197.63025,62.74175,204.12875,64.80484,-3.275,-2.005,-2.54,7.328,8.928,4.13,4.987,13.321,25.262,83.892,74.037,64.183,-124.203,8099226777.0,236005208.0,233113163.0,1197692.0,365529943.0,81573.0,147700.0,8335231985.0
2023-12-04,002594.SZ,20231204,201.98,204.27,198.44,201.3,201.98,-0.6799999999999784,-0.34,117613.15,2317283.54,196.39,1.0098,1.4357,0.63,34.3944,19.9359,4.4027,1.3482,0.988,0.0535,0.5815,291114.2855,116476.4604,81919.5714,57171934.5293,22874812.058,20231031,20230930,7.35,7.35,145.0547,145.0547,21.2572,2.3491,20.262,2018135000.0,19348761000.0,83548169000.0,0.6562,0.4351,0.2908,9.2,1.6369,2.4837,0.756,22452182000.0,25563324000.0,,-38368499211.8302,-32655153211.8302,400755858000.0,50440080000.0,31020701000.0,-24739052000.0,90903266000.0,-144143669000.0,-181382594000.0,172087558000.0,65824144000.0,7.3397,44.6064,33.6158,22.6111,1.4027,8.7812,-13.1799,-11.2173,5.2872,19.7853,80.2147,12.1186,5.2872,4.0796,8.3402,-0.3012,-0.3328,94.683,6.308,6.0537,17.7403,17.74,16.0647,4.5765,3.9971,13.8301,23.6537,6.102,77.3671,4.4183,4.6377,44.1425,55.8575,14.5846,18.0261,75.4591,86.9478,13.0522,0.2334,3.4184,0.2693,4.1861,0.1885,2.9304,,0.2029,104.9696,5.3295,3.8253,249211922000.0,6.1726,3.9402,93.0115,8.3462,7.7379,1.7929,9.799,129.6875,129.6875,7.4956,120.4094,115.0768,129.4686,131.32,7.4954,81.1524,16.9562,26.2064,16.9563,57.749,57.749,38.4949,53.0475,26.6716,20231031,20230930,358573,4.0,116.8,64.0,68.0,78.4,84.8,88.8,77.89,3.0,196.39,197.05,199.29,193.6,197.05,-0.66,-0.3349,117613.15,2317283.54,1.025,201.97625,64.12148,201.29975,63.90671,204.27225,64.85039,198.44,62.99883,201.97625,64.12148,-3.522,-2.308,-2.428,7.818,8.558,6.339,4.819,13.085,25.029,83.785,73.281,62.777,-105.674,7987990170.0,230739396.0,150529477.0,1174904.0,261766084.0,71188.0,48400.0,8218729566.0
2023-12-05,002594.SZ,20231205,201.92,204.96,200.5,201.25,201.3,-0.0500000000000113,-0.02,152372.47,3021632.365,196.34,1.3082,1.86,0.91,34.3857,19.9308,4.4016,1.3479,0.9878,0.0535,0.5816,291114.2855,116476.4604,81919.5714,57157378.8151,22868988.2349,20231031,20230930,7.35,7.35,145.0547,145.0547,21.2572,2.3491,20.262,2018135000.0,19348761000.0,83548169000.0,0.6562,0.4351,0.2908,9.2,1.6369,2.4837,0.756,22452182000.0,25563324000.0,,-38368499211.8302,-32655153211.8302,400755858000.0,50440080000.0,31020701000.0,-24739052000.0,90903266000.0,-144143669000.0,-181382594000.0,172087558000.0,65824144000.0,7.3397,44.6064,33.6158,22.6111,1.4027,8.7812,-13.1799,-11.2173,5.2872,19.7853,80.2147,12.1186,5.2872,4.0796,8.3402,-0.3012,-0.3328,94.683,6.308,6.0537,17.7403,17.74,16.0647,4.5765,3.9971,13.8301,23.6537,6.102,77.3671,4.4183,4.6377,44.1425,55.8575,14.5846,18.0261,75.4591,86.9478,13.0522,0.2334,3.4184,0.2693,4.1861,0.1885,2.9304,,0.2029,104.9696,5.3295,3.8253,249211922000.0,6.1726,3.9402,93.0115,8.3462,7.7379,1.7929,9.799,129.6875,129.6875,7.4956,120.4094,115.0768,129.4686,131.32,7.4954,81.1524,16.9562,26.2064,16.9563,57.749,57.749,38.4949,53.0475,26.6716,20231031,20230930,358573,4.0,116.8,64.0,67.2,78.4,84.8,88.8,77.52,3.16,196.34,197.0,199.96,195.61,196.39,-0.05,-0.0255,152372.47,3021632.37,1.025,201.925,64.10521,201.2485,63.89044,204.959,65.06841,200.50025,63.65289,201.29975,63.90671,-3.677,-2.582,-2.19,8.271,8.462,7.888,4.804,13.066,25.011,83.536,72.555,61.573,-86.845,8044950639.0,231061944.0,268010004.0,1176846.0,211049535.0,101148.0,103090.0,8276012583.0
2023-12-06,002594.SZ,20231206,201.26,206.27,200.9,206.22,201.25,4.969999999999999,2.47,176347.37,3523669.818,201.19,1.514,2.1527,1.01,35.2351,20.4232,4.5103,1.3812,1.0122,0.0522,0.5676,291114.2855,116476.4604,81919.5714,58569283.0997,23433899.0679,20231031,20230930,7.35,7.35,145.0547,145.0547,21.2572,2.3491,20.262,2018135000.0,19348761000.0,83548169000.0,0.6562,0.4351,0.2908,9.2,1.6369,2.4837,0.756,22452182000.0,25563324000.0,,-38368499211.8302,-32655153211.8302,400755858000.0,50440080000.0,31020701000.0,-24739052000.0,90903266000.0,-144143669000.0,-181382594000.0,172087558000.0,65824144000.0,7.3397,44.6064,33.6158,22.6111,1.4027,8.7812,-13.1799,-11.2173,5.2872,19.7853,80.2147,12.1186,5.2872,4.0796,8.3402,-0.3012,-0.3328,94.683,6.308,6.0537,17.7403,17.74,16.0647,4.5765,3.9971,13.8301,23.6537,6.102,77.3671,4.4183,4.6377,44.1425,55.8575,14.5846,18.0261,75.4591,86.9478,13.0522,0.2334,3.4184,0.2693,4.1861,0.1885,2.9304,,0.2029,104.9696,5.3295,3.8253,249211922000.0,6.1726,3.9402,93.0115,8.3462,7.7379,1.7929,9.799,129.6875,129.6875,7.4956,120.4094,115.0768,129.4686,131.32,7.4954,81.1524,16.9562,26.2064,16.9563,57.749,57.749,38.4949,53.0475,26.6716,20231031,20230930,358573,4.0,116.8,64.0,65.6,77.6,84.8,88.0,77.16,12.9,201.19,196.35,201.24,196.0,196.34,4.85,2.4702,176347.37,3523669.82,1.025,201.25875,63.8937,206.21975,65.46867,206.271,65.48494,200.9,63.7798,201.2485,63.89044,-3.631,-2.792,-1.678,13.275,10.067,19.693,29.796,24.735,30.153,83.009,71.923,60.837,-68.079,8149391864.0,267907220.0,341733200.0,1331613.0,237291975.0,126333.0,281100.0,8417299084.0
2023-12-07,002594.SZ,20231207,206.22,206.23,202.23,204.44,206.22,-1.7800000000000011,-0.86,103169.24,2051259.486,199.45,0.8858,1.2594,0.62,34.9303,20.2465,4.4713,1.3692,1.0034,0.0526,0.5726,291114.2855,116476.4604,81919.5714,58062744.243,23231230.0268,20231031,20230930,7.35,7.35,145.0547,145.0547,21.2572,2.3491,20.262,2018135000.0,19348761000.0,83548169000.0,0.6562,0.4351,0.2908,9.2,1.6369,2.4837,0.756,22452182000.0,25563324000.0,,-38368499211.8302,-32655153211.8302,400755858000.0,50440080000.0,31020701000.0,-24739052000.0,90903266000.0,-144143669000.0,-181382594000.0,172087558000.0,65824144000.0,7.3397,44.6064,33.6158,22.6111,1.4027,8.7812,-13.1799,-11.2173,5.2872,19.7853,80.2147,12.1186,5.2872,4.0796,8.3402,-0.3012,-0.3328,94.683,6.308,6.0537,17.7403,17.74,16.0647,4.5765,3.9971,13.8301,23.6537,6.102,77.3671,4.4183,4.6377,44.1425,55.8575,14.5846,18.0261,75.4591,86.9478,13.0522,0.2334,3.4184,0.2693,4.1861,0.1885,2.9304,,0.2029,104.9696,5.3295,3.8253,249211922000.0,6.1726,3.9402,93.0115,8.3462,7.7379,1.7929,9.799,129.6875,129.6875,7.4956,120.4094,115.0768,129.4686,131.32,7.4954,81.1524,16.9562,26.2064,16.9563,57.749,57.749,38.4949,53.0475,26.6716,20231031,20230930,358573,4.0,116.8,64.0,65.6,77.6,84.8,88.0,76.95,14.33,199.45,201.19,201.2,197.3,201.19,-1.74,-0.8649,103169.24,2051259.49,1.025,206.21975,65.46867,204.43625,64.90246,206.23,65.47192,202.2325,64.20283,206.21975,65.46867,-3.598,-2.953,-1.29,20.384,13.506,34.141,26.77,23.501,29.398,82.41,71.275,60.139,-62.099,8068507380.0,211557015.0,129424490.0,1060702.0,210308974.0,311411.0,40500.0,8280064395.0
2023-12-08,002594.SZ,20231208,204.01,205.37,203.28,203.51,204.44,-0.9300000000000068,-0.45,77700.19,1547061.882,198.55,0.6671,0.9485,0.52,34.7727,20.1552,4.4512,1.363,0.9989,0.0529,0.5752,291114.2855,116476.4604,81919.5714,57800741.386,23126401.2124,20231031,20230930,7.35,7.35,145.0547,145.0547,21.2572,2.3491,20.262,2018135000.0,19348761000.0,83548169000.0,0.6562,0.4351,0.2908,9.2,1.6369,2.4837,0.756,22452182000.0,25563324000.0,,-38368499211.8302,-32655153211.8302,400755858000.0,50440080000.0,31020701000.0,-24739052000.0,90903266000.0,-144143669000.0,-181382594000.0,172087558000.0,65824144000.0,7.3397,44.6064,33.6158,22.6111,1.4027,8.7812,-13.1799,-11.2173,5.2872,19.7853,80.2147,12.1186,5.2872,4.0796,8.3402,-0.3012,-0.3328,94.683,6.308,6.0537,17.7403,17.74,16.0647,4.5765,3.9971,13.8301,23.6537,6.102,77.3671,4.4183,4.6377,44.1425,55.8575,14.5846,18.0261,75.4591,86.9478,13.0522,0.2334,3.4184,0.2693,4.1861,0.1885,2.9304,,0.2029,104.9696,5.3295,3.8253,249211922000.0,6.1726,3.9402,93.0115,8.3462,7.7379,1.7929,9.799,129.6875,129.6875,7.4956,120.4094,115.0768,129.4686,131.32,7.4954,81.1524,16.9562,26.2064,16.9563,57.749,57.749,38.4949,53.0475,26.6716,20231031,20230930,358573,4.0,116.8,64.0,64.8,77.6,84.8,88.0,76.78,8.82,198.55,199.03,200.36,198.32,199.45,-0.9,-0.4512,77700.19,1547061.88,1.025,204.00575,64.76579,203.51375,64.60959,205.369,65.19858,203.278,64.53475,204.43625,64.90246,-3.555,-3.073,-0.963,23.681,16.897,37.247,25.183,22.857,29.006,81.808,70.65,59.491,-58.335,7973680193.0,209158329.0,90191850.0,1053429.0,185019037.0,34973.0,27700.0,8182838522.0
2023-12-11,002594.SZ,20231211,201.67,204.57,199.51,204.17,203.51,0.6599999999999966,0.32,101086.35,1989856.428,199.19,0.8679,1.234,0.81,34.8848,20.2201,4.4655,1.3674,1.0021,0.0527,0.5733,291114.2855,116476.4604,81919.5714,57987054.5287,23200946.1471,20231031,20230930,7.35,7.35,145.0547,145.0547,21.2572,2.3491,20.262,2018135000.0,19348761000.0,83548169000.0,0.6562,0.4351,0.2908,9.2,1.6369,2.4837,0.756,22452182000.0,25563324000.0,,-38368499211.8302,-32655153211.8302,400755858000.0,50440080000.0,31020701000.0,-24739052000.0,90903266000.0,-144143669000.0,-181382594000.0,172087558000.0,65824144000.0,7.3397,44.6064,33.6158,22.6111,1.4027,8.7812,-13.1799,-11.2173,5.2872,19.7853,80.2147,12.1186,5.2872,4.0796,8.3402,-0.3012,-0.3328,94.683,6.308,6.0537,17.7403,17.74,16.0647,4.5765,3.9971,13.8301,23.6537,6.102,77.3671,4.4183,4.6377,44.1425,55.8575,14.5846,18.0261,75.4591,86.9478,13.0522,0.2334,3.4184,0.2693,4.1861,0.1885,2.9304,,0.2029,104.9696,5.3295,3.8253,249211922000.0,6.1726,3.9402,93.0115,8.3462,7.7379,1.7929,9.799,129.6875,129.6875,7.4956,120.4094,115.0768,129.4686,131.32,7.4954,81.1524,16.9562,26.2064,16.9563,57.749,57.749,38.4949,53.0475,26.6716,20231031,20230930,358573,4.0,116.8,64.0,64.8,77.6,84.8,88.0,76.59,16.77,199.19,196.75,199.58,194.64,198.55,0.64,0.3223,101086.35,1989856.43,1.025,201.66875,64.02386,204.16975,64.81785,204.5695,64.94476,199.506,63.33725,203.51375,64.60959,-3.464,-3.151,-0.625,28.231,20.675,43.343,28.786,24.462,29.701,81.047,70.033,59.018,-60.085,7897578330.0,199061721.0,106948543.0,999356.0,183050406.0,80473.0,26400.0,8096640051.0
2023-12-12,002594.SZ,20231212,203.13,203.7,201.02,201.24,204.17,-2.9299999999999784,-1.44,79797.21,1572793.711,196.33,0.6851,0.9741,0.65,34.3839,19.9298,4.4014,1.3478,0.9877,0.0535,0.5817,291114.2855,116476.4604,81919.5714,57154467.6722,22867823.4703,20231031,20230930,7.35,7.35,145.0547,145.0547,21.2572,2.3491,20.262,2018135000.0,19348761000.0,83548169000.0,0.6562,0.4351,0.2908,9.2,1.6369,2.4837,0.756,22452182000.0,25563324000.0,,-38368499211.8302,-32655153211.8302,400755858000.0,50440080000.0,31020701000.0,-24739052000.0,90903266000.0,-144143669000.0,-181382594000.0,172087558000.0,65824144000.0,7.3397,44.6064,33.6158,22.6111,1.4027,8.7812,-13.1799,-11.2173,5.2872,19.7853,80.2147,12.1186,5.2872,4.0796,8.3402,-0.3012,-0.3328,94.683,6.308,6.0537,17.7403,17.74,16.0647,4.5765,3.9971,13.8301,23.6537,6.102,77.3671,4.4183,4.6377,44.1425,55.8575,14.5846,18.0261,75.4591,86.9478,13.0522,0.2334,3.4184,0.2693,4.1861,0.1885,2.9304,,0.2029,104.9696,5.3295,3.8253,249211922000.0,6.1726,3.9402,93.0115,8.3462,7.7379,1.7929,9.799,129.6875,129.6875,7.4956,120.4094,115.0768,129.4686,131.32,7.4954,81.1524,16.9562,26.2064,16.9563,57.749,57.749,38.4949,53.0475,26.6716,20231031,20230930,358573,4.0,116.8,64.0,64.8,77.6,84.8,88.0,76.42,3.39,196.33,198.18,198.73,196.12,199.19,-2.86,-1.4358,79797.21,1572793.71,1.025,203.1345,64.48919,201.23825,63.88719,203.69825,64.66816,201.023,63.81885,204.16975,64.81785,-3.427,-3.207,-0.442,30.649,24.0,43.947,22.878,22.209,28.405,80.151,69.361,58.571,-61.708,7932964137.0,190762277.0,158111235.0,971641.0,122725428.0,62315.0,34600.0,8123726414.0
2023-12-13,002594.SZ,20231213,200.72,200.72,196.51,196.59,201.24,-4.650000000000006,-2.31,117534.92,2270646.821,191.8,1.0091,1.4348,1.09,33.5906,19.47,4.2998,1.3167,0.9649,0.0547,0.5954,291114.2855,116476.4604,81919.5714,55835719.9589,22340185.1047,20231031,20230930,7.35,7.35,145.0547,145.0547,21.2572,2.3491,20.262,2018135000.0,19348761000.0,83548169000.0,0.6562,0.4351,0.2908,9.2,1.6369,2.4837,0.756,22452182000.0,25563324000.0,,-38368499211.8302,-32655153211.8302,400755858000.0,50440080000.0,31020701000.0,-24739052000.0,90903266000.0,-144143669000.0,-181382594000.0,172087558000.0,65824144000.0,7.3397,44.6064,33.6158,22.6111,1.4027,8.7812,-13.1799,-11.2173,5.2872,19.7853,80.2147,12.1186,5.2872,4.0796,8.3402,-0.3012,-0.3328,94.683,6.308,6.0537,17.7403,17.74,16.0647,4.5765,3.9971,13.8301,23.6537,6.102,77.3671,4.4183,4.6377,44.1425,55.8575,14.5846,18.0261,75.4591,86.9478,13.0522,0.2334,3.4184,0.2693,4.1861,0.1885,2.9304,,0.2029,104.9696,5.3295,3.8253,249211922000.0,6.1726,3.9402,93.0115,8.3462,7.7379,1.7929,9.799,129.6875,129.6875,7.4956,120.4094,115.0768,129.4686,131.32,7.4954,81.1524,16.9562,26.2064,16.9563,57.749,57.749,38.4949,53.0475,26.6716,20231031,20230930,358573,4.0,116.8,63.2,64.8,77.6,84.8,88.0,76.17,2.36,191.8,195.82,195.82,191.72,196.33,-4.53,-2.3073,117534.92,2270646.82,1.025,200.7155,63.72123,196.595,62.41309,200.7155,63.72123,196.513,62.38706,201.23825,63.88719,-3.477,-3.261,-0.433,20.713,22.904,16.33,16.458,19.16,26.493,79.086,68.599,58.111,-103.398,7832457438.0,198833306.0,109074437.0,1036670.0,209581136.0,49171.0,114200.0,8031290744.0
2023-12-14,002594.SZ,20231214,197.82,201.08,195.89,195.96,196.59,-0.6299999999999955,-0.32,92496.7,1787086.925,191.18,0.7941,1.1291,0.96,33.482,19.407,4.2859,1.3124,0.9618,0.0549,0.5973,291114.2855,116476.4604,81919.5714,55655229.1019,22267969.6993,20231031,20230930,7.35,7.35,145.0547,145.0547,21.2572,2.3491,20.262,2018135000.0,19348761000.0,83548169000.0,0.6562,0.4351,0.2908,9.2,1.6369,2.4837,0.756,22452182000.0,25563324000.0,,-38368499211.8302,-32655153211.8302,400755858000.0,50440080000.0,31020701000.0,-24739052000.0,90903266000.0,-144143669000.0,-181382594000.0,172087558000.0,65824144000.0,7.3397,44.6064,33.6158,22.6111,1.4027,8.7812,-13.1799,-11.2173,5.2872,19.7853,80.2147,12.1186,5.2872,4.0796,8.3402,-0.3012,-0.3328,94.683,6.308,6.0537,17.7403,17.74,16.0647,4.5765,3.9971,13.8301,23.6537,6.102,77.3671,4.4183,4.6377,44.1425,55.8575,14.5846,18.0261,75.4591,86.9478,13.0522,0.2334,3.4184,0.2693,4.1861,0.1885,2.9304,,0.2029,104.9696,5.3295,3.8253,249211922000.0,6.1726,3.9402,93.0115,8.3462,7.7379,1.7929,9.799,129.6875,129.6875,7.4956,120.4094,115.0768,129.4686,131.32,7.4954,81.1524,16.9562,26.2064,16.9563,57.749,57.749,38.4949,53.0475,26.6716,20231031,20230930,358573,4.0,116.8,63.2,64.8,77.6,84.8,88.0,75.97,1.14,191.18,193.0,196.18,191.11,191.8,-0.62,-0.3233,92496.7,1787086.93,1.025,197.825,62.80358,195.9595,62.21134,201.0845,63.83838,195.88775,62.18856,196.595,62.41309,-3.493,-3.307,-0.372,14.039,19.949,2.218,15.732,18.775,26.24,77.822,67.832,57.842,-123.056,7822596432.0,217102097.0,105197314.0,1135590.0,115058320.0,25155.0,124075.0,8039698529.0
2023-12-15,002594.SZ,20231215,197.91,199.25,195.86,198.11,195.96,2.1500000000000057,1.1,101841.34,1966549.057,193.28,0.8744,1.2432,1.09,33.8497,19.6202,4.333,1.3269,0.9724,0.0543,0.5909,291114.2855,116476.4604,81919.5714,56266569.1014,22512570.2661,20231031,20230930,7.35,7.35,145.0547,145.0547,21.2572,2.3491,20.262,2018135000.0,19348761000.0,83548169000.0,0.6562,0.4351,0.2908,9.2,1.6369,2.4837,0.756,22452182000.0,25563324000.0,,-38368499211.8302,-32655153211.8302,400755858000.0,50440080000.0,31020701000.0,-24739052000.0,90903266000.0,-144143669000.0,-181382594000.0,172087558000.0,65824144000.0,7.3397,44.6064,33.6158,22.6111,1.4027,8.7812,-13.1799,-11.2173,5.2872,19.7853,80.2147,12.1186,5.2872,4.0796,8.3402,-0.3012,-0.3328,94.683,6.308,6.0537,17.7403,17.74,16.0647,4.5765,3.9971,13.8301,23.6537,6.102,77.3671,4.4183,4.6377,44.1425,55.8575,14.5846,18.0261,75.4591,86.9478,13.0522,0.2334,3.4184,0.2693,4.1861,0.1885,2.9304,,0.2029,104.9696,5.3295,3.8253,249211922000.0,6.1726,3.9402,93.0115,8.3462,7.7379,1.7929,9.799,129.6875,129.6875,7.4956,120.4094,115.0768,129.4686,131.32,7.4954,81.1524,16.9562,26.2064,16.9563,57.749,57.749,38.4949,53.0475,26.6716,20231031,20230930,358573,4.0,116.8,63.2,64.0,77.6,84.8,88.0,75.75,4.38,193.28,193.08,194.39,191.08,191.18,2.1,1.0984,101841.34,1966549.06,1.025,197.907,62.82961,198.112,62.8947,199.24975,63.2559,195.857,62.1788,195.9595,62.21134,-3.411,-3.328,-0.166,16.577,18.825,12.081,28.531,24.387,28.642,76.382,67.124,57.867,-113.728,7826879334.0,221661814.0,116564911.0,1146843.0,112282009.0,37447.0,48700.0,8048541148.0
