indiv_margin_trade_date,indiv_margin_ts_code,indiv_margin_rzye,indiv_margin_rqye,indiv_margin_rzmre,indiv_margin_rqyl,indiv_margin_rzche,indiv_margin_rqchl,indiv_margin_rqmcl,indiv_margin_rzrqye
20250912,600036.SH,9027725302.0,36250461.0,366970719.0,852150.0,158362063.0,88100.0,83600.0,9063975763.0
20250911,600036.SH,8819116646.0,37092945.0,151792773.0,856650.0,331479897.0,54000.0,39100.0,8856209591.0
20250910,600036.SH,8998803770.0,37476650.0,246448017.0,871550.0,205370735.0,41000.0,44000.0,9036280420.0
20250909,600036.SH,8957726488.0,37199996.5,147483189.0,868550.0,193036897.0,45700.0,51200.0,8994926484.5
20250908,600036.SH,9003280196.0,36619211.5,260589046.0,863050.0,136561389.0,39000.0,71400.0,9039899407.5
20250905,600036.SH,8879252539.0,35518594.0,139825883.0,830650.0,144423102.0,92700.0,26300.0,8914771133.0
20250904,600036.SH,8883849758.0,38618002.5,210298211.0,897050.0,228052703.0,63100.0,100500.0,8922467760.5
20250903,600036.SH,8901604250.0,36878985.0,198123219.0,859650.0,260868745.0,242100.0,26000.0,8938483235.0
20250902,600036.SH,8964349776.0,46730580.0,344758737.0,1075750.0,520051129.0,123000.0,325400.0,9011080356.0
20250901,600036.SH,9139642168.0,36663233.0,494929762.0,873350.0,285216349.0,235800.0,58600.0,9176305401.0
20250829,600036.SH,8929928755.0,45058089.5,342229249.0,1050550.0,349757456.0,92900.0,148800.0,8974986844.5
20250828,600036.SH,8937456962.0,42750057.0,473243691.0,994650.0,246019572.0,125377.0,79100.0,8980207019.0
20250827,600036.SH,8710232843.0,44759861.0,353388345.0,1040927.0,176566014.0,154023.0,109000.0,8754992704.0
20250826,600036.SH,8533410512.0,47260544.0,613562333.0,1085950.0,171513591.0,77800.0,36100.0,8580671056.0
20250825,600036.SH,8091361770.0,49470005.5,303187180.0,1127650.0,319119381.0,93100.0,135400.0,8140831775.5
20250822,600036.SH,8107293971.0,46952241.0,317449075.0,1085350.0,238165122.0,62200.0,75500.0,8154246212.0
20250821,600036.SH,8028010018.0,46602013.5,240800835.0,1072050.0,278948973.0,90100.0,140900.0,8074612031.5
20250820,600036.SH,8066158156.0,44373312.5,313239783.0,1021250.0,161738092.0,76700.0,61800.0,8110531468.5
20250819,600036.SH,7914656465.0,44968910.0,602371861.0,1036150.0,153522464.0,106600.0,27100.0,7959625375.0
20250818,600036.SH,7465807068.0,48541931.5,697787084.0,1115650.0,233860123.0,171200.0,96300.0,7514348999.5
20250815,600036.SH,7001304415.0,51550815.0,258287619.0,1190550.0,179149674.0,228000.0,73300.0,7052855230.0
20250814,600036.SH,6922166470.0,58895045.0,189465573.0,1345250.0,215333152.0,68400.0,105600.0,6981061515.0
20250813,600036.SH,6948034049.0,56952497.0,370794420.0,1308050.0,167543254.0,165700.0,45500.0,7004986546.0
20250812,600036.SH,6744782883.0,62843000.0,230671272.0,1428250.0,151016116.0,67200.0,27100.0,6807625883.0
20250811,600036.SH,6665127727.0,64754235.0,290993357.0,1468350.0,103428252.0,165600.0,118200.0,6729881962.0
20250808,600036.SH,6477562622.0,67496347.5,241754021.0,1515750.0,130299624.0,251100.0,25700.0,6545058969.5
20250807,600036.SH,6366108225.0,78612922.5,183643331.0,1741150.0,190835488.0,44900.0,107200.0,6444721147.5
20250806,600036.SH,6373300382.0,75749712.0,113129146.0,1678850.0,137566491.0,74900.0,32000.0,6449050094.0
20250805,600036.SH,6397737727.0,77909187.5,166009899.0,1721750.0,166004075.0,29300.0,182700.0,6475646914.5
20250804,600036.SH,6397731903.0,70418915.0,127578734.0,1568350.0,158536902.0,45500.0,71900.0,6468150818.0
20250801,600036.SH,6428690071.0,68493419.0,127958526.0,1541950.0,159445109.0,174700.0,59300.0,6497183490.0
20250731,600036.SH,6460176654.0,73718928.0,189323963.0,1657350.0,288866256.0,97900.0,167600.0,6533895582.0
20250730,600036.SH,6559718947.0,70523413.0,168055817.0,1587650.0,192282265.0,98900.0,95300.0,6630242360.0
20250729,600036.SH,6583945395.0,70237775.0,210671494.0,1591250.0,143444246.0,38400.0,63100.0,6654183170.0
20250728,600036.SH,6516718147.0,69617482.0,292593126.0,1566550.0,133306984.0,146100.0,77400.0,6586335629.0
20250725,600036.SH,6357432005.0,73308257.5,318985863.0,1635250.0,122476756.0,79100.0,176900.0,6430740262.5
20250724,600036.SH,6160922898.0,69000756.0,206972647.0,1537450.0,209788719.0,180900.0,164600.0,6229923654.0
20250723,600036.SH,6163738970.0,70105200.0,214601787.0,1553750.0,192442526.0,144600.0,154800.0,6233844170.0
20250722,600036.SH,6141579709.0,69367137.0,316803242.0,1543550.0,204413450.0,127100.0,86700.0,6210946846.0
20250721,600036.SH,6029189917.0,71040157.5,153594805.0,1583950.0,99494107.0,66700.0,83300.0,6100230074.5
20250718,600036.SH,5975089219.0,70609117.5,154543992.0,1567350.0,150967339.0,164348.0,50300.0,6045698336.5
20250717,600036.SH,5971512566.0,75662910.0,95119769.0,1681398.0,114217435.0,130300.0,95000.0,6047175476.0
20250716,600036.SH,5990610232.0,77440246.78,128053958.0,1716698.0,137309232.0,134300.0,127000.0,6068050478.78
20250715,600036.SH,5999865506.0,77959189.56,272458118.0,1723998.0,238409870.0,173008.0,151900.0,6077824695.56
20250714,600036.SH,5965817258.0,79524480.42,168882933.0,1745106.0,214359385.0,36192.0,151200.0,6045341738.42
20250711,600036.SH,6011293710.0,74397672.72,320829277.0,1630098.0,355866375.0,206300.0,35800.0,6085691382.72
20250710,600036.SH,6046330808.0,86860847.52,211845055.0,1800598.0,396849452.0,91000.0,177100.0,6133191655.52
20250709,600036.SH,6231335205.0,80804290.74,195068173.0,1714498.0,195845869.0,140500.0,84600.0,6312139495.74
20250708,600036.SH,6232112901.0,84306352.76,123356890.0,1770398.0,166534230.0,61900.0,101100.0,6316419253.76
20250707,600036.SH,6275290241.0,81712545.6,134608050.0,1731198.0,163835037.0,111200.0,90200.0,6357002786.6
20250704,600036.SH,6304517228.0,82475959.86,201165056.0,1752198.0,246545788.0,114500.0,169900.0,6386993187.86
20250703,600036.SH,6349897960.0,79087754.78,187744385.0,1696798.0,137540614.0,155500.0,127948.0,6428985714.78
20250702,600036.SH,6299694189.0,80872015.0,213620511.0,1724350.0,168856116.0,95300.0,155500.0,6380566204.0
20250701,600036.SH,6254929794.0,77299767.5,200747374.0,1664150.0,153631745.0,87700.0,196500.0,6332229561.5
20250630,600036.SH,6207814165.0,71468332.5,198491781.0,1555350.0,147556658.0,81100.0,66600.0,6279282497.5
20250627,600036.SH,6156879042.0,72558467.0,457508443.0,1569850.0,242229516.0,308500.0,64900.0,6229437509.0
20250626,600036.SH,5941600115.0,86827986.0,216874993.0,1813450.0,173594080.0,96400.0,115000.0,6028428101.0
20250625,600036.SH,5898319202.0,85255375.0,121837670.0,1794850.0,187310773.0,73400.0,139200.0,5983574577.0
20250624,600036.SH,5963792305.0,80833087.5,166589993.0,1729050.0,244802618.0,85300.0,197800.0,6044625392.5
20250623,600036.SH,6042004930.0,74765437.5,207969647.0,1616550.0,180805018.0,179200.0,84500.0,6116770367.5
20250620,600036.SH,6014840301.0,78700387.5,129997341.0,1711250.0,195553552.0,52700.0,103300.0,6093540688.5
20250619,600036.SH,6080396512.0,75775459.5,154847177.0,1660650.0,188711826.0,134000.0,140900.0,6156171971.5
20250618,600036.SH,6114261161.0,75824437.5,113034435.0,1653750.0,145305005.0,104700.0,90200.0,6190085598.5
20250617,600036.SH,6146531731.0,76706135.0,130420914.0,1668250.0,114010924.0,27400.0,88200.0,6223237866.0
20250616,600036.SH,6130121741.0,73589061.0,153978744.0,1607450.0,158307696.0,85500.0,151500.0,6203710802.0
20250613,600036.SH,6138410276.0,69737589.0,63946632.0,1543550.0,122431570.0,111500.0,65700.0,6208147865.0
20250612,600036.SH,6196895214.0,71886300.5,129265615.0,1589350.0,140810951.0,184300.0,107900.0,6268781514.5
20250611,600036.SH,6208440550.0,75475132.5,159976726.0,1665750.0,208023114.0,64900.0,349600.0,6283915682.5
20250610,600036.SH,6256486938.0,61691503.5,253538439.0,1381050.0,257989830.0,119800.0,215600.0,6318178441.5
20250609,600036.SH,6260938329.0,57322150.0,146003673.0,1285250.0,140179356.0,63700.0,133000.0,6318260479.0
20250606,600036.SH,6255114012.0,54073296.5,94930153.0,1215950.0,88170265.0,165300.0,92500.0,6309187308.5
20250605,600036.SH,6248354124.0,57181837.5,91329236.0,1288750.0,130501539.0,67900.0,197900.0,6305535961.5
20250604,600036.SH,6287526427.0,51054525.0,85472946.0,1158750.0,218578790.0,131500.0,83300.0,6338580952.0
20250603,600036.SH,6420632271.0,53069591.5,159685862.0,1206950.0,177444831.0,78800.0,174700.0,6473701862.5
20250530,600036.SH,6438539668.0,48252901.5,106687411.0,1111050.0,194309268.0,80800.0,101200.0,6486792569.5
20250529,600036.SH,6526161525.0,47410555.5,176691325.0,1090650.0,160789510.0,195900.0,67600.0,6573572080.5
20250528,600036.SH,6510259710.0,53243736.0,94171346.0,1218950.0,82667935.0,189300.0,88000.0,6563503446.0
20250527,600036.SH,6498756299.0,57747735.0,132037938.0,1320250.0,113005300.0,97700.0,87900.0,6556504034.0
20250526,600036.SH,6479723661.0,58256190.0,141731620.0,1330050.0,145664688.0,246900.0,101300.0,6537979851.0
20250523,600036.SH,6483656729.0,65002382.5,228846324.0,1475650.0,178695227.0,138300.0,138400.0,6548659111.5
20250522,600036.SH,6433505632.0,65676730.5,148062015.0,1475550.0,296223460.0,70500.0,173400.0,6499182362.5
20250521,600036.SH,6581667077.0,60259335.0,288511059.0,1372650.0,374004884.0,163700.0,69200.0,6641926412.0
20250520,600036.SH,6667116642.0,64407885.0,297226412.0,1467150.0,317365546.0,45000.0,170800.0,6731524527.0
20250519,600036.SH,6687255776.0,58804784.0,306464370.0,1341350.0,122130915.0,113800.0,48800.0,6746060560.0
20250516,600036.SH,6502922321.0,62259114.5,327972503.0,1406350.0,157548586.0,494400.0,51600.0,6565181435.5
20250515,600036.SH,6332498404.0,83063818.0,311947768.0,1849150.0,256814025.0,81800.0,136300.0,6415562222.0
20250514,600036.SH,6277364661.0,80418266.5,234057139.0,1794650.0,244834523.0,99900.0,191400.0,6357782927.5
20250513,600036.SH,6293649080.0,75892364.0,155429159.0,1703150.0,323247074.0,207500.0,275100.0,6369541444.0
20250512,600036.SH,6461466995.0,71637090.0,285003112.0,1635550.0,216223495.0,162000.0,281500.0,6533104085.0
20250509,600036.SH,6392687378.0,65917854.0,235464232.0,1516050.0,339069800.0,135000.0,327500.0,6458605232.0
20250508,600036.SH,6496292946.0,56647940.0,165919339.0,1323550.0,402012026.0,64300.0,363000.0,6552940886.0
20250507,600036.SH,6732385633.0,43064197.0,138950764.0,1024850.0,322176866.0,163000.0,249400.0,6775449830.0
20250506,600036.SH,6915611735.0,38823676.5,141873208.0,938450.0,306696017.0,91600.0,235800.0,6954435411.5
20250430,600036.SH,7080229952.0,32357745.0,473293689.0,794250.0,264114844.0,204800.0,43000.0,7112587697.0
20250429,600036.SH,6871051107.0,40154100.0,147975640.0,956050.0,117079524.0,172300.0,78300.0,6911205207.0
20250428,600036.SH,6840154991.0,44469617.5,89198539.0,1050050.0,156648903.0,58200.0,122800.0,6884624608.5
20250425,600036.SH,6907605355.0,41467736.0,140859070.0,985450.0,195607270.0,98600.0,38000.0,6949073091.0
20250424,600036.SH,6962353555.0,44153770.5,148504190.0,1046050.0,146682324.0,122000.0,140200.0,7006507325.5
20250423,600036.SH,6960531689.0,43159421.5,133481960.0,1027850.0,240179431.0,103000.0,60100.0,7003691110.5
20250422,600036.SH,7067229160.0,44982207.5,166544320.0,1070750.0,138790365.0,189100.0,101700.0,7112211367.5
20250421,600036.SH,7039475205.0,48966582.0,184129734.0,1158150.0,161636859.0,171500.0,156600.0,7088441787.0
20250418,600036.SH,7016982330.0,50147887.5,78111592.0,1173050.0,139736507.0,107500.0,206800.0,7067130217.5
20250417,600036.SH,7078607245.0,45226350.0,119907660.0,1073750.0,126410434.0,105000.0,209100.0,7123833595.0
20250416,600036.SH,7085110019.0,40967712.5,162001700.0,969650.0,175351780.0,181500.0,117700.0,7126077731.5
20250415,600036.SH,7098460099.0,43508245.0,148332042.0,1033450.0,209299190.0,47100.0,288000.0,7141968344.0
20250414,600036.SH,7159427247.0,32874974.0,141801956.0,792550.0,110394280.0,167400.0,83600.0,7192302221.0
20250411,600036.SH,7128019571.0,36377288.5,129770533.0,876350.0,169677804.0,107400.0,164000.0,7164396859.5
20250410,600036.SH,7167926842.0,33691725.0,335915912.0,819750.0,206990747.0,162900.0,148200.0,7201618567.0
20250409,600036.SH,7039001677.0,33761847.0,300247702.0,834450.0,234480466.0,245300.0,104600.0,7072763524.0
20250408,600036.SH,6973234441.0,40127422.5,544099759.0,975150.0,340640322.0,138600.0,281500.0,7013361863.5
20250407,600036.SH,6769775004.0,33980767.5,571771002.0,832250.0,491893966.0,432600.0,77600.0,6803755771.5
20250403,600036.SH,6689897968.0,50636212.5,159743958.0,1187250.0,180777265.0,163800.0,144000.0,6740534180.5
20250402,600036.SH,6710931275.0,51577246.5,105257438.0,1207050.0,98542323.0,57200.0,68900.0,6762508521.5
20250401,600036.SH,6704216160.0,51244654.5,162850910.0,1195350.0,113167543.0,153600.0,60900.0,6755460814.5
20250331,600036.SH,6654532793.0,55759684.5,136637460.0,1288050.0,163265072.0,126200.0,151600.0,6710292477.5
20250328,600036.SH,6681160405.0,54571733.0,119732697.0,1262650.0,133960881.0,176600.0,72600.0,6735732138.0
20250327,600036.SH,6698809234.0,59121279.0,135626982.0,1366650.0,314965091.0,53800.0,259200.0,6757930513.0
20250326,600036.SH,6878147343.0,49538925.0,885583640.0,1161250.0,299468415.0,502800.0,74300.0,6927686268.0
20250325,600036.SH,6292032118.0,71681827.5,138447676.0,1589750.0,116156078.0,81100.0,63200.0,6363713945.5
20250324,600036.SH,6269740520.0,72424632.5,134591542.0,1607650.0,119447419.0,53200.0,80600.0,6342165152.5
20250321,600036.SH,6254596397.0,70637175.0,166231685.0,1580250.0,100871926.0,159000.0,84100.0,6325233572.0
20250320,600036.SH,6189236638.0,74878986.0,355892393.0,1655150.0,184370529.0,360900.0,90300.0,6264115624.0
20250319,600036.SH,6017714774.0,88623015.0,172645827.0,1925750.0,216821746.0,55900.0,154300.0,6106337789.0
20250318,600036.SH,6061890693.0,82486579.0,132767030.0,1827350.0,120699259.0,85600.0,60900.0,6144377272.0
20250317,600036.SH,6049822922.0,83416332.0,195429480.0,1852050.0,260328115.0,81500.0,94000.0,6133239254.0
20250314,600036.SH,6114721557.0,83074078.0,209591688.0,1839550.0,381739359.0,159000.0,114300.0,6197795635.0
20250313,600036.SH,6286869228.0,82605520.0,153131461.0,1884250.0,273594629.0,85800.0,166000.0,6369474748.0
20250312,600036.SH,6407332396.0,78548337.0,126753130.0,1804050.0,137187616.0,61500.0,141400.0,6485880733.0
20250311,600036.SH,6417766882.0,75017766.5,108423587.0,1724150.0,134526455.0,49600.0,134900.0,6492784648.5
20250310,600036.SH,6443869750.0,70585269.5,177034132.0,1638850.0,111489755.0,239700.0,45900.0,6514455019.5
20250307,600036.SH,6378325373.0,79848560.5,140117771.0,1832650.0,204607264.0,35600.0,157300.0,6458173933.5
20250306,600036.SH,6442814866.0,73502412.0,160028258.0,1710950.0,181074919.0,163100.0,98200.0,6516317278.0
20250305,600036.SH,6463861527.0,76166206.5,154522796.0,1775850.0,197264651.0,55700.0,357000.0,6540027733.5
20250304,600036.SH,6506603382.0,61636190.0,94326661.0,1474550.0,79293501.0,168700.0,91800.0,6568239572.0
20250303,600036.SH,6491570222.0,65238472.5,126078099.0,1551450.0,108363393.0,191200.0,66100.0,6556808694.5
20250228,600036.SH,6473855516.0,70498927.5,114510698.0,1676550.0,178851915.0,74200.0,115000.0,6544354443.5
20250227,600036.SH,6538196733.0,69323085.0,122242585.0,1635750.0,178624451.0,99100.0,376800.0,6607519818.0
20250226,600036.SH,6594578599.0,56331914.0,143475613.0,1358050.0,146089018.0,73300.0,154800.0,6650910513.0
20250225,600036.SH,6597192004.0,52376846.5,115298768.0,1276550.0,93195194.0,195500.0,54500.0,6649568850.5
20250224,600036.SH,6575088430.0,58502288.5,162165368.0,1417550.0,179117210.0,106300.0,156600.0,6633590718.5
20250221,600036.SH,6592040272.0,56604150.0,196753794.0,1367250.0,137397201.0,272100.0,154300.0,6648644422.0
20250220,600036.SH,6532683679.0,62149342.5,147166316.0,1485050.0,88230184.0,266300.0,118900.0,6594833021.5
20250219,600036.SH,6473747547.0,68530251.0,79800733.0,1632450.0,93874742.0,222800.0,102700.0,6542277798.0
20250218,600036.SH,6487821556.0,73694727.5,113467742.0,1752550.0,162080556.0,234600.0,217900.0,6561516283.5
20250217,600036.SH,6536434370.0,73813110.0,230678526.0,1769250.0,145766611.0,332900.0,100900.0,6610247480.0
20250214,600036.SH,6451522455.0,84112537.5,93309978.0,2001250.0,203068605.0,188900.0,178700.0,6535634992.5
20250213,600036.SH,6561281082.0,83897579.5,94431359.0,2011450.0,177274082.0,122200.0,82800.0,6645178661.5
20250212,600036.SH,6644123805.0,85356377.0,133447635.0,2050850.0,202672546.0,163700.0,354500.0,6729480182.0
20250211,600036.SH,6713348716.0,76224849.0,90140159.0,1860050.0,174135788.0,38300.0,174900.0,6789573565.0
20250210,600036.SH,6797344345.0,69972070.0,109813752.0,1723450.0,188058485.0,142900.0,229300.0,6867316415.0
20250207,600036.SH,6875589078.0,65809410.0,148721834.0,1637050.0,150853265.0,163800.0,135900.0,6941398488.0
20250206,600036.SH,6877720509.0,66930990.0,138053488.0,1664950.0,113338018.0,196200.0,126000.0,6944651499.0
20250205,600036.SH,6853005039.0,69406000.0,182249768.0,1735150.0,143960673.0,152719.0,57000.0,6922411039.0
20250127,600036.SH,6814715944.0,74424824.85,133518943.0,1830869.0,206135701.0,153281.0,204200.0,6889140768.85
20250124,600036.SH,6887332702.0,71660787.0,117386077.0,1779950.0,202673146.0,76600.0,230400.0,6958993489.0
20250123,600036.SH,6972619771.0,64769554.5,173517342.0,1626150.0,170944760.0,135000.0,193000.0,7037389325.5
20250122,600036.SH,6970047189.0,61863517.5,177500458.0,1568150.0,90295766.0,410700.0,79700.0,7031910706.5
20250121,600036.SH,6882842497.0,76231881.0,124955349.0,1899150.0,86325493.0,229200.0,139100.0,6959074378.0
20250120,600036.SH,6844212641.0,79808710.0,228489465.0,1989250.0,103528440.0,241200.0,73500.0,6924021351.0
20250117,600036.SH,6719251616.0,87809434.5,147282217.0,2156950.0,130414660.0,206700.0,127600.0,6807061050.5
20250116,600036.SH,6702384059.0,91655689.5,149032780.0,2236050.0,175824365.0,186600.0,126400.0,6794039748.5
20250115,600036.SH,6729175644.0,93319600.0,163032105.0,2296250.0,189626510.0,124800.0,402100.0,6822495244.0
20250114,600036.SH,6755770049.0,80455157.5,131743821.0,2018950.0,170918661.0,276900.0,376800.0,6836225206.5
20250113,600036.SH,6794944889.0,74977283.5,104454694.0,1919050.0,138003885.0,96400.0,284600.0,6869922172.5
20250110,600036.SH,6828494080.0,67468533.0,106937469.0,1730850.0,128485348.0,116300.0,95300.0,6895962613.0
20250109,600036.SH,6850041959.0,68322150.0,123212334.0,1751850.0,155238762.0,229100.0,95300.0,6918364109.0
20250108,600036.SH,6882068387.0,74068332.0,84803763.0,1885650.0,169948335.0,115500.0,271000.0,6956136719.0
20250107,600036.SH,6967212959.0,67302835.0,127013760.0,1730150.0,116882060.0,194000.0,125800.0,7034515794.0
20250106,600036.SH,6957081259.0,70225567.5,108696416.0,1798350.0,172697408.0,197500.0,176500.0,7027306826.5
20250103,600036.SH,7021082251.0,70336071.0,91298623.0,1819350.0,262819879.0,117200.0,246500.0,7091418322.0
20250102,600036.SH,7192603507.0,65083825.5,233986347.0,1690050.0,130334021.0,248942.0,216900.0,7257687332.5
20241231,600036.SH,7088951181.0,67678215.6,187027577.0,1722092.0,171109185.0,82400.0,51800.0,7156629396.6
20241230,600036.SH,7073032789.0,69441657.04,99127954.0,1752692.0,188988930.0,48600.0,85700.0,7142474446.04
20241227,600036.SH,7162893765.0,67491389.28,204497296.0,1715592.0,268371830.0,197800.0,75200.0,7230385154.28
20241226,600036.SH,7226768299.0,72571820.16,86063381.0,1838192.0,153181397.0,223900.0,71100.0,7299340119.16
20241225,600036.SH,7293886315.0,78445084.8,406596756.0,1990992.0,271792574.0,76200.0,147400.0,7372331399.8
20241224,600036.SH,7159082133.0,75294242.24,209789211.0,1919792.0,411329432.0,111900.0,254100.0,7234376375.24
20241223,600036.SH,7360622354.0,68170653.2,171166577.0,1777592.0,264202535.0,15900.0,141100.0,7428793007.2
20241220,600036.SH,7453658312.0,62642180.72,115820700.0,1652392.0,135210383.0,119600.0,99100.0,7516300492.72
20241219,600036.SH,7473047995.0,63603353.84,221070894.0,1672892.0,98763283.0,153500.0,154800.0,7536651348.84
20241218,600036.SH,7350740384.0,64389723.84,98330160.0,1671592.0,281812829.0,53500.0,174100.0,7415130107.84
20241217,600036.SH,7534223053.0,58705047.2,111736247.0,1550992.0,178267572.0,140400.0,68700.0,7592928100.2
20241216,600036.SH,7600754378.0,61240396.08,71150578.0,1622692.0,214893429.0,21800.0,277300.0,7661994774.08
20241213,600036.SH,7744497229.0,50996261.6,445465075.0,1367192.0,131990317.0,397900.0,278700.0,7795493490.6
20241212,600036.SH,7431022471.0,57672009.6,93588458.0,1486392.0,142213558.0,384500.0,248900.0,7488694480.6
20241211,600036.SH,7479647571.0,62122293.6,109005798.0,1621992.0,82995162.0,205900.0,144600.0,7541769864.6
20241210,600036.SH,7453636935.0,64975071.2,186856837.0,1683292.0,365499112.0,85800.0,263800.0,7518612006.2
20241209,600036.SH,7632279210.0,56749508.4,94786836.0,1505292.0,137480535.0,248800.0,103300.0,7689028718.4
20241206,600036.SH,7674972909.0,62234858.4,141806379.0,1650792.0,240711997.0,103600.0,282800.0,7737207767.4
20241205,600036.SH,7773878527.0,54316460.72,92604687.0,1471592.0,142896860.0,322200.0,127800.0,7828194987.72
20241204,600036.SH,7824170700.0,61325165.52,148185495.0,1665992.0,118074493.0,157100.0,176600.0,7885495865.52
20241203,600036.SH,7794059698.0,61117783.04,108097894.0,1646492.0,139222866.0,70000.0,207000.0,7855177481.04
20241202,600036.SH,7825184670.0,55111552.92,97697082.0,1509492.0,135216317.0,292100.0,254000.0,7880296222.92
20241129,600036.SH,7862703905.0,56239493.28,157367333.0,1547592.0,148266427.0,128800.0,263100.0,7918943398.28
20241128,600036.SH,7853602999.0,51542759.24,115807156.0,1413292.0,111366716.0,107400.0,169500.0,7905145758.24
20241127,600036.SH,7849162559.0,49453627.2,110638189.0,1351192.0,82814833.0,169500.0,247500.0,7898616186.2
20241126,600036.SH,7821339203.0,46331456.88,126953164.0,1273192.0,114506654.0,157700.0,230900.0,7867670659.88
20241125,600036.SH,7808892693.0,43463710.24,139428578.0,1199992.0,112109458.0,145200.0,121500.0,7852356403.24
20241122,600036.SH,7781573573.0,44603573.4,239851764.0,1223692.0,149736170.0,77100.0,153200.0,7826177146.4
20241121,600036.SH,7691457979.0,42954368.56,103582701.0,1147592.0,117276638.0,145600.0,103800.0,7734412347.56
20241120,600036.SH,7705151916.0,44578412.16,162347439.0,1189392.0,109313193.0,155000.0,154500.0,7749730328.16
20241119,600036.SH,7652117670.0,44882726.24,185864093.0,1189892.0,138798449.0,623400.0,87200.0,7697000396.24
20241118,600036.SH,7611701100.0,65418886.8,300574941.0,1726092.0,213200924.0,91400.0,71800.0,7677119986.8
20241115,600036.SH,7524327083.0,66022071.44,141015624.0,1745692.0,168715661.0,343200.0,142400.0,7590349154.44
20241114,600036.SH,7552027120.0,74083485.52,263101938.0,1946492.0,320116927.0,131500.0,241700.0,7626110605.52
20241113,600036.SH,7609042109.0,69448563.44,198587865.0,1836292.0,154955535.0,56600.0,193300.0,7678490672.44
20241112,600036.SH,7565409779.0,63887663.28,397285993.0,1699592.0,218682445.0,181400.0,114600.0,7629297442.28
20241111,600036.SH,7386806231.0,67705805.36,355512578.0,1766392.0,192952692.0,204700.0,155400.0,7454512036.36
20241108,600036.SH,7224246345.0,70448849.6,300474310.0,1815692.0,257250498.0,296700.0,92700.0,7294695194.6
20241107,600036.SH,7181022533.0,79919212.44,333532443.0,2019692.0,278379885.0,131600.0,355700.0,7260941745.44
20241106,600036.SH,7125869975.0,69238027.52,304942331.0,1795592.0,158869040.0,314200.0,330100.0,7195108002.52
20241105,600036.SH,6979796684.0,69550363.36,191070558.0,1779692.0,149900254.0,212100.0,230100.0,7049347047.36
20241104,600036.SH,6938626380.0,68265565.0,173635530.0,1761692.0,164150975.0,147700.0,293000.0,7006891945.0
20241101,600036.SH,6929141825.0,61439059.92,145082685.0,1616392.0,215099314.0,224000.0,270700.0,6990580884.92
20241031,600036.SH,6999158454.0,58643693.12,284873964.0,1569692.0,222150544.0,532600.0,114800.0,7057802147.12
