indiv_techin_ts_code,indiv_techin_trade_date,indiv_techin_close,indiv_techin_open,indiv_techin_high,indiv_techin_low,indiv_techin_pre_close,indiv_techin_change,indiv_techin_pct_change,indiv_techin_vol,indiv_techin_amount,indiv_techin_adj_factor,indiv_techin_open_hfq,indiv_techin_open_qfq,indiv_techin_close_hfq,indiv_techin_close_qfq,indiv_techin_high_hfq,indiv_techin_high_qfq,indiv_techin_low_hfq,indiv_techin_low_qfq,indiv_techin_pre_close_hfq,indiv_techin_pre_close_qfq,indiv_techin_macd_dif,indiv_techin_macd_dea,indiv_techin_macd,indiv_techin_kdj_k,indiv_techin_kdj_d,indiv_techin_kdj_j,indiv_techin_rsi_6,indiv_techin_rsi_12,indiv_techin_rsi_24,indiv_techin_boll_upper,indiv_techin_boll_mid,indiv_techin_boll_lower,indiv_techin_cci
600519.SH,20250630,1409.52,1403.5,1413.23,1402.0,1403.09,6.43,0.4583,30457.3,4287373.69,8.305,11656.0675,1403.5,11706.0636,1409.52,11736.87515,1413.23,11643.61,1402.0,11652.66245,1403.09,-27.371,-30.213,5.684,57.148,47.849,75.744,45.933,37.116,38.228,1492.317,1427.234,1362.15,-6.712
600519.SH,20250627,1403.09,1420.01,1423.0,1403.09,1420.0,-16.91,-1.1908,38249.73,5404312.67,8.305,11793.18305,1420.01,11652.66245,1403.09,11818.015,1423.0,11652.66245,1403.09,11793.1,1420.0,-28.999,-30.924,3.849,54.267,43.2,76.4,38.932,33.437,36.633,1501.839,1431.395,1360.951,-11.786
600519.SH,20250626,1420.0,1415.0,1428.0,1410.08,1408.26,11.74,0.8337,34860.25,4955829.98,8.305,11751.575,1415.0,11793.1,1420.0,11859.54,1428.0,11710.7144,1410.08,11695.5993,1408.26,-30.0,-31.405,2.809,56.398,37.667,93.862,54.358,38.927,39.183,1513.803,1436.761,1359.719,9.055
600519.SH,20250625,1435.86,1439.11,1449.2,1420.51,1437.2,-1.34,-0.0932,41050.07,5869292.23,8.1454,11722.12659,1411.45414,11695.65404,1408.26659,11804.31368,1421.35023,11570.62215,1393.21158,11706.56888,1409.58084,-32.563,-31.756,-1.614,42.04,28.301,69.518,40.792,31.806,36.232,1523.612,1441.134,1358.657,-33.447
600519.SH,20250624,1437.2,1423.35,1451.68,1423.35,1420.0,17.2,1.2113,36311.51,5229183.51,8.1454,11593.75509,1395.997,11706.56888,1409.58084,11824.51427,1423.78257,11593.75509,1395.997,11566.468,1392.71138,-34.166,-31.554,-5.224,28.723,21.431,43.306,41.956,32.191,36.421,1533.282,1446.432,1359.583,-35.694
600519.SH,20250623,1420.0,1420.0,1433.0,1405.18,1428.66,-8.66,-0.6062,26723.31,3794012.34,8.1454,11566.468,1392.71138,11566.468,1392.71138,11672.3582,1405.46155,11445.75317,1378.17618,11637.00716,1401.20496,-35.849,-30.901,-9.896,21.304,17.785,28.342,16.459,20.916,32.044,1542.823,1451.988,1361.154,-78.13
600519.SH,20250620,1428.66,1423.58,1441.14,1420.2,1426.0,2.66,0.1865,34815.81,4990683.31,8.1454,11595.62853,1396.22258,11637.00716,1401.20496,11738.66176,1413.44512,11568.09708,1392.90754,11615.3404,1398.59607,-35.758,-29.664,-12.188,21.819,16.026,33.404,20.177,22.655,33.145,1554.12,1459.472,1364.823,-70.369
600519.SH,20250619,1426.0,1426.0,1433.67,1417.18,1425.0,1.0,0.0702,24500.72,3490268.57,8.1454,11615.3404,1398.59607,11615.3404,1398.59607,11677.81562,1406.11868,11543.49797,1389.94557,11607.195,1397.61529,-35.987,-28.141,-15.693,17.925,13.13,27.516,15.277,20.801,32.462,1565.305,1466.893,1368.481,-90.338
600519.SH,20250618,1425.0,1440.0,1443.44,1421.01,1427.0,-2.0,-0.1402,30760.99,4404131.36,8.1454,11729.376,1412.32703,11607.195,1397.61529,11757.39618,1415.70092,11574.69485,1393.70197,11623.4858,1399.57686,-35.49,-26.179,-18.621,15.345,10.732,24.572,13.616,20.142,32.212,1574.102,1474.493,1374.884,-100.237
600519.SH,20250617,1427.0,1420.0,1427.0,1412.18,1422.29,4.71,0.3312,27231.51,3868364.67,8.1454,11566.468,1392.71138,11623.4858,1399.57686,11623.4858,1399.57686,11502.77097,1385.04166,11585.12097,1394.95737,-34.239,-23.851,-20.775,12.907,8.425,21.87,14.076,20.454,32.442,1581.402,1482.388,1383.375,-134.232
600519.SH,20250616,1422.29,1401.2,1425.04,1401.18,1426.95,-4.66,-0.3266,42887.87,6060448.44,8.1454,11413.33448,1374.27266,11585.12097,1394.95737,11607.52082,1397.65452,11413.17157,1374.25305,11623.07853,1399.52782,-32.344,-21.254,-22.179,8.4,6.184,12.832,7.974,17.7,31.337,1585.171,1489.841,1394.512,-177.104
600519.SH,20250613,1426.95,1444.41,1449.97,1425.06,1459.0,-32.05,-2.1967,59113.25,8466515.56,8.1454,11765.29721,1416.65228,11623.07853,1399.52782,11810.58564,1422.10544,11607.68372,1397.67414,11884.1386,1430.9619,-28.985,-18.482,-21.006,3.936,5.077,1.654,8.47,18.274,31.831,1592.378,1499.249,1406.12,-188.046
600519.SH,20250612,1459.0,1480.0,1483.87,1454.1,1480.0,-21.0,-1.4189,49903.61,7306800.8,8.1454,12055.192,1451.55834,11884.1386,1430.9619,12086.7147,1455.35397,11844.22614,1426.15607,12055.192,1451.55834,-24.741,-15.856,-17.769,4.939,5.647,3.522,13.161,22.969,35.52,1600.606,1509.305,1418.004,-137.111
600519.SH,20250611,1480.0,1476.8,1494.0,1476.1,1475.01,4.99,0.3383,30892.82,4585522.75,8.1454,12029.12672,1448.41983,12055.192,1451.55834,12169.2276,1465.2893,12023.42494,1447.73329,12014.54645,1446.66423,-22.165,-13.635,-17.06,4.713,6.001,2.137,18.867,27.159,38.307,1610.605,1517.935,1425.266,-109.959
600519.SH,20250610,1475.01,1486.0,1492.0,1474.8,1486.11,-11.1,-0.7469,30492.2,4511934.58,8.1454,12104.0644,1457.44303,12014.54645,1446.66423,12152.9368,1463.32773,12012.83592,1446.45827,12104.96039,1457.55092,-20.652,-11.503,-18.299,3.828,6.645,-1.808,11.248,24.145,37.185,1612.445,1523.344,1434.244,-130.469
600519.SH,20250609,1486.11,1505.02,1508.7,1485.68,1506.39,-20.28,-1.3463,44958.67,6723839.14,8.1454,12258.98991,1476.09752,12104.96039,1457.55092,12288.96498,1479.7068,12101.45787,1457.12918,12270.14911,1477.44119,-17.922,-9.215,-17.413,5.611,8.054,0.723,13.619,26.37,38.685,1614.004,1529.694,1445.385,-120.941
600519.SH,20250606,1506.39,1513.8,1518.97,1503.0,1514.0,-7.61,-0.5026,25023.07,3777727.62,8.1454,12330.50652,1484.70879,12270.14911,1477.44119,12372.61824,1489.77944,12242.5362,1474.11634,12332.1356,1484.90495,-15.285,-7.039,-16.493,8.121,9.276,5.811,20.055,31.184,41.627,1613.282,1534.847,1456.412,-98.873
600519.SH,20250605,1514.0,1514.0,1516.0,1502.2,1509.96,4.04,0.2676,23213.66,3504925.52,8.1454,12332.1356,1484.90495,12332.1356,1484.90495,12348.4264,1486.86651,12236.01988,1473.33171,12299.22818,1480.94259,-13.723,-4.977,-17.491,9.289,9.853,8.16,23.532,33.273,42.797,1612.376,1538.368,1464.359,-106.293
600519.SH,20250604,1509.96,1510.5,1523.0,1509.22,1509.0,0.96,0.0636,23008.09,3480363.8,8.1454,12303.6267,1481.47221,12299.22818,1480.94259,12405.4442,1493.73199,12293.20059,1480.21681,12291.4086,1480.00104,-12.289,-2.791,-18.996,7.049,10.136,0.875,17.179,31.024,41.967,1610.554,1540.379,1470.203,-110.539
600519.SH,20250603,1509.0,1508.01,1519.0,1505.02,1522.0,-13.0,-0.8541,28979.18,4377892.8,8.1454,12283.34465,1479.03006,12291.4086,1480.00104,12372.8626,1489.80886,12258.98991,1476.09752,12397.2988,1492.75121,-9.876,-0.416,-18.92,7.593,11.679,-0.579,15.794,30.514,41.775,1607.79,1542.352,1476.913,-136.746
600519.SH,20250530,1522.0,1540.15,1545.0,1515.24,1540.0,-18.0,-1.1688,31239.18,4764875.95,8.1454,12545.13781,1510.55242,12397.2988,1492.75121,12584.643,1515.30921,12342.2359,1486.12112,12543.916,1510.4053,-6.557,1.949,-17.012,9.201,13.722,0.159,19.468,33.599,43.653,1604.354,1544.215,1484.077,-132.824
600519.SH,20250529,1540.0,1540.0,1555.0,1532.0,1537.0,3.0,0.1952,21859.58,3375465.8,8.1454,12543.916,1510.4053,12543.916,1510.4053,12666.097,1525.11704,12478.7528,1502.55904,12519.4798,1507.46295,-3.524,4.075,-15.198,9.613,15.982,-3.125,26.613,38.544,46.422,1602.398,1545.294,1488.19,-120.125
600519.SH,20250528,1537.0,1543.99,1546.46,1533.0,1543.9,-6.9,-0.4469,16265.68,2504624.61,8.1454,12576.41615,1514.31862,12519.4798,1507.46295,12596.53528,1516.74115,12486.8982,1503.53982,12575.68306,1514.23035,-1.399,5.975,-14.748,8.537,19.167,-12.722,22.672,37.13,45.874,1601.841,1545.785,1489.729,-158.172
600519.SH,20250527,1543.9,1551.0,1558.6,1543.51,1550.5,-6.6,-0.4257,17752.13,2748945.67,8.1454,12633.5154,1521.19391,12575.68306,1514.23035,12695.42044,1528.64786,12572.50635,1513.84785,12629.4427,1520.70352,1.634,7.819,-12.37,10.883,24.482,-16.315,25.273,39.022,46.932,1600.991,1546.422,1491.854,-147.544
600519.SH,20250526,1550.5,1570.0,1574.63,1545.0,1572.6,-22.1,-1.4053,27086.53,4212944.43,8.1454,12788.278,1539.82878,12629.4427,1520.70352,12825.9912,1544.3698,12584.643,1515.30921,12809.45604,1542.37881,4.791,9.365,-9.147,16.129,31.281,-14.175,27.818,40.848,47.947,1600.544,1546.832,1493.119,-124.528
600519.SH,20250523,1572.6,1575.2,1587.9,1571.66,1580.0,-7.4,-0.4684,21537.0,3399424.96,8.1454,12830.63408,1544.92885,12809.45604,1542.37881,12934.08066,1557.38479,12801.79936,1541.45688,12869.732,1549.6366,8.093,10.508,-4.83,21.444,38.857,-13.383,38.687,47.697,51.521,1600.478,1546.905,1493.332,-46.162
600519.SH,20250522,1580.0,1580.99,1584.99,1570.1,1580.97,-0.97,-0.0614,15090.24,2381236.59,8.1454,12877.79595,1550.60758,12869.732,1549.6366,12910.37755,1554.53071,12789.09254,1539.92686,12877.63304,1550.58796,9.983,11.112,-2.258,30.497,47.564,-3.637,43.421,50.285,52.783,1600.655,1545.738,1490.821,-34.103
600519.SH,20250521,1580.97,1585.0,1595.94,1580.97,1586.0,-5.03,-0.3172,19794.64,3143941.42,8.1454,12910.459,1554.54052,12877.63304,1550.58796,12999.56968,1565.27028,12877.63304,1550.58796,12918.6044,1555.5213,11.51,11.394,0.232,39.137,56.097,5.215,44.009,50.615,52.946,1600.219,1544.316,1488.412,0.324
600519.SH,20250520,1586.0,1580.0,1594.8,1575.1,1578.98,7.02,0.4446,19521.53,3095742.64,8.1454,12869.732,1549.6366,12918.6044,1555.5213,12990.28392,1564.15219,12829.81954,1544.83077,12861.42369,1548.63621,13.195,11.365,3.66,53.72,64.578,32.006,46.745,52.244,53.771,1599.521,1543.579,1487.637,5.422
600519.SH,20250519,1578.98,1596.0,1600.0,1573.88,1614.13,-35.15,-2.1776,38062.83,6021950.01,8.1454,13000.0584,1565.32913,12861.42369,1548.63621,13032.64,1569.25226,12819.88215,1543.63421,13147.7345,1583.11072,14.652,10.908,7.489,61.578,70.007,44.72,42.594,50.193,52.787,1598.484,1542.794,1487.105,8.166
600519.SH,20250516,1614.13,1633.99,1636.99,1614.13,1632.01,-17.88,-1.0956,22935.22,3714508.66,8.1454,13309.50215,1602.58906,13147.7345,1583.11072,13333.93835,1605.53141,13147.7345,1583.11072,13293.37425,1600.64711,16.999,9.971,14.056,77.052,74.221,82.714,63.129,62.52,58.793,1597.748,1541.823,1485.897,103.256
600519.SH,20250515,1632.01,1634.8,1643.59,1624.13,1634.99,-2.98,-0.1823,24732.85,4043402.64,8.1454,13316.09992,1603.38349,13293.37425,1600.64711,13387.69799,1612.00457,13229.1885,1592.91854,13317.64755,1603.56984,16.238,8.214,16.047,80.91,72.805,97.12,79.344,70.606,62.245,1591.931,1539.07,1486.209,157.563
600519.SH,20250514,1634.99,1590.0,1645.0,1588.18,1590.3,44.69,2.8102,39460.12,6394735.06,8.1454,12951.186,1559.44443,13317.64755,1603.56984,13399.183,1613.38748,12936.36137,1557.65941,12953.62962,1559.73867,13.245,6.209,14.072,77.817,68.753,95.946,82.28,72.029,62.834,1580.218,1535.146,1490.074,175.141
600519.SH,20250513,1590.3,1608.92,1608.92,1585.11,1604.5,-14.2,-0.885,21258.29,3386617.85,8.1454,13105.29697,1578.00084,12953.62962,1559.73867,13105.29697,1578.00084,12911.35499,1554.6484,13069.2943,1573.66578,8.934,4.45,8.968,71.156,64.221,85.027,67.042,61.307,56.981,1564.404,1531.909,1499.414,133.756
600519.SH,20250512,1604.5,1598.0,1618.93,1596.61,1591.18,13.32,0.8371,24735.33,3967785.8,8.1454,13016.3492,1567.29069,13069.2943,1573.66578,13186.83242,1587.81847,13005.02709,1565.9274,12960.79757,1560.60175,7.764,3.329,8.871,73.205,60.753,98.109,86.807,69.013,59.851,1560.162,1529.884,1499.605,237.777
600519.SH,20250509,1591.18,1578.99,1597.45,1575.05,1578.19,12.99,0.8231,23671.9,3757574.55,8.1454,12861.50515,1548.64601,12960.79757,1560.60175,13011.86923,1566.75126,12829.41227,1544.78173,12854.98883,1547.86139,4.74,2.22,5.041,68.109,54.527,95.274,82.857,65.258,57.947,1550.495,1526.772,1503.048,230.129
600519.SH,20250508,1578.19,1553.0,1592.78,1549.83,1555.0,23.19,1.4913,33481.06,5265446.44,8.1454,12649.8062,1523.15547,12854.98883,1547.86139,12973.83021,1562.17101,12623.98528,1520.04639,12666.097,1525.11704,2.142,1.59,1.105,56.955,47.736,75.395,77.343,61.038,55.997,1542.937,1524.507,1506.077,202.117
600519.SH,20250507,1555.0,1570.0,1570.0,1550.2,1550.2,4.8,0.3096,27462.21,4275142.57,8.1454,12788.278,1539.82878,12666.097,1525.11704,12788.278,1539.82878,12626.99908,1520.40928,12626.99908,1520.40928,0.092,1.451,-2.719,47.439,43.126,56.067,56.551,51.371,52.204,1547.888,1520.673,1493.458,56.47
600519.SH,20250506,1550.2,1559.0,1559.0,1544.33,1547.0,3.2,0.2069,18300.26,2838614.21,8.1454,12698.6786,1529.04017,12626.99908,1520.40928,12698.6786,1529.04017,12579.18558,1514.65209,12600.9338,1517.27078,-0.21,1.791,-4.004,40.906,40.969,40.781,48.381,48.969,51.373,1549.639,1521.353,1493.068,-53.746
600519.SH,20250430,1547.0,1549.99,1566.66,1546.3,1544.0,3.0,0.1943,25754.25,4005439.43,8.1454,12625.28855,1520.20332,12600.9338,1517.27078,12761.07236,1536.55296,12595.23202,1516.58423,12576.4976,1514.32843,-0.114,2.292,-4.811,35.118,41.0,23.353,42.36,47.381,50.826,1549.593,1521.295,1492.998,-31.465
600519.SH,20250429,1544.0,1550.0,1552.54,1532.02,1550.0,-6.0,-0.3871,18921.8,2917422.94,8.1454,12625.37,1520.21312,12576.4976,1514.32843,12646.05932,1522.70431,12478.91571,1502.57865,12625.37,1520.21312,0.33,2.893,-5.125,35.25,43.941,17.868,36.58,45.934,50.325,1550.046,1521.738,1493.429,-149.643
600519.SH,20250428,1550.0,1552.0,1555.0,1546.6,1550.0,0.0,0.0,14659.72,2274252.46,8.1454,12641.6608,1522.17469,12625.37,1520.21312,12666.097,1525.11704,12597.67564,1516.87846,12625.37,1520.21312,1.192,3.534,-4.683,39.409,48.287,21.652,43.92,48.372,51.328,1550.94,1522.571,1494.203,-48.75
600519.SH,20250425,1550.0,1557.1,1561.2,1550.0,1552.25,-2.25,-0.145,14764.9,2295029.71,8.1454,12683.20234,1527.17668,12625.37,1520.21312,12716.59848,1531.19789,12625.37,1520.21312,12643.69715,1522.41989,1.676,4.119,-4.886,42.657,52.726,22.519,43.92,48.372,51.328,1555.902,1524.298,1492.694,6.253
600519.SH,20250424,1552.25,1552.0,1560.68,1548.98,1552.0,0.25,0.0161,14871.81,2313372.07,8.1454,12641.6608,1522.17469,12643.69715,1522.41989,12712.36287,1530.68788,12617.06169,1519.21273,12641.6608,1522.17469,2.269,4.73,-4.922,47.53,57.761,27.069,46.341,49.194,51.683,1561.057,1526.211,1491.364,26.253
600519.SH,20250423,1552.0,1559.0,1559.22,1545.0,1548.8,3.2,0.2066,18668.76,2895468.89,8.1454,12698.6786,1529.04017,12641.6608,1522.17469,12700.47059,1529.25594,12584.643,1515.30921,12615.59552,1519.03619,2.768,5.345,-5.154,51.991,62.876,30.222,46.066,49.106,51.647,1563.181,1527.375,1491.569,12.661
600519.SH,20250422,1548.8,1550.0,1556.3,1543.21,1551.0,-2.2,-0.1418,18432.14,2857525.97,8.1454,12625.37,1520.21312,12615.59552,1519.03619,12676.68602,1526.39206,12570.06273,1513.55361,12633.5154,1521.19391,3.39,5.989,-5.199,60.533,68.318,44.961,42.943,48.049,51.206,1565.066,1528.528,1491.989,-2.137
600519.SH,20250421,1551.0,1565.5,1565.5,1551.0,1565.94,-14.94,-0.9541,18057.03,2808158.18,8.1454,12751.6237,1535.41526,12633.5154,1521.19391,12751.6237,1535.41526,12633.5154,1521.19391,12755.20768,1535.8468,4.454,6.639,-4.371,70.788,72.211,67.94,44.416,48.686,51.516,1567.907,1530.205,1492.502,27.152
600519.SH,20250418,1565.94,1566.0,1575.0,1556.0,1570.0,-4.06,-0.2586,20298.48,3179974.34,8.1454,12755.6964,1535.90565,12755.20768,1535.8468,12829.005,1544.73269,12674.2424,1526.09782,12788.278,1539.82878,5.527,7.186,-3.317,80.559,72.923,95.83,55.12,53.07,53.626,1569.21,1531.32,1493.431,69.672
600519.SH,20250417,1570.0,1554.0,1576.5,1549.99,1559.17,10.83,0.6946,23846.05,3733924.97,8.1454,12657.9516,1524.13626,12788.278,1539.82878,12841.2231,1546.20387,12625.28855,1520.20332,12700.06332,1529.2069,5.325,7.6,-4.55,79.094,69.105,99.071,58.301,54.288,54.204,1575.234,1533.187,1491.14,58.82
600519.SH,20250416,1559.17,1552.0,1576.0,1537.0,1558.0,1.17,0.0751,31156.05,4834880.6,8.1454,12641.6608,1522.17469,12700.06332,1529.2069,12837.1504,1545.71347,12519.4798,1507.46295,12690.5332,1528.05939,4.584,8.169,-7.17,72.867,64.111,90.378,52.163,51.571,52.906,1588.643,1536.409,1484.176,13.072
600519.SH,20250415,1558.0,1552.0,1565.0,1545.0,1551.99,6.01,0.3872,21489.28,3339942.73,8.1454,12641.6608,1522.17469,12690.5332,1528.05939,12747.551,1534.92486,12584.643,1515.30921,12641.57935,1522.16488,4.653,9.065,-8.824,70.118,59.733,90.889,51.521,51.284,52.767,1597.15,1539.588,1482.027,0.933
600519.SH,20250414,1551.99,1560.97,1566.0,1551.53,1568.98,-16.99,-1.0829,21711.44,3379425.64,8.1454,12714.72504,1530.97231,12641.57935,1522.16488,12755.6964,1535.90565,12637.83246,1521.71372,12779.96969,1538.82838,4.79,10.168,-10.756,66.468,54.54,90.323,48.564,49.887,52.073,1607.674,1543.505,1479.335,-3.288
600519.SH,20250411,1568.98,1579.97,1579.97,1545.0,1549.0,19.98,1.2899,32634.23,5087359.92,8.1454,12869.48764,1549.60718,12779.96969,1538.82838,12869.48764,1549.60718,12584.643,1515.30921,12617.2246,1519.23234,5.496,11.513,-12.033,63.416,48.576,93.094,56.713,53.892,54.233,1614.594,1547.233,1479.872,20.682
600519.SH,20250410,1549.0,1550.99,1555.0,1528.0,1541.04,7.96,0.5165,38620.21,5963650.79,8.1454,12633.43395,1521.1841,12617.2246,1519.23234,12666.097,1525.11704,12446.1712,1498.63591,12552.38722,1511.42531,4.62,13.017,-16.793,52.318,41.157,74.64,48.194,49.523,51.989,1615.117,1545.702,1476.287,-55.635
600519.SH,20250409,1541.04,1525.02,1556.8,1520.55,1545.0,-3.96,-0.2563,55630.04,8562928.22,8.1454,12421.89791,1495.71317,12552.38722,1511.42531,12680.75872,1526.88245,12385.48797,1491.32908,12584.643,1515.30921,5.43,15.116,-19.371,45.271,35.576,64.66,44.573,47.714,51.073,1615.335,1545.387,1475.44,-80.596
600519.SH,20250408,1545.0,1513.0,1545.0,1495.0,1500.0,45.0,3.0,73876.49,11226977.56,8.1454,12323.9902,1483.92417,12584.643,1515.30921,12584.643,1515.30921,12177.373,1466.27008,12218.1,1471.17399,7.18,17.537,-20.714,38.9,30.729,55.243,45.903,48.507,51.542,1615.055,1545.762,1476.469,-127.203
600519.SH,20250407,1500.0,1520.01,1536.85,1462.0,1568.88,-68.88,-4.3904,101952.67,15314738.23,8.1454,12381.08945,1490.79945,12218.1,1471.17399,12518.25799,1507.31583,11908.5748,1433.90425,12779.15515,1538.7303,8.914,20.127,-22.425,27.892,26.643,30.389,24.589,37.727,46.16,1616.475,1544.678,1472.881,-233.829
600519.SH,20250403,1568.88,1530.0,1586.0,1529.01,1549.02,19.86,1.2821,35480.5,5557442.05,8.1454,12462.462,1500.59747,12779.15515,1538.7303,12918.6044,1555.5213,12454.39805,1499.6265,12617.38751,1519.25196,15.491,22.93,-14.878,27.893,26.019,31.641,49.431,53.417,55.143,1613.751,1545.708,1477.665,-81.347
600519.SH,20250402,1549.02,1558.0,1567.8,1545.5,1556.02,-7.0,-0.4499,21674.01,3371883.02,8.1454,12690.5332,1528.05939,12617.38751,1519.25196,12770.35812,1537.67106,12588.7157,1515.7996,12674.40531,1526.11744,16.781,24.79,-16.016,13.048,25.082,-11.019,33.221,47.665,52.594,1616.955,1542.624,1468.292,-112.547
600519.SH,20250401,1556.02,1564.0,1569.89,1552.21,1561.0,-4.98,-0.319,18556.44,2893739.96,8.1454,12739.4056,1533.94408,12674.40531,1526.11744,12787.38201,1539.72089,12643.37133,1522.38065,12714.9694,1531.00173,20.168,26.792,-13.248,16.934,31.099,-11.395,36.674,49.646,53.623,1625.354,1538.57,1451.786,-91.742
600519.SH,20250331,1561.0,1580.98,1586.96,1560.06,1585.21,-24.21,-1.5272,21084.94,3311857.71,8.1454,12877.71449,1550.59777,12714.9694,1531.00173,12926.42398,1556.46285,12707.31272,1530.0798,12912.16953,1554.74648,23.498,28.448,-9.9,23.17,38.181,-6.852,39.082,51.029,54.349,1630.794,1534.357,1437.921,-56.707
600519.SH,20250328,1585.21,1590.93,1593.0,1576.0,1589.0,-3.79,-0.2385,16227.89,2569470.02,8.1454,12958.76122,1560.35656,12912.16953,1554.74648,12975.6222,1562.38678,12837.1504,1545.71347,12943.0406,1558.46365,26.909,29.685,-5.552,34.22,45.686,11.288,53.248,58.261,58.003,1632.699,1530.73,1428.76,-7.525
600519.SH,20250327,1589.0,1576.0,1598.25,1573.38,1576.0,13.0,0.8249,17955.63,2848889.21,8.1454,12837.1504,1545.71347,12943.0406,1558.46365,13018.38555,1567.53589,12815.80945,1543.14382,12837.1504,1545.71347,28.454,30.379,-3.851,38.594,51.419,12.942,55.891,59.471,58.594,1631.016,1526.59,1422.163,8.669
600519.SH,20250326,1576.0,1572.77,1582.58,1571.0,1575.5,0.5,0.0317,14323.56,2257639.75,8.1454,12810.84076,1542.54555,12837.1504,1545.71347,12890.74713,1552.16702,12796.4234,1540.80956,12833.0777,1545.22308,29.633,30.86,-2.454,43.969,57.832,16.243,48.598,56.64,57.159,1629.067,1521.517,1413.967,-2.87
600519.SH,20250325,1575.5,1588.0,1592.8,1566.66,1583.0,-7.5,-0.4738,17674.38,2783286.81,8.1454,12934.8952,1557.48287,12833.0777,1545.22308,12973.99312,1562.19062,12761.07236,1536.55296,12894.1682,1552.57895,32.006,31.167,1.677,50.995,64.764,23.458,48.325,56.533,57.104,1629.517,1515.829,1402.141,9.986
600519.SH,20250324,1583.0,1570.0,1589.66,1562.38,1573.75,9.25,0.5878,25565.85,4032223.48,8.1454,12788.278,1539.82878,12894.1682,1552.57895,12948.41656,1559.11096,12726.21005,1532.35521,12818.82325,1543.50671,34.618,30.957,7.322,58.941,71.648,33.526,51.772,58.519,58.174,1629.126,1509.871,1390.615,19.678
600519.SH,20250321,1573.75,1599.0,1612.2,1568.83,1604.0,-30.25,-1.8859,33614.3,5324973.19,8.1454,13024.4946,1568.27148,12818.82325,1543.50671,13132.01388,1581.21781,12778.74788,1538.68126,13065.2216,1573.17539,36.701,30.042,13.317,66.894,78.002,44.679,47.956,56.804,57.227,1625.002,1504.774,1384.547,36.012
600519.SH,20250320,1604.0,1635.71,1637.6,1595.07,1635.71,-31.71,-1.9386,36736.77,5903879.21,8.1454,13323.51223,1604.27601,13065.2216,1573.17539,13338.90704,1606.12969,12992.48318,1564.417,13323.51223,1604.27601,39.748,28.378,22.741,79.193,83.556,70.468,61.139,64.844,61.598,1620.963,1500.579,1380.196,78.321
600519.SH,20250319,1635.71,1624.29,1648.0,1623.0,1624.0,11.71,0.7211,27389.55,4477128.77,8.1454,13230.49177,1593.07547,13323.51223,1604.27601,13423.6192,1616.32983,13219.9842,1591.81026,13228.1296,1592.79104,40.039,25.535,29.008,86.567,85.737,88.226,80.46,75.051,66.718,1612.011,1494.204,1376.397,128.513
600519.SH,20250318,1624.0,1645.04,1652.0,1621.7,1637.86,-13.86,-0.8462,31613.45,5153210.44,8.1454,13399.50882,1613.42671,13228.1296,1592.79104,13456.2008,1620.25296,13209.39518,1590.53524,13341.02484,1606.38469,36.661,21.909,29.504,87.038,85.322,90.469,78.355,73.647,65.709,1594.144,1487.108,1380.071,156.582
600519.SH,20250317,1637.86,1657.0,1657.99,1626.88,1628.01,9.85,0.605,54689.13,8985138.9,8.1454,13496.9278,1625.15687,13341.02484,1606.38469,13504.99175,1626.12784,13251.58835,1595.6157,13260.79265,1596.72398,32.986,18.221,29.529,89.698,84.464,100.166,87.671,78.437,68.048,1576.428,1479.801,1383.174,216.473
600519.SH,20250314,1628.01,1547.66,1628.01,1541.0,1537.77,90.24,5.8682,92913.15,14882842.71,8.1454,12606.30976,1517.91809,13260.79265,1596.72398,13260.79265,1596.72398,12552.0614,1511.38608,12525.75176,1508.21815,26.431,14.53,23.802,89.634,81.847,105.206,86.737,77.483,67.254,1549.957,1471.649,1393.341,200.095
600519.SH,20250313,1537.77,1544.0,1555.5,1530.88,1542.58,-4.81,-0.3118,25724.39,3966369.27,8.1454,12576.4976,1514.32843,12525.75176,1508.21815,12670.1697,1525.60743,12469.62995,1501.46056,12564.93113,1512.93572,18.664,11.555,14.218,84.45,77.954,97.443,68.552,64.169,58.118,1518.026,1464.145,1410.264,119.191
600519.SH,20250312,1542.58,1546.96,1549.68,1526.35,1548.68,-6.1,-0.3939,29603.96,4552923.64,8.1454,12600.60798,1517.23155,12564.93113,1512.93572,12622.76347,1519.89927,12432.73129,1497.01761,12614.61807,1518.91849,17.49,9.777,15.426,85.968,74.706,108.491,72.997,66.078,58.958,1511.689,1460.58,1409.47,140.344
600519.SH,20250311,1548.68,1517.0,1548.68,1512.0,1522.9,25.78,1.6928,39775.6,6094007.85,8.1454,12356.5718,1487.8473,12614.61807,1518.91849,12614.61807,1518.91849,12315.8448,1482.94338,12404.62966,1493.63391,15.257,7.849,14.816,82.915,69.075,110.594,78.369,68.445,60.013,1504.473,1455.696,1406.919,165.99
600519.SH,20250310,1522.9,1519.81,1526.88,1506.14,1521.0,1.9,0.1249,31369.07,4758789.26,8.1454,12379.46037,1490.6033,12404.62966,1493.63391,12437.04835,1497.53743,12268.11276,1477.196,12389.1534,1491.77043,11.576,5.997,11.159,74.372,62.155,98.805,70.802,63.36,56.89,1496.818,1449.288,1401.758,147.411
