indiv_d_ts_code,indiv_d_trade_date,indiv_d_open,indiv_d_high,indiv_d_low,indiv_d_close,indiv_d_pre_close,indiv_d_change,indiv_d_pct_chg,indiv_d_vol,indiv_d_amount
600036.SH,20250826,277.39,278.21,274.42,275.05,277.26,-2.2099999999999795,-0.8,755722.31,3296532.147
600036.SH,20250825,273.79,277.26,272.46,277.26,273.41,3.849999999999966,1.41,907389.9,3956212.555
600036.SH,20250822,274.73,274.8,272.02,273.41,274.73,-1.3199999999999932,-0.48,794496.25,3432029.283
600036.SH,20250821,274.92,275.49,273.22,274.73,274.61,0.12000000000000455,0.04,578540.02,2512170.016
600036.SH,20250820,273.66,275.75,272.71,274.61,274.29,0.3199999999999932,0.12,547240.13,2374776.328
600036.SH,20250819,274.61,276.19,273.6,274.29,274.99,-0.6999999999999886,-0.25,574118.52,2493609.522
600036.SH,20250818,272.4,276.0,271.07,274.99,273.66,1.329999999999984,0.49,926397.38,4005818.986
600036.SH,20250815,275.94,276.44,273.66,273.66,276.69,-3.0299999999999727,-1.1,932956.84,4051326.297
600036.SH,20250814,275.24,277.71,274.92,276.69,275.18,1.509999999999991,0.55,676351.68,2959763.586
600036.SH,20250813,278.97,279.66,274.86,275.18,278.08,-2.8999999999999773,-1.04,876737.36,3837405.883
600036.SH,20250812,278.91,281.12,278.08,278.08,278.72,-0.6400000000000432,-0.23,562252.43,2482688.843
600036.SH,20250811,281.43,282.07,278.72,278.72,281.43,-2.7099999999999795,-0.96,536723.71,2375089.438
600036.SH,20250808,285.67,286.17,281.43,281.43,285.35,-3.920000000000016,-1.37,456421.53,2044145.472
600036.SH,20250807,285.16,288.2,284.15,285.35,285.16,0.18999999999999773,0.07,440643.25,1995029.89
600036.SH,20250806,286.24,289.02,285.1,285.16,285.98,-0.8199999999999932,-0.29,430296.4,1951697.829
600036.SH,20250805,283.01,286.93,282.13,285.98,283.77,2.2100000000000364,0.78,555258.3,2502003.95
600036.SH,20250804,280.04,284.21,280.04,283.77,280.74,3.0299999999999727,1.08,498008.32,2231447.773
600036.SH,20250801,281.24,284.21,280.3,280.74,281.12,-0.37999999999999545,-0.14,594620.94,2651723.323
600036.SH,20250731,280.61,281.62,277.14,281.12,280.74,0.37999999999999545,0.14,733195.17,3247588.211
600036.SH,20250730,279.16,282.82,277.64,280.74,278.97,1.7699999999999818,0.63,725460.85,3222441.776
600036.SH,20250729,280.87,283.14,278.97,278.97,280.87,-1.8999999999999773,-0.68,785812.82,3487013.44
600036.SH,20250728,283.14,285.42,280.68,280.87,283.33,-2.4599999999999795,-0.87,635127.2,2838575.467
600036.SH,20250725,283.39,285.48,282.82,283.33,283.65,-0.3199999999999932,-0.11,696264.23,3129427.563
600036.SH,20250724,285.73,286.68,283.14,283.65,285.16,-1.5100000000000477,-0.53,826620.13,3724435.789
600036.SH,20250723,284.21,288.83,284.15,285.16,284.03,1.1300000000000523,0.4,853249.05,3864679.805
600036.SH,20250722,283.46,284.28,279.41,284.03,283.46,0.5699999999999932,0.2,922319.06,4111116.85
600036.SH,20250721,284.72,285.86,283.33,283.46,284.72,-1.2600000000000477,-0.44,566412.01,2546034.189
600036.SH,20250718,284.72,285.42,282.76,284.72,284.4,0.32000000000005,0.11,543430.57,2445283.609
600036.SH,20250717,285.04,286.49,283.84,284.4,285.1,-0.7000000000000455,-0.25,416895.06,1877218.807
600036.SH,20250716,286.05,287.82,283.65,285.1,285.79,-0.6899999999999977,-0.24,468186.39,2112241.748
600036.SH,20250715,289.27,290.22,283.14,285.79,288.01,-2.2199999999999704,-0.77,666206.26,3018332.344
600036.SH,20250714,288.51,291.29,287.19,288.01,288.45,-0.4399999999999977,-0.15,648484.37,2969040.141
600036.SH,20250711,292.49,293.88,288.32,288.45,292.24,-3.7900000000000205,-1.3,1184442.84,5446393.735
600036.SH,20250710,285.34,294.12,285.34,292.24,285.52,6.720000000000027,2.35,1219784.04,5860161.557
600036.SH,20250709,287.76,289.4,285.52,285.52,288.49,-2.9700000000000273,-1.03,614566.35,2912999.773
600036.SH,20250708,286.43,288.79,285.34,288.49,285.94,2.5500000000000114,0.89,637421.01,3025850.416
600036.SH,20250707,285.15,286.55,282.91,285.94,285.15,0.7900000000000205,0.28,567427.42,2672021.321
600036.SH,20250704,282.31,287.76,281.1,285.15,282.37,2.7799999999999727,0.98,678948.32,3190053.518
600036.SH,20250703,284.12,284.43,280.73,282.37,284.12,-1.75,-0.62,556225.76,2595710.465
600036.SH,20250702,282.91,285.7,281.4,284.12,281.4,2.7200000000000273,0.97,518563.18,2429269.829
600036.SH,20250701,278.43,282.73,278.19,281.4,278.37,3.0299999999999727,1.09,450613.09,2089060.872
600036.SH,20250630,279.46,280.43,277.28,278.37,280.01,-1.6399999999999864,-0.59,624613.63,2870068.037
600036.SH,20250627,289.88,290.0,278.91,280.01,290.06,-10.050000000000011,-3.46,954143.2,4461309.935
600036.SH,20250626,287.7,290.06,285.03,290.06,287.76,2.3000000000000114,0.8,590200.64,2807185.76
600036.SH,20250625,283.22,287.76,282.25,287.76,283.22,4.539999999999964,1.6,607679.87,2862914.073
600036.SH,20250624,280.55,284.73,279.76,283.22,280.19,3.0300000000000296,1.08,655814.61,3058493.531
600036.SH,20250623,278.07,280.73,275.22,280.19,278.61,1.579999999999984,0.57,538931.48,2475802.504
600036.SH,20250620,277.04,279.76,275.95,278.61,276.43,2.180000000000007,0.79,448156.52,2059058.897
600036.SH,20250619,277.7,279.04,274.86,276.43,277.76,-1.329999999999984,-0.48,513454.3,2342843.184
600036.SH,20250618,278.19,279.1,276.55,277.76,278.55,-0.7900000000000205,-0.28,426428.59,1957406.403
600036.SH,20250617,277.95,278.98,276.92,278.55,277.34,1.2100000000000364,0.44,474209.01,2177741.322
600036.SH,20250616,273.1,277.52,272.31,277.34,273.7,3.6399999999999864,1.33,414474.35,1885267.746
600036.SH,20250613,274.07,274.73,272.31,273.7,274.01,-0.3100000000000023,-0.11,474080.56,2141145.231
600036.SH,20250612,275.04,276.55,273.22,274.01,274.49,-0.4800000000000182,-0.17,452390.7,2050510.492
600036.SH,20250611,270.92,276.73,270.92,274.49,270.62,3.8700000000000045,1.43,776761.08,3518360.401
600036.SH,20250610,270.01,272.92,269.28,270.62,270.19,0.4300000000000068,0.16,528348.92,2364300.624
600036.SH,20250609,270.19,270.68,267.83,270.19,269.4,0.7900000000000205,0.29,474774.46,2111750.061
600036.SH,20250606,269.28,270.86,268.37,269.4,268.8,0.5999999999999659,0.22,373498.95,1660462.752
600036.SH,20250605,266.92,269.1,266.56,268.8,266.92,1.8799999999999955,0.7,421316.8,1865235.666
600036.SH,20250604,266.86,268.19,265.95,266.92,266.37,0.5500000000000114,0.21,373416.67,1644649.609
600036.SH,20250603,263.53,269.16,263.53,266.37,263.1,3.269999999999982,1.24,503685.13,2216746.052
600036.SH,20250530,263.83,265.83,262.62,263.1,263.35,-0.25,-0.09,571391.44,2491890.458
600036.SH,20250529,264.74,266.25,263.22,263.35,264.62,-1.2699999999999818,-0.48,492989.7,2152530.686
600036.SH,20250528,265.22,266.86,264.13,264.62,264.98,-0.36000000000001364,-0.14,300355.24,1313730.557
600036.SH,20250527,265.34,267.47,264.56,264.98,265.34,-0.3599999999999568,-0.14,363750.01,1594752.084
600036.SH,20250526,265.89,267.59,264.31,265.34,266.86,-1.5200000000000387,-0.57,456099.75,2000068.964
600036.SH,20250523,269.65,270.68,265.95,266.86,269.65,-2.7899999999999636,-1.03,541460.09,2395482.582
600036.SH,20250522,265.95,269.95,265.04,269.65,265.95,3.6999999999999886,1.39,565655.62,2503244.591
600036.SH,20250521,266.25,268.8,265.59,265.95,265.95,0.0,0.0,499200.35,2199193.618
600036.SH,20250520,266.74,270.25,265.77,265.95,265.59,0.36000000000001364,0.14,500534.83,2210731.576
600036.SH,20250519,267.77,269.34,265.04,265.59,268.19,-2.6000000000000227,-0.97,502817.01,2213557.25
600036.SH,20250516,271.1,272.49,266.74,268.19,272.13,-3.9399999999999977,-1.45,619655.35,2743750.956
600036.SH,20250515,271.58,274.92,270.49,272.13,271.46,0.6700000000000159,0.25,684600.48,3080577.618
600036.SH,20250514,269.89,274.43,268.49,271.46,269.95,1.509999999999991,0.56,712790.18,3194543.663
600036.SH,20250513,267.1,270.49,265.65,269.95,265.34,4.610000000000014,1.74,699124.17,3099990.42
600036.SH,20250512,263.22,268.98,261.16,265.34,263.41,1.92999999999995,0.73,848974.09,3724155.034
600036.SH,20250509,259.29,264.13,259.29,263.41,259.29,4.1200000000000045,1.59,668154.72,2897563.045
600036.SH,20250508,254.5,263.04,254.44,259.29,254.56,4.730000000000018,1.86,833809.64,3581050.505
600036.SH,20250507,253.17,255.83,250.26,254.56,250.62,3.9399999999999977,1.57,712913.88,2985699.306
600036.SH,20250506,247.78,250.87,245.41,250.62,246.81,3.8100000000000023,1.54,666409.99,2734586.584
600036.SH,20250430,252.26,252.26,245.41,246.81,254.44,-7.6299999999999955,-3.0,1172682.1,4782474.914
600036.SH,20250429,256.56,258.38,254.44,254.44,256.56,-2.1200000000000045,-0.83,457698.53,1933096.299
600036.SH,20250428,255.35,257.83,254.62,256.56,254.92,1.6400000000000148,0.64,386973.17,1639160.75
600036.SH,20250425,256.2,257.77,254.68,254.92,255.71,-0.7900000000000205,-0.31,424349.93,1792844.933
600036.SH,20250424,254.44,256.74,254.14,255.71,254.38,1.3300000000000125,0.52,413651.85,1747384.624
600036.SH,20250423,256.26,256.26,253.05,254.38,254.5,-0.12000000000000455,-0.05,467743.59,1965588.261
600036.SH,20250422,256.32,257.71,254.5,254.5,256.14,-1.6399999999999864,-0.64,433788.13,1831804.304
600036.SH,20250421,258.44,260.98,256.14,256.14,258.98,-2.840000000000032,-1.1,416465.85,1774479.138
600036.SH,20250418,255.23,259.23,254.74,258.98,255.17,3.8100000000000307,1.49,435001.28,1849158.562
600036.SH,20250417,255.17,256.62,253.53,255.17,255.95,-0.7800000000000011,-0.3,405792.88,1711632.454
600036.SH,20250416,254.32,257.95,253.35,255.95,255.05,0.8999999999999773,0.35,576293.58,2425842.589
600036.SH,20250415,251.35,256.2,251.11,255.05,251.29,3.7600000000000193,1.5,614563.86,2578602.435
600036.SH,20250414,252.5,253.89,250.87,251.29,251.47,-0.18000000000000682,-0.07,482159.84,2006762.053
600036.SH,20250411,249.05,252.56,247.23,251.47,248.99,2.4799999999999898,1.0,583056.91,2404586.566
600036.SH,20250410,248.32,251.11,245.66,248.99,245.11,3.8799999999999955,1.58,743788.75,3057795.208
600036.SH,20250409,245.96,248.5,244.14,245.11,249.29,-4.179999999999978,-1.68,973969.35,3956703.949
600036.SH,20250408,247.05,249.59,244.99,249.29,247.35,1.9399999999999977,0.78,1610477.36,6562173.34
600036.SH,20250407,248.02,254.44,238.63,247.35,258.38,-11.030000000000001,-4.27,1815632.92,7360169.684
600036.SH,20250403,254.56,259.59,254.56,258.38,258.86,-0.4800000000000182,-0.19,464165.5,1977833.089
600036.SH,20250402,259.71,261.41,258.56,258.86,259.71,-0.8499999999999659,-0.33,331201.89,1420244.308
600036.SH,20250401,262.19,262.26,258.98,259.71,262.26,-2.5500000000000114,-0.97,389360.35,1671945.743
600036.SH,20250331,261.77,265.22,258.14,262.26,261.83,0.4300000000000068,0.16,539568.88,2334387.177
600036.SH,20250328,262.32,263.22,260.86,261.83,262.07,-0.2400000000000091,-0.09,386184.09,1671063.294
600036.SH,20250327,258.98,264.98,258.92,262.07,258.44,3.6299999999999955,1.4,827950.81,3583722.318
600036.SH,20250326,269.59,270.13,258.14,258.44,273.16,-14.720000000000027,-5.39,1578326.32,6817699.594
600036.SH,20250325,272.61,275.64,272.31,273.16,272.92,0.2400000000000091,0.09,356871.55,1610425.397
600036.SH,20250324,269.89,273.77,269.89,272.92,270.8,2.1200000000000045,0.78,449576.19,2018232.266
600036.SH,20250321,273.34,274.67,269.71,270.8,274.07,-3.269999999999982,-1.19,675411.7,3030118.215
600036.SH,20250320,278.19,278.19,271.28,274.07,278.79,-4.720000000000027,-1.69,678656.03,3067327.047
600036.SH,20250319,274.31,279.28,273.22,278.79,273.46,5.330000000000041,1.95,670705.94,3061182.015
600036.SH,20250318,274.37,274.92,271.52,273.46,272.86,0.5999999999999659,0.22,428220.01,1933102.848
600036.SH,20250317,274.55,275.64,272.49,272.86,273.58,-0.7199999999999704,-0.26,654209.73,2957486.225
600036.SH,20250314,266.56,275.46,266.19,273.58,265.59,7.990000000000009,3.01,911275.35,4095818.343
600036.SH,20250313,264.13,268.86,263.53,265.59,263.77,1.8199999999999932,0.69,585539.28,2575079.64
600036.SH,20250312,263.53,265.71,262.01,263.77,263.59,0.18000000000000682,0.07,418258.36,1822497.448
600036.SH,20250311,259.1,264.38,258.74,263.59,260.92,2.669999999999959,1.02,565741.09,2447134.269
600036.SH,20250310,263.47,264.01,259.41,260.92,263.95,-3.0299999999999727,-1.15,508749.71,2191791.878
600036.SH,20250307,259.89,265.34,259.59,263.95,260.26,3.6899999999999977,1.42,605413.19,2626484.644
600036.SH,20250306,259.83,261.1,257.17,260.26,259.83,0.4300000000000068,0.17,572053.04,2450800.591
600036.SH,20250305,254.2,259.95,252.93,259.83,253.23,6.599999999999994,2.61,632037.43,2689749.944
600036.SH,20250304,253.89,255.05,253.05,253.23,254.74,-1.5100000000000193,-0.59,317245.42,1329037.847
600036.SH,20250303,255.17,258.2,254.14,254.74,254.74,0.0,0.0,470149.02,1983165.73
600036.SH,20250228,256.74,258.44,254.74,254.74,256.74,-2.0,-0.78,705423.65,2985755.469
600036.SH,20250227,252.02,256.86,250.08,256.74,251.29,5.450000000000017,2.17,622596.57,2611617.503
600036.SH,20250226,249.17,252.62,248.69,251.29,248.56,2.7299999999999898,1.1,476446.61,1974231.834
600036.SH,20250225,249.29,251.05,247.84,248.56,250.02,-1.460000000000008,-0.58,507321.2,2088784.244
600036.SH,20250224,250.74,252.93,248.99,250.02,250.81,-0.789999999999992,-0.31,571107.09,2361716.151
600036.SH,20250221,254.2,254.38,249.71,250.81,253.53,-2.719999999999999,-1.07,595255.79,2467492.898
600036.SH,20250220,254.44,254.99,252.5,253.53,254.32,-0.789999999999992,-0.31,407675.08,1705724.684
600036.SH,20250219,254.44,255.35,252.99,254.32,254.74,-0.4200000000000159,-0.16,374702.23,1572476.676
600036.SH,20250218,251.47,257.35,251.47,254.74,252.74,2.0,0.79,546665.39,2301403.254
600036.SH,20250217,254.38,254.38,250.56,252.74,254.62,-1.8799999999999955,-0.74,536125.61,2228540.282
600036.SH,20250214,252.56,254.62,251.53,254.62,252.68,1.9399999999999977,0.77,498736.9,2086301.72
600036.SH,20250213,252.32,254.14,250.44,252.68,252.14,0.5400000000000205,0.21,462206.98,1927409.816
600036.SH,20250212,248.14,252.38,245.72,252.14,248.26,3.8799999999999955,1.56,603591.49,2484722.115
600036.SH,20250211,246.87,248.62,246.2,248.26,245.96,2.299999999999983,0.94,457771.19,1872296.623
600036.SH,20250210,243.54,247.9,242.08,245.96,243.54,2.420000000000016,0.99,581805.95,2357786.974
600036.SH,20250207,242.93,244.75,242.08,243.54,243.54,0.0,0.0,521066.18,2092855.37
600036.SH,20250206,242.32,244.63,240.69,243.54,242.32,1.2199999999999989,0.5,466088.42,1866867.478
600036.SH,20250205,247.47,247.78,241.72,242.32,246.26,-3.9399999999999977,-1.6,504788.89,2030411.802
600036.SH,20250127,245.84,248.2,245.66,246.26,243.9,2.359999999999985,0.97,526060.47,2144848.681
600036.SH,20250124,240.26,245.66,239.05,243.9,241.29,2.6100000000000136,1.08,574652.34,2312073.726
600036.SH,20250123,240.32,243.72,239.42,241.29,238.99,2.299999999999983,0.96,606618.1,2417576.583
600036.SH,20250122,243.17,243.29,238.2,238.99,243.17,-4.179999999999978,-1.72,588912.22,2327377.021
600036.SH,20250121,244.26,245.41,242.38,243.17,243.05,0.11999999999997613,0.05,400685.06,1613495.367
600036.SH,20250120,248.26,248.81,242.99,243.05,246.63,-3.579999999999984,-1.45,542574.82,2195966.48
600036.SH,20250117,248.14,249.35,243.11,246.63,248.32,-1.6899999999999977,-0.68,475900.5,1936832.044
600036.SH,20250116,246.26,249.29,245.53,248.32,246.2,2.1200000000000045,0.86,592593.86,2423118.469
600036.SH,20250115,242.26,248.38,241.66,246.2,241.42,4.780000000000001,1.98,796700.88,3234242.853
600036.SH,20250114,236.81,242.14,235.66,241.42,236.69,4.72999999999999,2.0,708011.88,2802857.578
600036.SH,20250113,235.84,237.17,233.48,236.69,236.14,0.5500000000000114,0.23,606322.74,2360608.444
600036.SH,20250110,238.33,238.99,235.11,236.14,236.27,-0.13000000000002387,-0.06,481424.8,1881660.497
600036.SH,20250109,238.69,238.87,235.24,236.27,237.96,-1.6899999999999977,-0.71,447083.35,1748399.288
600036.SH,20250108,235.24,239.6,235.18,237.96,235.66,2.3000000000000114,0.98,751481.02,2952943.868
600036.SH,20250107,236.08,237.17,233.9,235.66,236.57,-0.9099999999999966,-0.38,492752.05,1917344.814
600036.SH,20250106,235.66,236.87,231.0,236.57,234.21,2.359999999999985,1.01,617158.63,2394244.404
600036.SH,20250103,233.84,236.51,233.48,234.21,233.3,0.9099999999999966,0.39,682583.06,2646967.329
600036.SH,20250102,238.39,239.29,232.27,233.3,238.08,-4.780000000000001,-2.01,642000.7,2493694.677
600036.SH,20241231,239.66,241.72,238.08,238.08,240.02,-1.9399999999999977,-0.81,643716.99,2549055.494
600036.SH,20241230,238.33,241.11,237.78,240.02,238.33,1.6899999999999977,0.71,678845.33,2690314.729
600036.SH,20241227,239.17,240.14,234.93,238.33,239.17,-0.839999999999975,-0.35,700319.55,2742768.758
600036.SH,20241226,238.69,239.54,236.33,239.17,238.69,0.47999999999998977,0.2,539251.94,2125139.425
600036.SH,20241225,237.66,239.66,236.21,238.69,237.6,1.0900000000000034,0.46,755913.07,2972981.821
600036.SH,20241224,232.33,238.02,232.15,237.6,232.33,5.269999999999982,2.27,993428.46,3875223.368
600036.SH,20241223,230.15,234.45,230.09,232.33,229.66,2.670000000000016,1.16,902691.56,3473126.152
600036.SH,20241220,230.51,231.9,229.36,229.66,230.33,-0.6700000000000159,-0.29,542150.38,2060744.582
600036.SH,20241219,232.51,233.42,230.21,230.33,233.36,-3.030000000000001,-1.3,611195.82,2336249.857
600036.SH,20241218,230.33,234.21,229.36,233.36,229.3,4.060000000000002,1.77,805855.36,3101731.956
600036.SH,20241217,227.42,231.18,227.42,229.3,228.63,0.6700000000000159,0.29,603104.08,2287237.539
600036.SH,20241216,226.27,228.88,226.09,228.63,225.97,2.6599999999999966,1.18,640315.89,2409086.954
600036.SH,20241213,232.93,233.84,225.85,225.97,235.05,-9.080000000000013,-3.86,1117982.8,4213094.969
600036.SH,20241212,231.96,235.24,231.48,235.05,232.03,3.0200000000000102,1.3,586888.76,2267252.621
600036.SH,20241211,233.48,234.99,231.6,232.03,233.84,-1.8100000000000023,-0.77,517709.36,1988895.959
600036.SH,20241210,235.05,236.21,232.63,233.84,228.39,5.450000000000017,2.39,1038953.19,4022695.501
600036.SH,20241209,227.72,230.15,226.27,228.39,228.39,0.0,0.0,492995.35,1859542.283
600036.SH,20241206,224.21,229.12,224.21,228.39,223.6,4.789999999999992,2.14,877235.87,3296793.042
600036.SH,20241205,222.09,226.33,221.79,223.6,223.0,0.5999999999999943,0.27,568949.34,2108115.265
600036.SH,20241204,224.69,224.69,221.3,223.0,224.88,-1.8799999999999955,-0.84,620511.24,2285383.469
600036.SH,20241203,222.03,225.48,220.39,224.88,221.18,3.6999999999999886,1.67,721986.09,2658919.819
600036.SH,20241202,220.82,222.21,219.3,221.18,220.15,1.0300000000000011,0.47,424652.09,1548959.36
600036.SH,20241129,221.67,224.15,219.97,220.15,220.94,-0.789999999999992,-0.36,664379.99,2437776.752
600036.SH,20241128,221.73,223.24,219.18,220.94,221.73,-0.789999999999992,-0.36,451939.1,1647865.702
600036.SH,20241127,220.45,222.21,218.76,221.73,220.45,1.2800000000000011,0.58,392076.88,1429782.933
600036.SH,20241126,218.27,221.61,217.12,220.45,219.42,1.0300000000000011,0.47,459421.21,1666651.768
600036.SH,20241125,222.33,223.3,218.82,219.42,220.82,-1.4000000000000057,-0.63,534094.73,1945383.41
600036.SH,20241122,226.75,227.48,220.27,220.82,226.75,-5.930000000000007,-2.62,690490.9,2544524.441
600036.SH,20241121,227.06,228.15,225.79,226.75,227.06,-0.3100000000000023,-0.14,350336.14,1309684.433
600036.SH,20241120,229.0,229.3,226.57,227.06,228.51,-1.4499999999999886,-0.63,451291.26,1693331.536
600036.SH,20241119,229.66,231.3,226.88,228.51,229.6,-1.0900000000000034,-0.47,521248.55,1967719.175
600036.SH,20241118,230.51,234.21,229.0,229.6,229.12,0.47999999999998977,0.21,763448.07,2918992.44
600036.SH,20241115,230.69,233.66,229.06,229.12,230.57,-1.4499999999999886,-0.63,699276.88,2671344.642
600036.SH,20241114,228.15,233.12,227.36,230.57,229.12,1.4499999999999886,0.63,676440.3,2585688.546
600036.SH,20241113,227.72,230.09,227.24,229.12,227.72,1.4000000000000057,0.61,485304.4,1833809.094
600036.SH,20241112,231.36,235.3,227.24,227.72,232.21,-4.490000000000009,-1.93,893289.28,3399364.219
600036.SH,20241111,232.03,234.45,229.54,232.21,235.05,-2.8400000000000034,-1.21,703145.55,2682610.299
600036.SH,20241108,240.39,241.42,234.75,235.05,239.72,-4.6699999999999875,-1.95,745368.46,2920926.027
600036.SH,20241107,232.75,239.78,232.51,239.72,233.6,6.1200000000000045,2.62,743472.18,2904874.006
600036.SH,20241106,236.27,236.75,231.12,233.6,236.75,-3.1500000000000057,-1.33,648336.29,2501077.845
600036.SH,20241105,232.81,236.87,232.63,236.75,234.75,2.0,0.85,628744.76,2445317.943
600036.SH,20241104,230.81,234.75,226.63,234.75,230.27,4.47999999999999,1.95,646612.09,2466019.719
600036.SH,20241101,226.82,232.03,226.45,230.27,226.33,3.9399999999999977,1.74,703102.11,2671523.515
600036.SH,20241031,229.0,230.15,223.6,226.33,229.48,-3.1499999999999773,-1.37,850392.51,3173924.099
600036.SH,20241030,233.3,235.66,227.85,229.48,233.84,-4.360000000000014,-1.86,703408.28,2680423.056
600036.SH,20241029,233.84,236.87,232.69,233.84,233.36,0.47999999999998977,0.21,514681.61,1990283.154
600036.SH,20241028,236.33,236.87,231.9,233.36,236.87,-3.509999999999991,-1.48,664640.94,2559210.507
600036.SH,20241025,237.78,239.23,236.63,236.87,238.14,-1.2699999999999818,-0.53,447931.19,1756222.719
600036.SH,20241024,239.6,240.39,237.11,238.14,240.26,-2.1200000000000045,-0.88,336312.2,1323826.643
600036.SH,20241023,236.63,241.96,236.39,240.26,237.3,2.9599999999999795,1.25,627099.68,2482861.345
600036.SH,20241022,235.3,239.9,234.75,237.3,235.36,1.9399999999999977,0.82,600526.1,2352800.199
600036.SH,20241021,237.17,237.17,233.24,235.36,236.57,-1.2099999999999795,-0.51,717539.46,2780905.731
600036.SH,20241018,233.3,238.87,231.48,236.57,233.18,3.3899999999999864,1.45,928194.33,3603949.498
600036.SH,20241017,239.48,241.05,233.18,233.18,239.29,-6.109999999999985,-2.55,848922.28,3315820.471
600036.SH,20241016,231.12,239.29,231.0,239.29,233.24,6.049999999999983,2.59,1012548.15,3963555.265
600036.SH,20241015,237.3,242.26,233.24,233.24,238.27,-5.030000000000001,-2.11,955976.53,3755705.942
600036.SH,20241014,236.33,241.11,234.39,238.27,232.81,5.460000000000008,2.35,1292938.39,5076841.42
600036.SH,20241011,234.63,237.6,230.39,232.81,234.63,-1.8199999999999932,-0.78,903475.8,3498241.86
