indiv_margin_trade_date,indiv_margin_ts_code,indiv_margin_rzye,indiv_margin_rqye,indiv_margin_rzmre,indiv_margin_rqyl,indiv_margin_rzche,indiv_margin_rqchl,indiv_margin_rqmcl,indiv_margin_rzrqye
20240904,002594.SZ,7029648478.0,16871568.0,178009167.0,67400.0,170771302.0,1000.0,4000.0,7046520046.0
20240903,002594.SZ,7022410613.0,15911952.0,114808092.0,64400.0,201007880.0,1600.0,5600.0,7038322565.0
20240902,002594.SZ,7108610401.0,14562440.0,257426009.0,60400.0,247308773.0,11300.0,2500.0,7123172841.0
20240830,002594.SZ,7098493165.0,17259864.0,305244562.0,69200.0,404024288.0,7600.0,9500.0,7115753029.0
20240829,002594.SZ,7197272891.0,15805405.0,177963063.0,67300.0,131862111.0,10500.0,3700.0,7213078296.0
20240828,002594.SZ,7151171939.0,17550585.0,205701707.0,74100.0,178477447.0,5000.0,7000.0,7168722524.0
20240827,002594.SZ,7123947679.0,17361680.0,116983446.0,72100.0,97710278.0,3400.0,3300.0,7141309359.0
20240826,002594.SZ,7104674511.0,17285402.0,160149238.0,72200.0,135372995.0,1700.0,2600.0,7121959913.0
20240823,002594.SZ,7079898268.0,17064942.0,89343325.0,71300.0,124315576.0,3200.0,800.0,7096963210.0
20240822,002594.SZ,7114870519.0,17726324.0,270888458.0,73700.0,264885500.0,2900.0,2600.0,7132596843.0
20240821,002594.SZ,7108867561.0,17834000.0,160764674.0,74000.0,268215429.0,15087.0,6600.0,7126701561.0
20240820,002594.SZ,7216318316.0,19506526.0,122708296.0,82487.0,105881303.0,18200.0,4200.0,7235824842.0
20240819,002594.SZ,7199491323.0,22714970.0,133673198.0,96487.0,132840316.0,12900.0,3500.0,7222206293.0
20240816,002594.SZ,7198658441.0,24895093.0,331889447.0,105887.0,284072382.0,3600.0,8000.0,7223553534.0
20240815,002594.SZ,7150841376.0,23493226.0,118287978.0,101487.0,150764242.0,11449.0,5500.0,7174334602.0
20240814,002594.SZ,7183317640.0,24344997.0,75215464.0,107436.0,99259129.0,14400.0,5000.0,7207662637.0
20240813,002594.SZ,7207361305.0,26723899.0,111323618.0,116836.0,121679623.0,5651.0,5500.0,7234085204.0
20240812,002594.SZ,7217717310.0,26953805.0,127958007.0,116987.0,118240648.0,9400.0,8300.0,7244671115.0
20240809,002594.SZ,7207999951.0,27351311.0,288625962.0,118087.0,300534223.0,21649.0,9700.0,7235351262.0
20240808,002594.SZ,7219908212.0,29446652.0,238862687.0,130036.0,136884188.0,8981.0,6600.0,7249354864.0
20240807,002594.SZ,7117929713.0,30316873.0,183278065.0,132417.0,105371340.0,4924.0,5000.0,7148246586.0
20240806,002594.SZ,7040022988.0,30298149.0,271822487.0,132341.0,333205460.0,12046.0,7500.0,7070321137.0
20240805,002594.SZ,7101405961.0,31645537.0,154149722.0,136887.0,262476078.0,8825.0,12200.0,7133051498.0
20240802,002594.SZ,7209732317.0,31345948.0,383486568.0,133512.0,504386041.0,14300.0,1500.0,7241078265.0
20240801,002594.SZ,7330631790.0,35729390.0,368902146.0,146312.0,183170009.0,4700.0,9200.0,7366361180.0
20240731,002594.SZ,7144899653.0,35034654.0,221170453.0,141812.0,216164350.0,10100.0,7400.0,7179934307.0
20240730,002594.SZ,7139893550.0,35247922.0,352910386.0,144512.0,268207339.0,9500.0,14000.0,7175141472.0
20240729,002594.SZ,7055190503.0,34876990.0,198916331.0,140012.0,315224484.0,12100.0,15400.0,7090067493.0
20240726,002594.SZ,7171498656.0,34854725.0,377592631.0,136712.0,373065655.0,9200.0,19000.0,7206353381.0
20240725,002594.SZ,7166971680.0,31777496.0,365992422.0,126912.0,220108852.0,20300.0,4000.0,7198749176.0
20240724,002594.SZ,7021088110.0,35801568.0,252861898.0,143212.0,268825854.0,23200.0,3500.0,7056889678.0
20240723,002594.SZ,7037052066.0,41254206.0,422114386.0,162912.0,356156381.0,19100.0,4400.0,7078306272.0
20240722,002594.SZ,6971094061.0,47175523.0,332222990.0,177612.0,332446625.0,12900.0,10600.0,7018269584.0
20240719,002594.SZ,6971317696.0,47507563.0,307854041.0,179912.0,396703387.0,20300.0,5600.0,7018825259.0
20240718,002594.SZ,7060167042.0,50877415.0,270548653.0,194612.0,300193849.0,48800.0,4900.0,7111044457.0
20240717,002594.SZ,7089812238.0,61896249.0,253522366.0,238512.0,273203115.0,7500.0,3600.0,7151708487.0
20240716,002594.SZ,7109492987.0,62782284.0,314525374.0,242412.0,323175305.0,16500.0,19200.0,7172275271.0
20240715,002594.SZ,7118142918.0,62735028.0,358510303.0,239712.0,248165203.0,5700.0,13400.0,7180877946.0
20240712,002594.SZ,7007797818.0,60930992.0,437706572.0,232012.0,543450507.0,9300.0,19000.0,7068728810.0
20240711,002594.SZ,7113541753.0,56258275.0,350586970.0,222312.0,343842723.0,3900.0,11200.0,7169800028.0
20240710,002594.SZ,7106797506.0,54290531.0,353694650.0,215012.0,287928354.0,8600.0,6400.0,7161088037.0
20240709,002594.SZ,7041031210.0,54867751.0,265407436.0,217212.0,275274522.0,5300.0,10500.0,7095898961.0
20240708,002594.SZ,7050898296.0,51940820.0,227195604.0,212012.0,239725846.0,14300.0,12300.0,7102839116.0
20240705,002594.SZ,7063428538.0,51797325.0,262629737.0,214012.0,308995952.0,19030.0,10400.0,7115225863.0
20240704,002594.SZ,7109794753.0,54464913.0,279724080.0,222642.0,361242818.0,14700.0,13900.0,7164259666.0
20240703,002594.SZ,7191313491.0,54318751.0,249210218.0,223442.0,252495148.0,26800.0,14100.0,7245632242.0
20240702,002594.SZ,7194598421.0,57611563.0,297438941.0,236142.0,418879265.0,15600.0,3900.0,7252209984.0
20240701,002594.SZ,7316038745.0,61167406.0,530991932.0,247842.0,423596093.0,10200.0,11400.0,7377206151.0
20240628,002594.SZ,7208642906.0,61722161.0,278282308.0,246642.0,370014627.0,15000.0,10000.0,7270365067.0
20240627,002594.SZ,7300375225.0,62784680.0,241922930.0,251642.0,312843102.0,5700.0,17400.0,7363159905.0
20240626,002594.SZ,7371295397.0,60638143.0,375587743.0,239942.0,357233062.0,29900.0,11387.0,7431933540.0
20240625,002594.SZ,7352940716.0,65650154.0,584710295.0,258455.0,474806839.0,13500.0,7600.0,7418590870.0
20240624,002594.SZ,7243037260.0,66072889.0,291382088.0,264355.0,273006521.0,9500.0,13000.0,7309110149.0
20240621,002594.SZ,7224661693.0,65388523.0,341638012.0,260855.0,493572388.0,7000.0,19700.0,7290050216.0
20240620,002594.SZ,7376596069.0,62410983.0,280642347.0,248155.0,389799487.0,23400.0,21600.0,7439007052.0
20240619,002594.SZ,7485753209.0,63488570.0,492817579.0,249955.0,345080352.0,5300.0,11630.0,7549241779.0
20240618,002594.SZ,7338015982.0,62280295.0,482161770.0,243625.0,366839028.0,2800.0,14700.0,7400296277.0
20240617,002594.SZ,7222693240.0,59601987.0,522807720.0,231725.0,573281243.0,15700.0,16400.0,7282295227.0
20240614,002594.SZ,7273166763.0,58460876.0,458142494.0,231025.0,532974124.0,16200.0,6500.0,7331627639.0
20240613,002594.SZ,7347998393.0,60901018.0,1004088537.0,240725.0,799969350.0,3900.0,19900.0,7408899411.0
20240612,002594.SZ,7143879206.0,54585703.0,417436496.0,224725.0,319200465.0,5100.0,15300.0,7198464909.0
20240611,002594.SZ,7045643175.0,52479251.0,546302716.0,214525.0,382783044.0,15600.0,11700.0,7098122426.0
20240607,002594.SZ,6882123503.0,51439088.0,364904404.0,218425.0,457776852.0,43600.0,9600.0,6933562591.0
20240606,002594.SZ,6974995951.0,60203363.0,360399894.0,252425.0,475325441.0,18800.0,5600.0,7035199314.0
20240605,002594.SZ,7089921498.0,63959844.0,564231521.0,265625.0,477057038.0,6200.0,6800.0,7153881342.0
20240604,002594.SZ,7002747015.0,63115704.0,233231651.0,265025.0,435816624.0,17500.0,8700.0,7065862719.0
20240603,002594.SZ,7205331988.0,64923908.0,800261334.0,273825.0,730104397.0,29200.0,22800.0,7270255896.0
20240531,002594.SZ,7135175051.0,64177130.0,521812453.0,280225.0,490833473.0,52461.0,30800.0,7199352181.0
20240530,002594.SZ,7104196071.0,68787744.0,560418118.0,301886.0,600870133.0,9900.0,10500.0,7172983815.0
20240529,002594.SZ,7144648086.0,67698965.0,674210715.0,301286.0,580625975.0,9600.0,77900.0,7212347051.0
20240528,002594.SZ,7051063346.0,48316637.0,136151048.0,232986.0,78976005.0,5600.0,18400.0,7099379983.0
20240527,002594.SZ,6993888303.0,45875754.0,135228267.0,220186.0,91930556.0,6500.0,13800.0,7039764057.0
20240524,002594.SZ,6950590592.0,44557041.0,249228823.0,212886.0,158304339.0,16500.0,21400.0,6995147633.0
20240523,002594.SZ,6859666108.0,44706591.0,102237320.0,207986.0,98855025.0,9100.0,9200.0,6904372699.0
20240522,002594.SZ,6856283813.0,45094631.0,317628113.0,207886.0,133975528.0,16400.0,2800.0,6901378444.0
20240521,002594.SZ,6672631228.0,48456707.0,245195685.0,221486.0,128322898.0,9600.0,9900.0,6721087935.0
20240520,002594.SZ,6555758441.0,49295724.0,139191950.0,221186.0,155456036.0,7100.0,6600.0,6605054165.0
20240517,002594.SZ,6572022527.0,48680029.0,148406271.0,221686.0,135366058.0,14900.0,6400.0,6620702556.0
20240516,002594.SZ,6558982314.0,50251906.0,209015215.0,230186.0,156676186.0,20900.0,5100.0,6609234220.0
20240515,002594.SZ,6506643285.0,53905373.0,268391113.0,245986.0,160907367.0,9800.0,7700.0,6560548658.0
20240514,002594.SZ,6399159539.0,55797022.0,126223717.0,248086.0,130811689.0,20600.0,3400.0,6454956561.0
20240513,002594.SZ,6403747511.0,59875051.0,144124548.0,265286.0,229541085.0,16200.0,6000.0,6463622562.0
20240510,002594.SZ,6489164048.0,62755711.0,170322232.0,275486.0,167780018.0,9500.0,5800.0,6551919759.0
20240509,002594.SZ,6486621834.0,63696286.0,227094945.0,279186.0,232200358.0,9300.0,7200.0,6550318120.0
20240508,002594.SZ,6491727247.0,63635332.0,235451410.0,281286.0,237050156.0,12000.0,3500.0,6555362579.0
20240507,002594.SZ,6493325993.0,66616006.0,225057101.0,289786.0,349093643.0,3700.0,3400.0,6559941999.0
20240506,002594.SZ,6617362535.0,65646463.0,340262508.0,290086.0,430252224.0,22200.0,10800.0,6683008998.0
20240430,002594.SZ,6707352251.0,65874692.0,330488624.0,301486.0,213377782.0,11300.0,5300.0,6773226943.0
20240429,002594.SZ,6590241409.0,68071251.0,546098674.0,307486.0,458509476.0,5500.0,41300.0,6658312660.0
20240426,002594.SZ,6502652211.0,59599757.0,279146021.0,271686.0,402169531.0,10900.0,8600.0,6562251968.0
20240425,002594.SZ,6625675721.0,57246635.0,97567267.0,273986.0,130296247.0,9900.0,800.0,6682922356.0
20240424,002594.SZ,6658404701.0,58717699.0,149490335.0,283086.0,148029045.0,11600.0,6600.0,6717122400.0
20240423,002594.SZ,6656943411.0,59069153.0,157359662.0,288086.0,119384074.0,13700.0,12800.0,6716012564.0
20240422,002594.SZ,6618967823.0,60270921.0,114179545.0,288986.0,133740864.0,7200.0,6700.0,6679238744.0
20240419,002594.SZ,6638529142.0,60829693.0,214998250.0,289486.0,220424289.0,14700.0,9700.0,6699358835.0
20240418,002594.SZ,6643955181.0,62902210.0,255593641.0,294486.0,292712118.0,10700.0,7000.0,6706857391.0
20240417,002594.SZ,6681073658.0,63513618.0,161567648.0,298186.0,139591741.0,10800.0,11300.0,6744587276.0
20240416,002594.SZ,6659097751.0,62999289.0,132730678.0,297686.0,163144539.0,10500.0,4200.0,6722097040.0
20240415,002594.SZ,6689511612.0,64937490.0,204266009.0,303986.0,209171634.0,8900.0,2800.0,6754449102.0
20240412,002594.SZ,6694417237.0,65304112.0,195757557.0,310086.0,230062473.0,17000.0,7800.0,6759721349.0
20240411,002594.SZ,6728722153.0,68001532.0,143992594.0,319286.0,168534293.0,12100.0,2800.0,6796723685.0
20240410,002594.SZ,6753263852.0,69607658.0,120134233.0,328586.0,199887083.0,17246.0,14200.0,6822871510.0
20240409,002594.SZ,6833016702.0,70332515.0,128097413.0,331632.0,125455105.0,41900.0,5200.0,6903349217.0
20240408,002594.SZ,6830374394.0,78086384.0,164457800.0,368332.0,170656784.0,10411.0,10200.0,6908460778.0
20240403,002594.SZ,6836573378.0,76715911.0,123488598.0,368543.0,130657920.0,26100.0,24600.0,6913289289.0
20240402,002594.SZ,6843742700.0,78574931.0,170762951.0,370043.0,188056423.0,7500.0,41846.0,6922317631.0
20240401,002594.SZ,6861036172.0,71171121.0,167473099.0,335697.0,232761700.0,110200.0,24800.0,6932207293.0
20240329,002594.SZ,6926324773.0,85507957.0,294971567.0,421097.0,192703850.0,8000.0,7500.0,7011832730.0
20240328,002594.SZ,6824057056.0,87852383.0,321992926.0,421597.0,220766943.0,27886.0,79900.0,6911909439.0
20240327,002594.SZ,6722831073.0,78344203.0,395979484.0,369583.0,332201933.0,7700.0,28186.0,6801175276.0
20240326,002594.SZ,6659053522.0,76661702.0,218314040.0,349097.0,211004360.0,19600.0,13000.0,6735715224.0
20240325,002594.SZ,6651743842.0,76190297.0,134894596.0,355697.0,185169577.0,53900.0,8700.0,6727934139.0
20240322,002594.SZ,6702018823.0,86974604.0,214611757.0,400897.0,241733428.0,14100.0,18100.0,6788993427.0
20240321,002594.SZ,6729140494.0,86900598.0,244874728.0,396897.0,217478989.0,15800.0,12300.0,6816041092.0
20240320,002594.SZ,6701744755.0,87478736.0,192469785.0,400397.0,210887841.0,27399.0,4600.0,6789223491.0
20240319,002594.SZ,6720162811.0,91748893.0,253149253.0,423196.0,256123017.0,17000.0,11300.0,6811911704.0
20240318,002594.SZ,6723136575.0,93512195.0,382832369.0,428896.0,436718828.0,14744.0,63000.0,6816648770.0
20240315,002594.SZ,6777023034.0,79732662.0,270974478.0,380640.0,245934516.0,100880.0,8800.0,6856755696.0
20240314,002594.SZ,6751983072.0,100254458.0,515461578.0,472720.0,493706099.0,8600.0,11100.0,6852237530.0
20240313,002594.SZ,6730227593.0,97034600.0,287307735.0,470220.0,367288408.0,17600.0,17400.0,6827262193.0
20240312,002594.SZ,6810208266.0,96483143.0,511655344.0,470420.0,381576355.0,4100.0,23344.0,6906691409.0
20240311,002594.SZ,6680129277.0,89666718.0,436653877.0,451176.0,421288722.0,32100.0,32211.0,6769795995.0
20240308,002594.SZ,6664764122.0,84840816.0,101882823.0,451065.0,95563653.0,109700.0,12300.0,6749604938.0
20240307,002594.SZ,6658444952.0,103599554.0,155094985.0,548465.0,145089913.0,3200.0,36100.0,6762044506.0
20240306,002594.SZ,6648439880.0,98808031.0,195981611.0,515565.0,214219006.0,44700.0,8700.0,6747247911.0
20240305,002594.SZ,6666677275.0,105249634.0,172404478.0,551565.0,207933277.0,12800.0,136400.0,6771926909.0
20240304,002594.SZ,6702206074.0,81000936.0,167847272.0,427965.0,185725863.0,106400.0,5700.0,6783207010.0
20240301,002594.SZ,6720084665.0,101598840.0,243425361.0,528665.0,284074622.0,93900.0,14000.0,6821683505.0
20240229,002594.SZ,6760733926.0,116357628.0,204031294.0,608565.0,186581478.0,6300.0,127000.0,6877091554.0
20240228,002594.SZ,6743284110.0,91718620.0,389100106.0,487865.0,253114460.0,21300.0,72599.0,6835002730.0
20240227,002594.SZ,6607298464.0,84562835.0,331892419.0,436566.0,387203190.0,152500.0,38900.0,6691861299.0
20240226,002594.SZ,6662609235.0,102330876.0,231687444.0,550166.0,233909856.0,52200.0,25625.0,6764940111.0
20240223,002594.SZ,6664831647.0,105359046.0,144666400.0,576741.0,107929379.0,61800.0,51800.0,6770190693.0
20240222,002594.SZ,6628094626.0,107367735.0,91702016.0,586741.0,146659753.0,22300.0,30200.0,6735462361.0
20240221,002594.SZ,6683052363.0,105927903.0,192542045.0,578841.0,216423922.0,47472.0,78500.0,6788980266.0
20240220,002594.SZ,6706934240.0,98069483.0,164688038.0,547813.0,108311842.0,12800.0,60600.0,6805003723.0
20240219,002594.SZ,6650558044.0,91752386.0,93952284.0,500013.0,164543406.0,33100.0,10900.0,6742310430.0
20240208,002594.SZ,6721149166.0,94609330.0,127192521.0,522213.0,209307756.0,41700.0,1800.0,6815758496.0
20240207,002594.SZ,6803264401.0,100933010.0,193025250.0,562113.0,219929720.0,109700.0,18400.0,6904197411.0
20240206,002594.SZ,6830168871.0,114915745.0,179911529.0,653413.0,201819811.0,438915.0,31000.0,6945084616.0
20240205,002594.SZ,6852077153.0,178303104.0,159453085.0,1061328.0,268145860.0,419343.0,186900.0,7030380257.0
20240202,002594.SZ,6960769928.0,216059757.0,193788212.0,1293771.0,444708461.0,71720.0,109072.0,7176829685.0
20240201,002594.SZ,7211690177.0,214709442.0,124761020.0,1256419.0,216269758.0,259189.0,62300.0,7426399619.0
20240131,002594.SZ,7303198915.0,248123275.0,147216062.0,1453308.0,183254006.0,129200.0,82300.0,7551322190.0
20240130,002594.SZ,7339236859.0,257990770.0,213206300.0,1500208.0,395661108.0,90599.0,291300.0,7597227629.0
20240129,002594.SZ,7521691667.0,231884028.0,251447279.0,1299507.0,249614128.0,64373.0,157800.0,7753575695.0
20240126,002594.SZ,7519858516.0,224162029.0,172112334.0,1206080.0,133030628.0,109311.0,113566.0,7744020545.0
20240125,002594.SZ,7480776810.0,228226568.0,200004214.0,1201825.0,180594826.0,68566.0,75800.0,7709003378.0
20240124,002594.SZ,7461367422.0,225419321.0,134584409.0,1194591.0,163443674.0,57800.0,77800.0,7686786743.0
20240123,002594.SZ,7490226687.0,220646920.0,95974617.0,1174591.0,142568979.0,170700.0,127100.0,7710873607.0
20240122,002594.SZ,7536821049.0,225779520.0,112082489.0,1218191.0,210424662.0,82017.0,45950.0,7762600569.0
20240119,002594.SZ,7635163222.0,237481210.0,99221179.0,1254258.0,91979698.0,45183.0,32600.0,7872644432.0
20240118,002594.SZ,7627921741.0,241307873.0,106035276.0,1266841.0,137475727.0,97700.0,122943.0,7869229614.0
20240117,002594.SZ,7659362192.0,231930506.0,210822167.0,1241598.0,177426022.0,53812.0,216400.0,7891292698.0
20240116,002594.SZ,7625966047.0,210730654.0,102073479.0,1079010.0,134439465.0,51300.0,138100.0,7836696701.0
20240115,002594.SZ,7658332033.0,193093989.0,205246438.0,992210.0,111177333.0,226050.0,66639.0,7851426022.0
20240112,002594.SZ,7564262928.0,225568005.0,130318824.0,1151621.0,127027378.0,55188.0,31975.0,7789830933.0
20240111,002594.SZ,7560971482.0,231183836.0,191730067.0,1174834.0,278456865.0,101634.0,114000.0,7792155318.0
20240110,002594.SZ,7647698280.0,221206036.0,129781995.0,1162468.0,108953829.0,145766.0,34900.0,7868904316.0
20240109,002594.SZ,7626870114.0,245575195.0,135521506.0,1273334.0,186999792.0,111654.0,47600.0,7872445309.0
20240108,002594.SZ,7678348400.0,253301288.0,121287493.0,1337388.0,149442606.0,58300.0,111900.0,7931649688.0
20240105,002594.SZ,7706503513.0,247360272.0,132558836.0,1283788.0,209258215.0,40634.0,78600.0,7953863785.0
20240104,002594.SZ,7783202892.0,240468564.0,129761653.0,1245822.0,117553539.0,28866.0,35700.0,8023671456.0
20240103,002594.SZ,7770994778.0,239335312.0,127837871.0,1238988.0,131509416.0,62400.0,94100.0,8010330090.0
20240102,002594.SZ,7774666323.0,232523668.0,339347535.0,1207288.0,138583359.0,42663.0,171000.0,8007189991.0
20231229,002594.SZ,7573902147.0,213632298.0,132008271.0,1078951.0,146371354.0,37237.0,21600.0,7787534445.0
20231228,002594.SZ,7588265230.0,216783154.0,227724516.0,1094588.0,267580739.0,231241.0,63300.0,7805048384.0
20231227,002594.SZ,7628121453.0,241711177.0,120650721.0,1262529.0,100660172.0,19271.0,72054.0,7869832630.0
20231226,002594.SZ,7608130904.0,231968796.0,75918156.0,1209746.0,77192183.0,55169.0,103900.0,7840099700.0
20231225,002594.SZ,7609404931.0,223123862.0,126620731.0,1161015.0,79263280.0,99695.0,117200.0,7832528793.0
20231222,002594.SZ,7562047480.0,219839800.0,166557549.0,1143510.0,171485415.0,200335.0,94800.0,7781887280.0
20231221,002594.SZ,7566975346.0,236918855.0,129413222.0,1249045.0,155625158.0,102953.0,173400.0,7803894201.0
20231220,002594.SZ,7593187282.0,217899199.0,123613137.0,1178598.0,185382807.0,146339.0,99812.0,7811086481.0
20231219,002594.SZ,7654956952.0,230323500.0,80987551.0,1225125.0,176727067.0,41007.0,61900.0,7885280452.0
20231218,002594.SZ,7750696468.0,227672102.0,95297513.0,1204232.0,171480379.0,51211.0,108600.0,7978368570.0
20231215,002594.SZ,7826879334.0,221661814.0,116564911.0,1146843.0,112282009.0,37447.0,48700.0,8048541148.0
20231214,002594.SZ,7822596432.0,217102097.0,105197314.0,1135590.0,115058320.0,25155.0,124075.0,8039698529.0
20231213,002594.SZ,7832457438.0,198833306.0,109074437.0,1036670.0,209581136.0,49171.0,114200.0,8031290744.0
20231212,002594.SZ,7932964137.0,190762277.0,158111235.0,971641.0,122725428.0,62315.0,34600.0,8123726414.0
20231211,002594.SZ,7897578330.0,199061721.0,106948543.0,999356.0,183050406.0,80473.0,26400.0,8096640051.0
20231208,002594.SZ,7973680193.0,209158329.0,90191850.0,1053429.0,185019037.0,34973.0,27700.0,8182838522.0
20231207,002594.SZ,8068507380.0,211557015.0,129424490.0,1060702.0,210308974.0,311411.0,40500.0,8280064395.0
20231206,002594.SZ,8149391864.0,267907220.0,341733200.0,1331613.0,237291975.0,126333.0,281100.0,8417299084.0
20231205,002594.SZ,8044950639.0,231061944.0,268010004.0,1176846.0,211049535.0,101148.0,103090.0,8276012583.0
20231204,002594.SZ,7987990170.0,230739396.0,150529477.0,1174904.0,261766084.0,71188.0,48400.0,8218729566.0
20231201,002594.SZ,8099226777.0,236005208.0,233113163.0,1197692.0,365529943.0,81573.0,147700.0,8335231985.0
20231130,002594.SZ,8231643557.0,225351169.0,166470689.0,1131565.0,697147151.0,66700.0,60400.0,8456994726.0
20231129,002594.SZ,8762320019.0,229825972.0,272025071.0,1137865.0,430268479.0,75001.0,135800.0,8992145991.0
20231128,002594.SZ,8920563427.0,226086924.0,155010177.0,1077066.0,215850106.0,41290.0,84100.0,9146650351.0
20231127,002594.SZ,8981403356.0,216056079.0,299982405.0,1034256.0,355972236.0,91500.0,75401.0,9197459435.0
20231124,002594.SZ,9037393187.0,227769482.0,573897265.0,1050355.0,633673624.0,59270.0,88589.0,9265162669.0
20231123,002594.SZ,9097169546.0,233643668.0,282570505.0,1021036.0,296810692.0,177220.0,44700.0,9330813214.0
20231122,002594.SZ,9111409733.0,265317880.0,183104413.0,1153556.0,299260967.0,24200.0,31100.0,9376727613.0
20231121,002594.SZ,9227566287.0,268546835.0,229967766.0,1146656.0,178177685.0,23800.0,183370.0,9496113122.0
20231120,002594.SZ,9175776206.0,231965210.0,161737031.0,987086.0,195219153.0,26600.0,18700.0,9407741416.0
20231117,002594.SZ,9209258328.0,235572885.0,142412980.0,994986.0,130889623.0,18400.0,21601.0,9444831213.0
20231116,002594.SZ,9197734971.0,236342366.0,135800947.0,991785.0,122458531.0,16500.0,24400.0,9434077337.0
20231115,002594.SZ,9184392555.0,234794317.0,168625730.0,983885.0,208109540.0,17584.0,48700.0,9419186872.0
20231114,002594.SZ,9223876365.0,226406497.0,131655683.0,952769.0,106505057.0,42700.0,36500.0,9450282862.0
20231113,002594.SZ,9198725739.0,227390729.0,162117568.0,958969.0,152502385.0,23900.0,56400.0,9426116468.0
20231110,002594.SZ,9189110556.0,219536094.0,211136787.0,926469.0,199885881.0,37900.0,132100.0,9408646650.0
20231109,002594.SZ,9177859650.0,199161972.0,165808350.0,832269.0,219136582.0,16400.0,15100.0,9377021622.0
20231108,002594.SZ,9231187882.0,200056560.0,204756055.0,833569.0,202585836.0,36845.0,13500.0,9431244442.0
20231107,002594.SZ,9229017663.0,206490567.0,232969146.0,856914.0,155350427.0,20100.0,16400.0,9435508230.0
20231106,002594.SZ,9151398944.0,209043141.0,279756019.0,860614.0,350370325.0,55200.0,22200.0,9360442085.0
20231103,002594.SZ,9222013250.0,213260981.0,132210585.0,893614.0,195862449.0,30900.0,63300.0,9435274231.0
20231102,002594.SZ,9285665114.0,202213047.0,200388094.0,861214.0,184275209.0,34600.0,159200.0,9487878161.0
20231101,002594.SZ,9269552229.0,173988227.0,184333483.0,736614.0,142544273.0,76000.0,20100.0,9443540456.0
20231031,002594.SZ,9227763019.0,189046290.0,344719289.0,792514.0,134663869.0,33100.0,39000.0,9416809309.0
20231030,002594.SZ,9017707599.0,192405784.0,309955484.0,786614.0,269463798.0,21655.0,37900.0,9210113383.0
20231027,002594.SZ,8977215913.0,186390780.0,195050245.0,770369.0,204902951.0,36134.0,22900.0,9163606693.0
20231026,002594.SZ,8987068619.0,186975512.0,149014072.0,783603.0,151621208.0,43300.0,42300.0,9174044131.0
20231025,002594.SZ,8989675755.0,186264753.0,128661852.0,784603.0,165733314.0,36224.0,50500.0,9175940508.0
20231024,002594.SZ,9026747217.0,181450525.0,178755892.0,770327.0,159895347.0,44500.0,71400.0,9208197742.0
20231023,002594.SZ,9007886672.0,177418854.0,168360416.0,743427.0,177208046.0,22100.0,54900.0,9185305526.0
20231020,002594.SZ,9016734302.0,169981979.0,165786828.0,710627.0,123544077.0,45361.0,64900.0,9186716281.0
20231019,002594.SZ,8974491551.0,166275773.0,309242341.0,691088.0,246040716.0,50200.0,19800.0,9140767324.0
20231018,002594.SZ,8911289926.0,179701016.0,537076514.0,721488.0,772486227.0,154882.0,66000.0,9090990942.0
20231017,002594.SZ,9146699639.0,192868060.0,88287516.0,810370.0,152780111.0,9300.0,20200.0,9339567699.0
20231016,002594.SZ,9211192234.0,189882120.0,82831138.0,799470.0,134529227.0,114700.0,118000.0,9401074354.0
20231013,002594.SZ,9262890323.0,191367421.0,122513736.0,796170.0,134121606.0,44800.0,6700.0,9454257744.0
20231012,002594.SZ,9274498193.0,203937301.0,203521174.0,834270.0,248391347.0,9800.0,47100.0,9478435494.0
20231011,002594.SZ,9319368366.0,190149073.0,118499176.0,796970.0,127610311.0,17900.0,212682.0,9509517439.0
20231010,002594.SZ,9328479501.0,143266547.0,117561427.0,602188.0,165783967.0,14400.0,98400.0,9471746048.0
20231009,002594.SZ,9376702041.0,123313199.0,238262959.0,518188.0,163797717.0,21300.0,60600.0,9500015240.0
20230928,002594.SZ,9302236799.0,113352790.0,232493367.0,478888.0,156120324.0,69900.0,15900.0,9415589589.0
20230927,002594.SZ,9225863756.0,126736752.0,234955175.0,532888.0,101151817.0,28500.0,42600.0,9352600508.0
20230926,002594.SZ,9092060398.0,123730939.0,235997888.0,518788.0,123171366.0,102901.0,20200.0,9215791337.0
20230925,002594.SZ,8979233876.0,147845996.0,116235417.0,601489.0,89167505.0,41200.0,47000.0,9127079872.0
