indiv_chip_ts_code,indiv_chip_trade_date,indiv_chip_his_low,indiv_chip_his_high,indiv_chip_cost_5pct,indiv_chip_cost_15pct,indiv_chip_cost_50pct,indiv_chip_cost_85pct,indiv_chip_cost_95pct,indiv_chip_weight_avg,indiv_chip_winner_rate
002594.SZ,20240528,4.0,116.8,58.4,61.6,68.8,73.6,84.8,69.42,35.05
002594.SZ,20240527,4.0,116.8,58.4,61.6,68.8,73.6,84.8,69.42,34.63
002594.SZ,20240524,4.0,116.8,58.4,61.6,69.6,73.6,84.8,69.42,41.41
002594.SZ,20240523,4.0,116.8,58.4,61.6,69.6,73.6,84.8,69.43,56.93
002594.SZ,20240522,4.0,116.8,58.4,61.6,69.6,73.6,84.8,69.41,64.36
002594.SZ,20240521,4.0,116.8,58.4,61.6,68.8,73.6,84.8,69.37,64.44
002594.SZ,20240520,4.0,116.8,57.6,61.6,68.8,73.6,84.8,69.32,75.93
002594.SZ,20240517,4.0,116.8,57.6,61.6,68.8,73.6,84.8,69.27,72.78
002594.SZ,20240516,4.0,116.8,57.6,61.6,68.8,73.6,84.8,69.23,66.57
002594.SZ,20240515,4.0,116.8,57.6,61.6,68.8,73.6,84.8,69.18,72.38
002594.SZ,20240514,4.0,116.8,57.6,61.6,68.8,73.6,84.8,69.13,79.23
002594.SZ,20240513,4.0,116.8,57.6,61.6,68.8,73.6,84.8,69.06,79.66
002594.SZ,20240510,4.0,116.8,57.6,61.6,68.8,73.6,84.8,69.0,85.03
002594.SZ,20240509,4.0,116.8,57.6,61.6,68.8,73.6,84.8,68.9,85.4
002594.SZ,20240508,4.0,116.8,57.6,61.6,68.8,73.6,84.8,68.83,85.45
002594.SZ,20240507,4.0,116.8,57.6,61.6,68.8,73.6,84.8,68.73,87.42
002594.SZ,20240506,4.0,116.8,56.8,60.8,68.0,72.8,84.8,68.56,87.44
002594.SZ,20240430,4.0,116.8,56.8,60.8,68.0,72.0,84.8,68.36,77.7
002594.SZ,20240429,4.0,116.8,56.8,60.8,68.0,72.0,84.8,68.27,86.05
002594.SZ,20240426,4.0,116.8,56.8,60.8,68.0,71.2,85.6,68.1,86.01
002594.SZ,20240425,4.0,116.8,56.8,60.8,68.0,71.2,85.6,67.99,48.67
002594.SZ,20240424,4.0,116.8,56.8,60.8,68.0,71.2,85.6,67.97,49.37
002594.SZ,20240423,4.0,116.8,56.0,60.8,68.0,71.2,85.6,67.97,43.29
002594.SZ,20240422,4.0,116.8,56.0,60.8,68.0,71.2,85.6,67.97,48.13
002594.SZ,20240419,4.0,116.8,56.0,60.8,68.0,72.0,85.6,67.95,56.27
002594.SZ,20240418,4.0,116.8,56.0,60.8,68.0,72.0,85.6,67.92,66.06
002594.SZ,20240417,4.0,116.8,56.0,60.8,67.2,72.0,85.6,67.85,66.53
002594.SZ,20240416,4.0,116.8,56.0,60.8,67.2,72.8,85.6,67.82,66.11
002594.SZ,20240415,4.0,116.8,56.0,60.8,67.2,74.4,85.6,67.77,66.22
002594.SZ,20240412,4.0,116.8,56.0,60.8,67.2,74.4,85.6,67.73,59.62
002594.SZ,20240411,4.0,116.8,56.0,60.8,67.2,75.2,85.6,67.67,66.8
002594.SZ,20240410,4.0,116.8,56.0,60.0,67.2,76.0,85.6,67.62,66.59
002594.SZ,20240409,4.0,116.8,56.0,60.0,66.4,76.0,85.6,67.6,66.68
002594.SZ,20240408,4.0,116.8,56.0,60.0,66.4,76.0,85.6,67.56,66.79
002594.SZ,20240403,4.0,116.8,56.0,60.0,66.4,76.8,85.6,67.52,58.07
002594.SZ,20240402,4.0,116.8,56.0,60.0,65.6,76.8,86.4,67.51,66.16
002594.SZ,20240401,4.0,116.8,56.0,60.0,65.6,76.8,86.4,67.43,67.28
002594.SZ,20240329,4.0,116.8,56.0,60.0,64.8,76.8,86.4,67.4,52.92
002594.SZ,20240328,4.0,116.8,56.0,60.0,64.8,76.8,86.4,67.41,59.06
002594.SZ,20240327,4.0,116.8,56.0,60.0,64.8,76.8,86.4,67.35,65.03
002594.SZ,20240326,4.0,116.8,56.0,59.2,64.0,77.6,86.4,67.23,80.8
002594.SZ,20240325,4.0,116.8,56.0,59.2,64.0,77.6,86.4,67.14,71.99
002594.SZ,20240322,4.0,116.8,55.2,59.2,63.2,77.6,86.4,67.08,76.55
002594.SZ,20240321,4.0,116.8,55.2,59.2,63.2,77.6,86.4,66.99,80.02
002594.SZ,20240320,4.0,116.8,55.2,59.2,63.2,77.6,86.4,66.91,77.41
002594.SZ,20240319,4.0,116.8,55.2,59.2,63.2,77.6,86.4,66.8,78.53
002594.SZ,20240318,4.0,116.8,55.2,59.2,63.2,77.6,86.4,66.69,79.07
002594.SZ,20240315,4.0,116.8,55.2,59.2,62.4,77.6,86.4,66.52,75.23
002594.SZ,20240314,4.0,116.8,55.2,59.2,62.4,77.6,86.4,66.47,76.82
002594.SZ,20240313,4.0,116.8,55.2,59.2,62.4,78.4,86.4,66.34,72.18
002594.SZ,20240312,4.0,116.8,55.2,59.2,62.4,78.4,86.4,66.26,74.3
002594.SZ,20240311,4.0,116.8,55.2,58.4,62.4,78.4,86.4,66.24,69.54
002594.SZ,20240308,4.0,116.8,55.2,58.4,62.4,78.4,87.2,66.38,35.08
002594.SZ,20240307,4.0,116.8,55.2,58.4,62.4,79.2,87.2,66.42,34.99
002594.SZ,20240306,4.0,116.8,55.2,58.4,62.4,79.2,87.2,66.48,47.86
002594.SZ,20240305,4.0,116.8,55.2,58.4,62.4,79.2,87.2,66.53,47.65
002594.SZ,20240304,4.0,116.8,55.2,58.4,62.4,79.2,87.2,66.64,35.34
002594.SZ,20240301,4.0,116.8,55.2,58.4,62.4,79.2,87.2,66.72,55.21
002594.SZ,20240229,4.0,116.8,55.2,58.4,62.4,79.2,87.2,66.8,45.11
002594.SZ,20240228,4.0,116.8,55.2,58.4,62.4,79.2,87.2,66.87,35.78
002594.SZ,20240227,4.0,116.8,55.2,58.4,62.4,79.2,87.2,66.99,52.77
002594.SZ,20240226,4.0,116.8,55.2,57.6,62.4,80.0,87.2,67.12,30.69
002594.SZ,20240223,4.0,116.8,55.2,57.6,62.4,80.0,87.2,67.25,26.91
002594.SZ,20240222,4.0,116.8,55.2,57.6,63.2,80.0,87.2,67.35,25.94
002594.SZ,20240221,4.0,116.8,55.2,57.6,63.2,80.0,87.2,67.44,25.07
002594.SZ,20240220,4.0,116.8,55.2,57.6,63.2,80.0,87.2,67.63,16.26
002594.SZ,20240219,4.0,116.8,55.2,57.6,63.2,80.0,87.2,67.79,22.29
002594.SZ,20240208,4.0,116.8,54.4,57.6,63.2,80.0,87.2,67.95,18.9
002594.SZ,20240207,4.0,116.8,54.4,56.8,63.2,80.0,87.2,68.11,18.38
002594.SZ,20240206,4.0,116.8,54.4,56.8,64.0,80.8,87.2,68.34,15.56
002594.SZ,20240205,4.0,116.8,55.2,59.2,64.0,80.8,87.2,68.69,4.89
002594.SZ,20240202,4.0,116.8,55.2,60.0,64.0,80.8,88.0,69.15,1.35
002594.SZ,20240201,4.0,116.8,56.0,60.8,64.0,80.8,88.0,69.5,2.84
002594.SZ,20240131,4.0,116.8,56.8,60.8,64.0,80.8,88.0,69.76,1.6
002594.SZ,20240130,4.0,116.8,58.4,60.8,64.0,80.8,88.0,70.03,0.95
002594.SZ,20240129,4.0,116.8,60.0,61.6,64.8,81.6,88.0,70.47,0.9
002594.SZ,20240126,4.0,116.8,60.8,61.6,64.8,81.6,88.0,70.72,4.46
002594.SZ,20240125,4.0,116.8,60.8,61.6,64.8,81.6,88.0,70.91,19.3
002594.SZ,20240124,4.0,116.8,60.8,61.6,64.8,81.6,88.0,71.11,9.9
002594.SZ,20240123,4.0,116.8,60.8,61.6,65.6,81.6,88.0,71.27,8.69
002594.SZ,20240122,4.0,116.8,60.8,62.4,65.6,81.6,88.0,71.46,2.09
002594.SZ,20240119,4.0,116.8,60.8,62.4,67.2,81.6,88.0,71.68,12.69
002594.SZ,20240118,4.0,116.8,60.8,62.4,67.2,81.6,88.0,71.8,11.99
002594.SZ,20240117,4.0,116.8,61.6,62.4,68.0,81.6,88.0,72.0,1.8
002594.SZ,20240116,4.0,116.8,61.6,62.4,68.8,82.4,88.0,72.25,29.42
002594.SZ,20240115,4.0,116.8,61.6,62.4,70.4,82.4,88.0,72.36,28.57
002594.SZ,20240112,4.0,116.8,61.6,62.4,71.2,82.4,88.0,72.46,28.17
002594.SZ,20240111,4.0,116.8,61.6,62.4,72.0,82.4,88.0,72.6,35.84
002594.SZ,20240110,4.0,116.8,61.6,62.4,74.4,82.4,88.0,72.82,9.13
002594.SZ,20240109,4.0,116.8,61.6,62.4,75.2,82.4,88.0,72.93,18.34
002594.SZ,20240108,4.0,116.8,61.6,62.4,75.2,83.2,88.0,73.12,8.69
002594.SZ,20240105,4.0,116.8,61.6,62.4,76.0,83.2,88.0,73.28,16.38
002594.SZ,20240104,4.0,116.8,61.6,62.4,76.0,83.2,88.0,73.45,16.15
002594.SZ,20240103,4.0,116.8,61.6,62.4,76.0,83.2,88.0,73.6,15.44
002594.SZ,20240102,4.0,116.8,61.6,63.2,76.8,83.2,88.0,73.75,14.4
002594.SZ,20231229,4.0,116.8,61.6,63.2,76.8,83.2,88.0,73.94,26.65
002594.SZ,20231228,4.0,116.8,61.6,63.2,76.8,83.2,88.0,74.05,26.44
002594.SZ,20231227,4.0,116.8,61.6,63.2,76.8,84.0,88.0,74.28,8.33
002594.SZ,20231226,4.0,116.8,61.6,63.2,76.8,84.0,88.0,74.41,7.94
002594.SZ,20231225,4.0,116.8,61.6,63.2,76.8,84.0,88.0,74.48,12.66
002594.SZ,20231222,4.0,116.8,61.6,63.2,76.8,84.0,88.0,74.59,11.96
002594.SZ,20231221,4.0,116.8,61.6,64.0,76.8,84.0,88.0,74.82,7.18
002594.SZ,20231220,4.0,116.8,61.6,64.0,76.8,84.0,88.0,75.14,1.41
002594.SZ,20231219,4.0,116.8,62.4,64.0,77.6,84.0,88.0,75.34,2.15
002594.SZ,20231218,4.0,116.8,62.4,64.0,77.6,84.0,88.0,75.52,0.96
002594.SZ,20231215,4.0,116.8,63.2,64.0,77.6,84.8,88.0,75.75,4.38
002594.SZ,20231214,4.0,116.8,63.2,64.8,77.6,84.8,88.0,75.97,1.14
002594.SZ,20231213,4.0,116.8,63.2,64.8,77.6,84.8,88.0,76.17,2.36
002594.SZ,20231212,4.0,116.8,64.0,64.8,77.6,84.8,88.0,76.42,3.39
002594.SZ,20231211,4.0,116.8,64.0,64.8,77.6,84.8,88.0,76.59,16.77
002594.SZ,20231208,4.0,116.8,64.0,64.8,77.6,84.8,88.0,76.78,8.82
002594.SZ,20231207,4.0,116.8,64.0,65.6,77.6,84.8,88.0,76.95,14.33
002594.SZ,20231206,4.0,116.8,64.0,65.6,77.6,84.8,88.0,77.16,12.9
002594.SZ,20231205,4.0,116.8,64.0,67.2,78.4,84.8,88.8,77.52,3.16
002594.SZ,20231204,4.0,116.8,64.0,68.0,78.4,84.8,88.8,77.89,3.0
002594.SZ,20231201,4.0,116.8,64.8,68.8,78.4,84.8,88.8,78.15,3.85
002594.SZ,20231130,4.0,116.8,65.6,71.2,78.4,85.6,88.8,78.64,3.09
002594.SZ,20231129,4.0,116.8,67.2,74.4,78.4,85.6,88.8,79.06,2.38
002594.SZ,20231128,4.0,116.8,68.0,75.2,78.4,85.6,88.8,79.56,5.25
002594.SZ,20231127,4.0,116.8,70.4,76.0,78.4,85.6,88.8,79.78,2.73
002594.SZ,20231124,4.0,116.8,72.8,76.8,79.2,85.6,88.8,80.22,1.99
002594.SZ,20231123,4.0,116.8,75.2,76.8,79.2,85.6,88.8,80.63,3.15
002594.SZ,20231122,4.0,116.8,76.0,76.8,79.2,85.6,88.8,80.73,2.02
002594.SZ,20231121,4.0,116.8,76.0,76.8,79.2,85.6,88.8,80.83,6.93
002594.SZ,20231120,4.0,116.8,76.0,76.8,79.2,85.6,88.8,80.88,6.38
002594.SZ,20231117,4.0,116.8,76.0,76.8,79.2,85.6,88.8,80.93,16.58
002594.SZ,20231116,4.0,116.8,76.0,76.8,79.2,85.6,88.8,80.97,16.09
002594.SZ,20231115,4.0,116.8,76.0,76.8,79.2,85.6,88.8,81.0,29.65
002594.SZ,20231114,4.0,116.8,76.0,76.8,79.2,86.4,88.8,81.05,16.16
002594.SZ,20231113,4.0,116.8,76.0,76.8,80.0,86.4,88.8,81.07,15.59
002594.SZ,20231110,4.0,116.8,76.0,77.6,80.0,86.4,88.8,81.12,14.7
002594.SZ,20231109,4.0,116.8,76.0,77.6,80.0,86.4,88.8,81.16,26.33
002594.SZ,20231108,4.0,116.8,76.0,77.6,80.0,86.4,88.8,81.21,25.55
002594.SZ,20231107,4.0,116.8,76.0,77.6,80.0,86.4,88.8,81.25,36.18
002594.SZ,20231106,4.0,116.8,76.0,77.6,80.0,86.4,88.8,81.27,35.75
002594.SZ,20231103,4.0,116.8,76.0,77.6,80.0,86.4,88.8,81.34,25.55
002594.SZ,20231102,4.0,116.8,76.0,77.6,80.0,86.4,88.8,81.4,6.0
002594.SZ,20231101,4.0,116.8,76.0,77.6,80.0,86.4,88.8,81.45,12.76
002594.SZ,20231031,4.0,116.8,76.0,77.6,80.0,86.4,89.6,81.52,22.04
002594.SZ,20231030,4.0,116.8,76.0,77.6,80.8,86.4,89.6,81.59,41.47
002594.SZ,20231027,4.0,116.8,76.0,77.6,80.8,86.4,89.6,81.64,30.24
002594.SZ,20231026,4.0,116.8,76.0,77.6,80.8,86.4,89.6,81.69,21.59
002594.SZ,20231025,4.0,116.8,76.0,77.6,80.8,86.4,89.6,81.74,11.32
002594.SZ,20231024,4.0,116.8,76.0,77.6,80.8,86.4,89.6,81.81,5.49
002594.SZ,20231023,4.0,116.8,76.0,77.6,80.8,86.4,89.6,81.89,18.07
002594.SZ,20231020,4.0,116.8,76.0,77.6,80.8,86.4,89.6,81.94,17.1
002594.SZ,20231019,4.0,116.8,76.0,77.6,80.8,86.4,89.6,81.99,16.4
002594.SZ,20231018,4.0,116.8,76.0,77.6,80.8,86.4,89.6,82.05,51.0
002594.SZ,20231017,4.0,116.8,76.0,77.6,81.6,86.4,89.6,82.2,10.02
002594.SZ,20231016,4.0,116.8,76.0,77.6,81.6,86.4,89.6,82.22,9.71
002594.SZ,20231013,4.0,116.8,76.0,77.6,81.6,86.4,89.6,82.26,16.18
002594.SZ,20231012,4.0,116.8,76.0,77.6,81.6,86.4,89.6,82.31,33.16
002594.SZ,20231011,4.0,116.8,76.0,77.6,81.6,87.2,89.6,82.38,16.11
002594.SZ,20231010,4.0,116.8,76.0,77.6,81.6,87.2,89.6,82.43,9.73
002594.SZ,20231009,4.0,116.8,76.0,78.4,81.6,87.2,89.6,82.49,9.68
002594.SZ,20230928,4.0,116.8,76.0,78.4,81.6,87.2,89.6,82.58,8.45
002594.SZ,20230927,4.0,116.8,76.0,78.4,81.6,87.2,89.6,82.66,7.9
002594.SZ,20230926,4.0,116.8,76.0,78.4,81.6,87.2,89.6,82.71,11.4
002594.SZ,20230925,4.0,116.8,76.0,78.4,81.6,87.2,89.6,82.79,25.43
