indiv_din_ts_code,indiv_din_trade_date,indiv_din_close,indiv_din_turnover_rate,indiv_din_turnover_rate_f,indiv_din_volume_ratio,indiv_din_pe,indiv_din_pe_ttm,indiv_din_pb,indiv_din_ps,indiv_din_ps_ttm,indiv_din_dv_ratio,indiv_din_dv_ttm,indiv_din_total_share,indiv_din_float_share,indiv_din_free_share,indiv_din_total_mv,indiv_din_circ_mv
600036.SH,20250326,42.66,0.7651,1.2908,2.79,7.2503,7.2503,1.029,3.1879,3.1879,4.6226,4.6226,2521984.5601,2062894.4429,1222783.368,107587861.3339,88003076.9341
600036.SH,20250325,45.09,0.173,0.2919,0.61,7.7568,7.6633,1.0573,3.3532,3.369,4.3734,4.3734,2521984.5601,2062894.4429,1222783.368,113716283.8149,93015910.4304
600036.SH,20250324,45.05,0.2179,0.3677,0.72,7.7499,7.6565,1.0563,3.3503,3.366,4.3773,4.3773,2521984.5601,2062894.4429,1222783.368,113615404.4325,92933394.6526
600036.SH,20250321,44.7,0.3274,0.5524,1.01,7.6897,7.597,1.0481,3.3242,3.3399,4.4116,4.4116,2521984.5601,2062894.4429,1222783.368,112732709.8365,92211381.5976
600036.SH,20250320,45.24,0.329,0.555,1.04,7.7826,7.6888,1.0608,3.3644,3.3802,4.3589,4.3589,2521984.5601,2062894.4429,1222783.368,114094581.4989,93325344.5968
600036.SH,20250319,46.02,0.3251,0.5485,1.12,7.9168,7.8213,1.0791,3.4224,3.4385,4.2851,4.2851,2521984.5601,2062894.4429,1222783.368,116061729.4558,94934402.2623
600036.SH,20250318,45.14,0.2076,0.3502,0.68,7.7654,7.6718,1.0584,3.357,3.3727,4.3686,4.3686,2521984.5601,2062894.4429,1222783.368,113842383.0429,93119055.1525
600036.SH,20250317,45.04,0.3171,0.535,1.09,7.7482,7.6548,1.0561,3.3495,3.3653,4.3783,4.3783,2521984.5601,2062894.4429,1222783.368,113590184.5869,92912765.7082
600036.SH,20250314,45.16,0.4417,0.7452,1.7,7.7688,7.6752,1.0589,3.3585,3.3742,4.3667,4.3667,2521984.5601,2062894.4429,1222783.368,113892822.7341,93160313.0414
600036.SH,20250313,43.84,0.2838,0.4789,1.1,7.5418,7.4508,1.028,3.2603,3.2756,4.4981,4.4981,2521984.5601,2062894.4429,1222783.368,110563803.1148,90437292.3767
600036.SH,20250312,43.54,0.2028,0.3421,0.73,7.4902,7.3999,1.0209,3.238,3.2532,4.5291,4.5291,2521984.5601,2062894.4429,1222783.368,109807207.7468,89818424.0439
600036.SH,20250311,43.51,0.2742,0.4627,1.07,7.485,7.3948,1.0202,3.2357,3.2509,4.5323,4.5323,2521984.5601,2062894.4429,1222783.368,109731548.21,89756537.2106
600036.SH,20250310,43.07,0.2466,0.4161,0.98,7.4093,7.32,1.0099,3.203,3.2181,4.5786,4.5786,2521984.5601,2062894.4429,1222783.368,108621875.0035,88848863.6557
600036.SH,20250307,43.57,0.2935,0.4951,1.12,7.4953,7.405,1.0216,3.2402,3.2554,4.526,4.526,2521984.5601,2062894.4429,1222783.368,109882867.2836,89880310.8772
600036.SH,20250306,42.96,0.2773,0.4678,1.04,7.3904,7.3013,1.0073,3.1948,3.2099,4.5903,4.5903,2521984.5601,2062894.4429,1222783.368,108344456.7019,88621945.267
600036.SH,20250305,42.89,0.3064,0.597,1.22,7.3783,7.2894,1.0057,3.1896,3.2046,4.5978,4.5978,2521984.5601,2062894.4429,1058737.0295,108167917.7827,88477542.656
600036.SH,20250304,41.8,0.1538,0.2996,0.57,7.1908,7.1041,0.9801,3.1086,3.1232,4.7177,4.7177,2521984.5601,2062894.4429,1058737.0295,105418954.6122,86228987.7132
600036.SH,20250303,42.05,0.2279,0.4441,0.82,7.2338,7.1466,0.986,3.1272,3.1419,4.6896,4.6896,2521984.5601,2062894.4429,1058737.0295,106049450.7522,86744711.3239
600036.SH,20250228,42.05,0.342,0.6663,1.27,7.2338,7.1466,0.986,3.1272,3.1419,4.6896,4.6896,2521984.5601,2062894.4429,1058737.0295,106049450.7522,86744711.3239
600036.SH,20250227,42.38,0.3018,0.5881,1.22,7.2906,7.2027,0.9937,3.1517,3.1665,4.6531,4.6531,2521984.5601,2062894.4429,1058737.0295,106881705.657,87425466.4901
600036.SH,20250226,41.48,0.231,0.45,0.97,7.1358,7.0497,0.9726,3.0848,3.0993,4.7541,4.7541,2521984.5601,2062894.4429,1058737.0295,104611919.5529,85568861.4915
600036.SH,20250225,41.03,0.2459,0.4792,1.02,7.0584,6.9733,0.9621,3.0513,3.0656,4.8062,4.8062,2521984.5601,2062894.4429,1058737.0295,103477026.5009,84640558.9922
600036.SH,20250224,41.27,0.2768,0.5394,1.16,7.0997,7.0141,0.9677,3.0692,3.0836,4.7783,4.7783,2521984.5601,2062894.4429,1058737.0295,104082302.7953,85135653.6585
600036.SH,20250221,41.4,0.2886,0.5622,1.26,7.122,7.0362,0.9707,3.0788,3.0933,4.7633,4.7633,2521984.5601,2062894.4429,1058737.0295,104410160.7881,85403829.9361
600036.SH,20250220,41.85,0.1976,0.3851,0.84,7.1994,7.1126,0.9813,3.1123,3.1269,4.712,4.712,2521984.5601,2062894.4429,1058737.0295,105545053.8402,86332132.4354
600036.SH,20250219,41.98,0.1816,0.3539,0.71,7.2218,7.1347,0.9843,3.122,3.1366,4.6974,4.6974,2521984.5601,2062894.4429,1058737.0295,105872911.833,86600308.7129
600036.SH,20250218,42.05,0.265,0.5163,1.07,7.2338,7.1466,0.986,3.1272,3.1419,4.6896,4.6896,2521984.5601,2062894.4429,1058737.0295,106049450.7522,86744711.3239
600036.SH,20250217,41.72,0.2599,0.5064,1.03,7.1771,7.0905,0.9782,3.1026,3.1172,4.7267,4.7267,2521984.5601,2062894.4429,1058737.0295,105217195.8474,86063956.1578
600036.SH,20250214,42.03,0.2418,0.4711,0.95,7.2304,7.1432,0.9855,3.1257,3.1404,4.6919,4.6919,2521984.5601,2062894.4429,1058737.0295,105999011.061,86703453.4351
600036.SH,20250213,41.71,0.2241,0.4366,0.88,7.1753,7.0888,0.978,3.1019,3.1165,4.7279,4.7279,2521984.5601,2062894.4429,1058737.0295,105191976.0018,86043327.2134
600036.SH,20250212,41.62,0.2926,0.5701,1.19,7.1599,7.0735,0.9759,3.0952,3.1097,4.7381,4.7381,2521984.5601,2062894.4429,1058737.0295,104964997.3914,85857666.7135
600036.SH,20250211,40.98,0.2219,0.4324,0.88,7.0498,6.9648,0.9609,3.0476,3.0619,4.8121,4.8121,2521984.5601,2062894.4429,1058737.0295,103350927.2729,84537414.27
600036.SH,20250210,40.6,0.282,0.5495,1.12,6.9844,6.9002,0.952,3.0193,3.0335,4.8571,4.8571,2521984.5601,2062894.4429,1058737.0295,102392573.1401,83753514.3817
600036.SH,20250207,40.2,0.2526,0.4922,0.97,6.9156,6.8322,0.9426,2.9896,3.0036,4.9054,4.9054,2521984.5601,2062894.4429,1058737.0295,101383779.316,82928356.6046
600036.SH,20250206,40.2,0.2259,0.4402,0.83,6.9156,6.8322,0.9426,2.9896,3.0036,4.9054,4.9054,2521984.5601,2062894.4429,1058737.0295,101383779.316,82928356.6046
600036.SH,20250205,40.0,0.2447,0.4768,0.94,6.8812,6.7982,0.9379,2.9747,2.9887,4.93,4.93,2521984.5601,2062894.4429,1058737.0295,100879382.404,82515777.716
600036.SH,20250127,40.65,0.255,0.4969,0.97,6.993,6.9087,0.9532,3.0231,3.0373,4.8511,4.8511,2521984.5601,2062894.4429,1058737.0295,102518672.3681,83856659.1039
600036.SH,20250124,40.26,0.2786,0.5428,1.1,6.9259,6.8424,0.944,2.994,3.0081,4.8981,4.8981,2521984.5601,2062894.4429,1058737.0295,101535098.3896,83052130.2712
600036.SH,20250123,39.83,0.2941,0.573,1.17,6.8519,6.7693,0.9339,2.9621,2.976,4.951,4.951,2521984.5601,2062894.4429,1058737.0295,100450645.0288,82165085.6607
600036.SH,20250122,39.45,0.2855,0.5562,1.05,6.7866,6.7047,0.925,2.9338,2.9476,4.9987,4.9987,2521984.5601,2062894.4429,1058737.0295,99492290.8959,81381185.7724
600036.SH,20250121,40.14,0.1942,0.3785,0.64,6.9053,6.822,0.9412,2.9851,2.9992,4.9128,4.9128,2521984.5601,2062894.4429,1058737.0295,101232460.2424,82804582.938
600036.SH,20250120,40.12,0.263,0.5125,0.85,6.9018,6.8186,0.9407,2.9836,2.9977,4.9152,4.9152,2521984.5601,2062894.4429,1058737.0295,101182020.5512,82763325.0491
600036.SH,20250117,40.71,0.2307,0.4495,0.75,7.0033,6.9189,0.9546,3.0275,3.0417,4.844,4.844,2521984.5601,2062894.4429,1058737.0295,102669991.4417,83980432.7705
600036.SH,20250116,40.99,0.2873,0.5597,0.97,7.0515,6.9665,0.9611,3.0483,3.0627,4.8109,4.8109,2521984.5601,2062894.4429,1058737.0295,103376147.1185,84558043.2145
600036.SH,20250115,40.64,0.3862,0.7525,1.33,6.9913,6.907,0.9529,3.0223,3.0365,4.8523,4.8523,2521984.5601,2062894.4429,1058737.0295,102493452.5225,83836030.1595
600036.SH,20250114,39.85,0.3432,0.6687,1.27,6.8554,6.8885,1.0029,2.9636,3.0312,4.9485,4.9485,2521984.5601,2062894.4429,1058737.0295,100501084.72,82206343.5496
600036.SH,20250113,39.07,0.2939,0.5727,1.09,6.7212,6.7537,0.9833,2.9056,2.9719,5.0473,5.0473,2521984.5601,2062894.4429,1058737.0295,98533936.7631,80597285.8841
600036.SH,20250110,38.98,0.2334,0.4547,0.8,6.7057,6.7382,0.981,2.8989,2.965,5.059,5.059,2521984.5601,2062894.4429,1058737.0295,98306958.1527,80411625.3842
600036.SH,20250109,39.0,0.2167,0.4223,0.7,6.7091,6.7416,0.9815,2.9003,2.9666,5.0564,5.0564,2521984.5601,2062894.4429,1058737.0295,98357397.8439,80452883.2731
600036.SH,20250108,39.28,0.3643,0.7098,1.22,6.7573,6.79,0.9886,2.9212,2.9879,5.0203,5.0203,2521984.5601,2062894.4429,1058737.0295,99063553.5207,81030493.7171
600036.SH,20250107,38.9,0.2389,0.4654,0.75,6.6919,6.7243,0.979,2.8929,2.959,5.0694,5.0694,2521984.5601,2062894.4429,1058737.0295,98105199.3879,80246593.8288
600036.SH,20250106,39.05,0.2992,0.5829,0.92,6.7177,6.7503,0.9828,2.9041,2.9704,5.0499,5.0499,2521984.5601,2062894.4429,1058737.0295,98483497.0719,80556027.9952
600036.SH,20250103,38.66,0.3309,0.6447,1.07,6.6507,6.6828,0.973,2.8751,2.9407,5.1008,5.1008,2521984.5601,2062894.4429,1058737.0295,97499923.0935,79751499.1625
600036.SH,20250102,38.51,0.3112,0.6064,0.97,6.6248,6.6569,0.9692,2.8639,2.9293,5.1207,5.1207,2521984.5601,2062894.4429,1058737.0295,97121625.4095,79442064.9961
600036.SH,20241231,39.3,0.312,0.608,0.88,6.7608,6.7935,0.9891,2.9227,2.9894,4.4224,5.0178,2521984.5601,2062894.4429,1058737.0295,99113993.2119,81071751.606
600036.SH,20241230,39.62,0.3291,0.6412,0.87,6.8158,6.8488,0.9971,2.9465,3.0137,4.3867,4.9773,2521984.5601,2062894.4429,1058737.0295,99921028.2712,81731877.8277
600036.SH,20241227,39.34,0.3395,0.6615,0.94,6.7676,6.8004,0.9901,2.9256,2.9924,4.4179,5.0127,2521984.5601,2062894.4429,1058737.0295,99214872.5943,81154267.3837
600036.SH,20241226,39.48,0.2614,0.5093,0.71,6.7917,6.8246,0.9936,2.936,3.0031,4.4022,4.9949,2521984.5601,2062894.4429,1058737.0295,99567950.4327,81443072.6057
600036.SH,20241225,39.4,0.3664,0.714,0.98,6.778,6.8108,0.9916,2.9301,2.997,4.4112,5.005,2521984.5601,2062894.4429,1058737.0295,99366191.6679,81278041.0503
600036.SH,20241224,39.22,0.4816,0.9383,1.43,6.747,6.7796,0.9871,2.9167,2.9833,4.4314,5.028,2521984.5601,2062894.4429,1058737.0295,98912234.4471,80906720.0505
600036.SH,20241223,38.35,0.4376,0.8526,1.41,6.5973,6.6293,0.9652,2.852,2.9171,4.5319,5.1421,2521984.5601,2062894.4429,1058737.0295,96718107.8798,79112001.8852
600036.SH,20241220,37.91,0.2628,0.5121,0.72,6.5216,6.5532,0.9541,2.8193,2.8837,4.5845,5.2018,2521984.5601,2062894.4429,1058737.0295,95608434.6734,78204328.3303
600036.SH,20241219,38.02,0.2963,0.5773,0.81,6.5406,6.5722,0.9569,2.8275,2.892,4.5713,5.1867,2521984.5601,2062894.4429,1058737.0295,95885852.975,78431246.7191
600036.SH,20241218,38.52,0.3906,0.7611,1.16,6.6266,6.6586,0.9695,2.8646,2.9301,4.5119,5.1194,2521984.5601,2062894.4429,1058737.0295,97146845.2551,79462693.9405
600036.SH,20241217,37.85,0.2924,0.5696,0.77,6.5113,6.5428,0.9526,2.8148,2.8791,4.5918,5.21,2521984.5601,2062894.4429,1058737.0295,95457115.5998,78080554.6638
600036.SH,20241216,37.74,0.3104,0.6048,0.85,6.4924,6.5238,0.9498,2.8066,2.8707,4.6052,5.2252,2521984.5601,2062894.4429,1058737.0295,95179697.2982,77853636.275
600036.SH,20241213,37.3,0.5419,1.056,1.59,6.4167,6.4477,0.9387,2.7739,2.8373,4.6595,5.2868,2521984.5601,2062894.4429,1058737.0295,94070024.0917,76945962.7202
600036.SH,20241212,38.8,0.2845,0.5543,0.84,6.6747,6.707,0.9765,2.8855,2.9514,4.4794,5.0824,2521984.5601,2062894.4429,1058737.0295,97853000.9319,80040304.3845
600036.SH,20241211,38.3,0.251,0.489,0.72,6.5887,6.6206,0.9639,2.8483,2.9133,4.5378,5.1488,2521984.5601,2062894.4429,1058737.0295,96592008.6518,79008857.1631
600036.SH,20241210,38.6,0.5036,0.9813,1.58,6.6403,6.6725,0.9715,2.8706,2.9361,4.5026,5.1088,2521984.5601,2062894.4429,1058737.0295,97348604.0199,79627725.4959
600036.SH,20241209,37.7,0.239,0.4656,0.77,6.4855,6.5169,0.9488,2.8037,2.8677,4.6101,5.2307,2521984.5601,2062894.4429,1058737.0295,95078817.9158,77771120.4973
600036.SH,20241206,37.7,0.4252,0.8286,1.46,6.4855,6.5169,0.9488,2.8037,2.8677,4.6101,5.2307,2521984.5601,2062894.4429,1058737.0295,95078817.9158,77771120.4973
600036.SH,20241205,36.91,0.2758,0.5374,0.99,6.3496,6.3803,0.9289,2.7449,2.8076,4.7087,5.3427,2521984.5601,2062894.4429,1058737.0295,93086450.1133,76141433.8874
600036.SH,20241204,36.81,0.3008,0.5861,1.17,6.3324,6.363,0.9264,2.7375,2.8,4.7215,5.3572,2521984.5601,2062894.4429,1058737.0295,92834251.6573,75935144.4431
600036.SH,20241203,37.12,0.35,0.6819,1.51,6.3857,6.4166,0.9342,2.7605,2.8236,4.6821,5.3125,2521984.5601,2062894.4429,1058737.0295,93616066.8709,76574641.7204
600036.SH,20241202,36.51,0.2059,0.4011,0.85,6.2808,6.3112,0.9189,2.7152,2.7772,4.7603,5.4012,2521984.5601,2062894.4429,1058737.0295,92077656.2893,75316276.1103
600036.SH,20241129,36.34,0.3221,0.6275,1.31,6.2515,6.2818,0.9146,2.7025,2.7642,4.7826,5.4265,2521984.5601,2062894.4429,1058737.0295,91648918.914,74965584.055
600036.SH,20241128,36.47,0.2191,0.4269,0.93,6.2739,6.3043,0.9179,2.7122,2.7741,4.7655,5.4071,2521984.5601,2062894.4429,1058737.0295,91976776.9068,75233760.3326
600036.SH,20241127,36.6,0.1901,0.3703,0.79,6.2963,6.3267,0.9211,2.7219,2.784,4.7486,5.3879,2521984.5601,2062894.4429,1058737.0295,92304634.8997,75501936.6101
600036.SH,20241126,36.39,0.2227,0.4339,0.9,6.2601,6.2904,0.9158,2.7062,2.768,4.776,5.419,2521984.5601,2062894.4429,1058737.0295,91775018.142,75068728.7771
600036.SH,20241125,36.22,0.2589,0.5045,0.96,6.2309,6.2611,0.9116,2.6936,2.7551,4.7984,5.4445,2521984.5601,2062894.4429,1058737.0295,91346280.7668,74718036.7218
600036.SH,20241122,36.45,0.3347,0.6522,1.24,6.2705,6.3008,0.9174,2.7107,2.7726,4.7682,5.4101,2521984.5601,2062894.4429,1058737.0295,91926337.2156,75192502.4437
600036.SH,20241121,37.43,0.1698,0.3309,0.56,6.4391,6.4702,0.942,2.7836,2.8471,4.6433,5.2685,2521984.5601,2062894.4429,1058737.0295,94397882.0845,77214138.9977
600036.SH,20241120,37.48,0.2188,0.4263,0.72,6.4477,6.4789,0.9433,2.7873,2.8509,4.6371,5.2614,2521984.5601,2062894.4429,1058737.0295,94523981.3125,77317283.7199
600036.SH,20241119,37.72,0.2527,0.4923,0.74,6.4889,6.5203,0.9493,2.8052,2.8692,4.6076,5.228,2521984.5601,2062894.4429,1058737.0295,95129257.607,77812378.3862
600036.SH,20241118,37.9,0.3701,0.7211,1.1,6.5199,6.5515,0.9538,2.8185,2.8829,4.5857,5.2031,2521984.5601,2062894.4429,1058737.0295,95583214.8278,78183699.3859
600036.SH,20241115,37.82,0.339,0.6605,1.0,6.5061,6.5376,0.9518,2.8126,2.8768,4.5954,5.2141,2521984.5601,2062894.4429,1058737.0295,95381456.063,78018667.8305
600036.SH,20241114,38.06,0.3279,0.6389,0.95,6.5474,6.5791,0.9579,2.8304,2.8951,4.5665,5.1813,2521984.5601,2062894.4429,1058737.0295,95986732.3574,78513762.4968
600036.SH,20241113,37.82,0.2353,0.4584,0.65,6.5061,6.5376,0.9518,2.8126,2.8768,4.5954,5.2141,2521984.5601,2062894.4429,1058737.0295,95381456.063,78018667.8305
600036.SH,20241112,37.59,0.433,0.8437,1.29,6.4666,6.4979,0.946,2.7955,2.8593,4.6236,5.246,2521984.5601,2062894.4429,1058737.0295,94801399.6142,77544202.1086
600036.SH,20241111,38.33,0.3409,0.6641,1.03,6.5939,6.6258,0.9647,2.8505,2.9156,4.5343,5.1448,2521984.5601,2062894.4429,1058737.0295,96667668.1886,79070743.9964
600036.SH,20241108,38.8,0.3613,0.704,1.11,6.6747,6.707,0.9765,2.8855,2.9514,4.4794,5.0824,2521984.5601,2062894.4429,1058737.0295,97853000.9319,80040304.3845
600036.SH,20241107,39.57,0.3604,0.7022,1.07,6.8072,6.8401,0.9959,2.9427,3.0099,4.3922,4.9835,2521984.5601,2062894.4429,1058737.0295,99794929.0432,81628733.1056
600036.SH,20241106,38.56,0.3143,0.6124,0.92,6.6335,6.6656,0.9705,2.8676,2.9331,4.5072,5.1141,2521984.5601,2062894.4429,1058737.0295,97247724.6375,79545209.7182
600036.SH,20241105,39.08,0.3048,0.5939,0.92,6.7229,6.7554,0.9835,2.9063,2.9727,4.4473,5.046,2521984.5601,2062894.4429,1058737.0295,98559156.6087,80617914.8285
600036.SH,20241104,38.75,0.3134,0.6107,0.94,6.6661,6.6984,0.9752,2.8818,2.9475,4.4851,5.089,2521984.5601,2062894.4429,1058737.0295,97726901.7039,79937159.6624
600036.SH,20241101,38.01,0.3408,0.6641,1.11,6.5388,6.5705,0.9566,2.8267,2.8913,4.5725,5.1881,2521984.5601,2062894.4429,1058737.0295,95860633.1294,78410617.7746
600036.SH,20241031,37.36,0.4122,0.8032,1.59,6.427,6.4581,0.9403,2.7784,2.8418,4.652,5.2783,2521984.5601,2062894.4429,1058737.0295,94221343.1653,77069736.3867
600036.SH,20241030,37.88,0.341,0.6644,1.36,6.5165,6.548,0.9533,2.8171,2.8814,4.5882,5.2059,2521984.5601,2062894.4429,1058737.0295,95532775.1366,78142441.4971
600036.SH,20241029,38.6,0.2495,0.4861,0.96,6.6403,6.6864,1.0143,2.8706,2.9181,4.5026,5.1088,2521984.5601,2062894.4429,1058737.0295,97348604.0199,79627725.4959
600036.SH,20241028,38.52,0.3222,0.6278,1.22,6.6266,6.6725,1.0122,2.8646,2.912,4.5119,5.1194,2521984.5601,2062894.4429,1058737.0295,97146845.2551,79462693.9405
600036.SH,20241025,39.1,0.2171,0.4231,0.7,6.7263,6.773,1.0274,2.9078,2.9559,4.445,5.0434,2521984.5601,2062894.4429,1058737.0295,98609596.2999,80659172.7174
600036.SH,20241024,39.31,0.163,0.3177,0.45,6.7625,6.8093,1.033,2.9234,2.9717,4.4213,5.0165,2521984.5601,2062894.4429,1058737.0295,99139213.0575,81092380.5504
600036.SH,20241023,39.66,0.304,0.5923,0.76,6.8227,6.87,1.0421,2.9494,2.9982,4.3822,4.9722,2521984.5601,2062894.4429,1058737.0295,100021907.6536,81814393.6054
600036.SH,20241022,39.17,0.2911,0.5672,0.67,6.7384,6.7851,1.0293,2.913,2.9611,4.4371,5.0344,2521984.5601,2062894.4429,1058737.0295,98786135.2191,80803575.3284
600036.SH,20241021,38.85,0.3478,0.6777,0.71,6.6833,6.7297,1.0209,2.8892,2.937,4.4736,5.0759,2521984.5601,2062894.4429,1058737.0295,97979100.1599,80143449.1067
600036.SH,20241018,39.05,0.4499,0.8767,0.93,6.7177,6.7643,1.0261,2.9041,2.9521,4.4507,5.0499,2521984.5601,2062894.4429,1058737.0295,98483497.0719,80556027.9952
600036.SH,20241017,38.49,0.4115,0.8018,0.76,6.6214,6.6673,1.0114,2.8624,2.9097,4.5154,5.1234,2521984.5601,2062894.4429,1058737.0295,97071185.7182,79400807.1072
600036.SH,20241016,39.5,0.4908,0.9564,0.79,6.7952,6.8423,1.0379,2.9375,2.9861,4.4,4.9924,2521984.5601,2062894.4429,1058737.0295,99618390.124,81484330.4946
600036.SH,20241015,38.5,0.4634,0.9029,0.57,6.6231,6.669,1.0117,2.8632,2.9105,4.5143,5.122,2521984.5601,2062894.4429,1058737.0295,97096405.5639,79421436.0517
600036.SH,20241014,39.33,0.6268,1.2212,0.66,6.7659,6.8128,1.0335,2.9249,2.9732,4.419,5.0139,2521984.5601,2062894.4429,1058737.0295,99189652.7487,81133638.4393
600036.SH,20241011,38.43,0.438,0.8534,0.47,6.6111,6.6569,1.0098,2.858,2.9052,4.5225,5.1314,2521984.5601,2062894.4429,1058737.0295,96919866.6446,79277033.4406
600036.SH,20241010,38.73,0.6948,1.3538,0.73,6.6627,6.7089,1.0177,2.8803,2.9279,4.4875,5.0916,2521984.5601,2062894.4429,1058737.0295,97676462.0127,79895901.7735
600036.SH,20241009,37.01,0.8997,1.753,0.94,6.3668,6.4109,0.9725,2.7524,2.7979,4.696,5.3283,2521984.5601,2062894.4429,1058737.0295,93338648.5693,76347723.3317
600036.SH,20241008,40.0,1.4412,2.8081,1.8,6.8812,6.9289,1.0511,2.9747,3.0239,4.345,4.93,2521984.5601,2062894.4429,1058737.0295,100879382.404,82515777.716
600036.SH,20240930,37.61,1.2415,2.4189,2.12,6.47,6.5149,0.9883,2.797,2.8432,4.6211,5.2433,2521984.5601,2062894.4429,1058737.0295,94851839.3054,77585459.9975
600036.SH,20240927,35.63,0.3614,0.7041,0.64,6.1294,6.1719,0.9363,2.6497,2.6935,4.8779,5.5346,2521984.5601,2062894.4429,1058737.0295,89858309.8764,73500929.0005
600036.SH,20240926,35.38,0.8461,1.6485,1.94,6.0864,6.1286,0.9297,2.6311,2.6746,4.9124,5.5737,2521984.5601,2062894.4429,1058737.0295,89227813.7363,72985205.3898
600036.SH,20240925,34.15,0.8998,1.7533,3.03,5.8748,5.9155,0.8974,2.5397,2.5816,5.0893,5.7745,2521984.5601,2062894.4429,1058737.0295,86125772.7274,70447845.225
600036.SH,20240924,33.13,0.6599,1.2857,3.1,5.6993,5.7388,0.8706,2.4638,2.5045,5.246,5.9523,2521984.5601,2062894.4429,1058737.0295,83553348.4761,68343692.8933
600036.SH,20240923,31.39,0.1671,0.3255,0.76,5.4,5.4374,0.8248,2.3344,2.373,5.5368,6.2822,2521984.5601,2062894.4429,1058737.0295,79165095.3415,64754256.5626
600036.SH,20240920,30.94,0.2363,0.4604,1.11,5.3226,5.3595,0.813,2.3009,2.339,5.6173,6.3736,2521984.5601,2062894.4429,1058737.0295,78030202.2895,63825954.0633
600036.SH,20240919,30.82,0.2187,0.4262,1.02,5.3019,5.3387,0.8099,2.292,2.3299,5.6392,6.3984,2521984.5601,2062894.4429,1058737.0295,77727564.1423,63578406.7302
600036.SH,20240918,31.11,0.2029,0.3953,0.78,5.3518,5.3889,0.8175,2.3136,2.3518,5.5866,6.3388,2521984.5601,2062894.4429,1058737.0295,78458939.6647,64176646.1186
600036.SH,20240913,30.6,0.2404,0.4685,0.97,5.2641,5.3006,0.8041,2.2757,2.3133,5.6797,6.4444,2521984.5601,2062894.4429,1058737.0295,77172727.5391,63124569.9527
600036.SH,20240912,30.23,0.1989,0.3875,0.76,5.2004,5.2365,0.7944,2.2481,2.2853,5.7492,6.5233,2521984.5601,2062894.4429,1058737.0295,76239593.2518,62361299.0089
600036.SH,20240911,30.08,0.2016,0.3927,0.78,5.1746,5.2105,0.7904,2.237,2.274,5.7779,6.5558,2521984.5601,2062894.4429,1058737.0295,75861295.5678,62051864.8424
600036.SH,20240910,30.19,0.2308,0.4496,0.89,5.1936,5.2296,0.7933,2.2452,2.2823,5.7569,6.5319,2521984.5601,2062894.4429,1058737.0295,76138713.8694,62278783.2312
600036.SH,20240909,30.24,0.4223,0.8227,1.84,5.2022,5.2382,0.7946,2.2489,2.2861,5.7473,6.5211,2521984.5601,2062894.4429,1058737.0295,76264813.0974,62381927.9533
600036.SH,20240906,31.25,0.1857,0.3619,0.62,5.3759,5.4132,0.8212,2.324,2.3624,5.5616,6.3104,2521984.5601,2062894.4429,1058737.0295,78812017.5031,64465451.3406
600036.SH,20240905,31.2,0.2628,0.512,0.88,5.3673,5.4045,0.8198,2.3203,2.3586,5.5705,6.3205,2521984.5601,2062894.4429,1058737.0295,78685918.2751,64362306.6185
600036.SH,20240904,31.36,0.1845,0.3594,0.61,5.3948,5.4322,0.824,2.3322,2.3707,5.5421,6.2882,2521984.5601,2062894.4429,1058737.0295,79089435.8047,64692369.7293
600036.SH,20240903,31.62,0.2452,0.4777,0.85,5.4396,5.4773,0.8763,2.3515,2.3904,5.4965,6.2365,2521984.5601,2062894.4429,1058737.0295,79745151.7904,65228722.2845
600036.SH,20240902,31.93,0.2705,0.5271,1.0,5.4929,5.531,0.9124,2.3746,2.4138,5.4431,6.176,2521984.5601,2062894.4429,1058737.0295,80526967.004,65868219.5618
600036.SH,20240830,32.15,0.5392,1.0505,2.6,5.5307,5.5691,0.9187,2.3909,2.4305,5.4059,6.1337,2521984.5601,2062894.4429,1058737.0295,81081803.6072,66322056.3392
600036.SH,20240829,32.93,0.2503,0.4877,1.29,5.6649,5.6945,0.9039,2.4489,2.4798,5.2778,5.9884,2521984.5601,2062894.4429,1058737.0295,83048951.5641,67931114.0047
600036.SH,20240828,33.68,0.2013,0.3922,1.06,5.7939,5.8242,0.9245,2.5047,2.5363,5.1603,5.8551,2521984.5601,2062894.4429,1058737.0295,84940439.9842,69478284.8369
600036.SH,20240827,33.7,0.1877,0.3657,0.97,5.7974,5.8277,0.925,2.5062,2.5378,5.1573,5.8516,2521984.5601,2062894.4429,1058737.0295,84990879.6754,69519542.7257
600036.SH,20240826,33.77,0.1702,0.3317,0.85,5.8094,5.8398,0.927,2.5114,2.543,5.1466,5.8395,2521984.5601,2062894.4429,1058737.0295,85167418.5946,69663945.3367
600036.SH,20240823,33.7,0.2257,0.4398,1.15,5.7974,5.8277,0.925,2.5062,2.5378,5.1573,5.8516,2521984.5601,2062894.4429,1058737.0295,84990879.6754,69519542.7257
600036.SH,20240822,33.3,0.1856,0.3616,0.8,5.7286,5.7585,0.9141,2.4764,2.5076,5.2192,5.9219,2521984.5601,2062894.4429,1058737.0295,83982085.8513,68694384.9486
600036.SH,20240821,33.24,0.1833,0.3571,0.83,5.7183,5.7481,0.9124,2.472,2.5031,5.2286,5.9326,2521984.5601,2062894.4429,1058737.0295,83830766.7777,68570611.282
