indiv_d_ts_code,indiv_d_trade_date,indiv_d_open,indiv_d_high,indiv_d_low,indiv_d_close,indiv_d_pre_close,indiv_d_change,indiv_d_pct_chg,indiv_d_vol,indiv_d_amount
002594.SZ,20241015,316.99,319.98,309.2,309.2,318.54,-9.340000000000032,-2.93,122149.02,3695577.335
002594.SZ,20241014,312.31,321.64,311.49,318.54,311.33,7.210000000000036,2.32,172364.82,5268100.405
002594.SZ,20241011,325.83,325.83,307.14,311.33,327.77,-16.439999999999998,-5.02,186418.49,5671879.377
002594.SZ,20241010,321.66,334.11,321.64,327.77,317.18,10.589999999999975,3.34,250166.87,7918647.496
002594.SZ,20241009,326.84,332.77,311.8,317.18,339.69,-22.50999999999999,-6.63,325918.58,10166970.123
002594.SZ,20241008,350.75,350.75,318.86,339.69,318.86,20.829999999999984,6.53,443439.39,14484952.068
002594.SZ,20240930,300.9,319.66,300.9,318.86,294.67,24.189999999999998,8.21,388804.59,11640545.413
002594.SZ,20240927,283.26,302.97,281.71,294.67,279.75,14.920000000000016,5.33,309922.4,8683447.958
002594.SZ,20240926,273.93,279.84,271.95,279.75,272.68,7.069999999999993,2.59,149066.41,3960197.854
002594.SZ,20240925,267.7,279.8,267.35,272.68,263.85,8.829999999999984,3.35,205710.34,5442651.982
002594.SZ,20240924,262.51,265.11,256.04,263.85,259.4,4.4500000000000455,1.72,156494.54,3949080.823
002594.SZ,20240923,265.57,266.62,258.14,259.4,265.73,-6.330000000000041,-2.38,107582.73,2712153.56
002594.SZ,20240920,264.98,268.53,262.39,265.73,264.96,0.7700000000000387,0.29,89897.93,2292829.765
002594.SZ,20240919,268.75,269.13,262.82,264.96,268.15,-3.1899999999999977,-1.19,91043.23,2326365.319
002594.SZ,20240918,264.61,269.08,263.65,268.15,264.58,3.569999999999993,1.35,66819.81,1715595.538
002594.SZ,20240913,266.87,267.7,264.43,264.58,266.67,-2.090000000000032,-0.78,56991.61,1458587.906
002594.SZ,20240912,268.43,269.78,266.66,266.67,267.8,-1.1299999999999955,-0.42,77251.08,1995755.899
002594.SZ,20240911,259.4,270.4,258.82,267.8,259.04,8.759999999999991,3.38,155361.48,4001603.969
002594.SZ,20240910,259.4,262.31,257.97,259.04,259.38,-0.339999999999975,-0.13,61248.29,1533462.724
002594.SZ,20240909,258.86,263.51,257.93,259.38,261.06,-1.6800000000000068,-0.64,70851.26,1774845.244
002594.SZ,20240906,262.37,264.69,260.87,261.06,262.36,-1.3000000000000114,-0.5,78141.52,1982245.013
002594.SZ,20240905,259.4,265.21,258.98,262.36,259.73,2.6299999999999955,1.01,100125.55,2542189.363
002594.SZ,20240904,254.73,261.37,254.67,259.73,256.37,3.3600000000000136,1.31,100605.96,2506778.351
002594.SZ,20240903,249.44,256.75,249.44,256.37,250.17,6.200000000000017,2.48,101819.9,2497421.913
002594.SZ,20240902,257.35,259.84,250.06,250.17,258.8,-8.630000000000024,-3.33,101134.82,2468600.915
002594.SZ,20240830,246.93,261.26,246.18,258.8,243.68,15.120000000000005,6.2,193027.92,4764660.206
002594.SZ,20240829,242.1,245.39,240.0,243.68,245.76,-2.079999999999984,-0.85,79384.87,1858678.051
002594.SZ,20240828,249.3,249.31,241.55,245.76,249.85,-4.090000000000003,-1.64,89040.7,2098577.19
002594.SZ,20240827,246.44,250.35,245.39,249.85,248.41,1.4399999999999977,0.58,50926.46,1219258.016
002594.SZ,20240826,248.51,252.14,246.65,248.41,248.34,0.06999999999999318,0.03,56513.42,1354660.288
002594.SZ,20240823,248.82,250.37,247.1,248.34,249.56,-1.2199999999999989,-0.49,49786.02,1193437.03
002594.SZ,20240822,250.06,251.9,248.63,249.56,250.06,-0.5,-0.2,62488.45,1506260.848
002594.SZ,20240821,243.48,252.27,240.72,250.06,245.37,4.689999999999998,1.91,111043.38,2658947.674
002594.SZ,20240820,244.87,246.25,242.21,245.37,244.27,1.0999999999999943,0.45,62484.22,1475807.676
002594.SZ,20240819,244.1,247.97,243.85,244.27,243.95,0.3200000000000216,0.13,70182.42,1662452.527
002594.SZ,20240816,240.84,247.28,239.17,243.95,240.19,3.759999999999991,1.57,102218.58,2406276.094
002594.SZ,20240815,235.09,241.24,233.34,240.19,235.12,5.069999999999993,2.16,88545.38,2039684.342
002594.SZ,20240814,237.2,237.2,233.67,235.12,237.33,-2.210000000000008,-0.93,56329.85,1276584.732
002594.SZ,20240813,239.02,239.05,234.5,237.33,239.06,-1.7299999999999898,-0.72,60436.5,1378452.593
002594.SZ,20240812,240.73,242.27,238.13,239.06,240.33,-1.2700000000000102,-0.53,53779.01,1242071.532
002594.SZ,20240809,236.64,244.75,236.61,240.33,234.96,5.3700000000000045,2.29,119852.18,2790790.707
002594.SZ,20240808,236.37,236.37,231.9,234.96,237.56,-2.5999999999999943,-1.09,85357.41,1925911.439
002594.SZ,20240807,237.65,239.69,234.99,237.56,237.55,0.009999999999990905,0.0,82021.86,1882919.963
002594.SZ,20240806,242.8,243.44,234.48,237.55,239.87,-2.319999999999993,-0.97,129101.51,2955783.827
002594.SZ,20240805,239.52,245.57,238.66,239.87,243.61,-3.740000000000009,-1.54,105268.35,2457359.662
002594.SZ,20240802,251.09,251.37,243.42,243.61,253.38,-9.769999999999982,-3.86,145671.17,3453944.603
002594.SZ,20240801,257.32,258.09,249.02,253.38,256.34,-2.9599999999999795,-1.15,103634.88,2519341.335
002594.SZ,20240731,251.73,257.35,251.69,256.34,253.08,3.2599999999999625,1.29,87490.03,2153504.528
002594.SZ,20240730,256.9,257.12,250.7,253.08,258.47,-5.390000000000015,-2.09,110393.39,2686057.414
002594.SZ,20240729,262.44,262.51,255.85,258.47,261.32,-2.849999999999966,-1.09,78859.32,1960649.994
002594.SZ,20240726,259.29,264.07,257.43,261.32,256.65,4.670000000000016,1.82,124841.65,3180235.007
002594.SZ,20240725,256.22,260.9,253.69,256.65,256.24,0.40999999999996817,0.16,101104.2,2533958.369
002594.SZ,20240724,259.56,261.53,254.7,256.24,259.56,-3.319999999999993,-1.28,118640.05,2976544.505
002594.SZ,20240723,271.61,272.05,259.32,259.56,272.25,-12.689999999999998,-4.66,167410.49,4318283.785
002594.SZ,20240722,270.7,276.85,270.7,272.25,270.66,1.589999999999975,0.59,100749.55,2688874.276
002594.SZ,20240719,267.01,272.65,266.23,270.66,267.97,2.6899999999999977,1.0,136213.79,3593320.512
002594.SZ,20240718,264.35,269.47,263.95,267.97,266.0,1.9700000000000273,0.74,95322.04,2487441.704
002594.SZ,20240717,265.47,268.06,263.04,266.0,265.46,0.5400000000000205,0.2,105191.71,2726321.475
002594.SZ,20240716,267.13,268.75,262.76,265.46,268.25,-2.7900000000000205,-1.04,117587.68,3043326.156
002594.SZ,20240715,268.86,271.42,267.13,268.25,269.19,-0.9399999999999977,-0.35,98715.52,2590423.502
002594.SZ,20240712,259.86,270.6,258.19,269.19,259.39,9.800000000000011,3.78,188863.22,4891988.725
002594.SZ,20240711,261.38,262.67,257.97,259.39,258.81,0.5799999999999841,0.22,100359.45,2546645.362
002594.SZ,20240710,258.8,262.94,257.79,258.81,258.91,-0.10000000000002274,-0.04,109282.56,2767913.672
002594.SZ,20240709,251.33,259.85,247.55,258.91,251.11,7.800000000000011,3.11,140762.55,3506898.661
002594.SZ,20240708,247.84,254.43,247.21,251.11,248.08,3.030000000000001,1.22,105374.66,2591239.967
002594.SZ,20240705,249.25,250.61,244.85,248.08,250.75,-2.6699999999999875,-1.06,95664.78,2308221.433
002594.SZ,20240704,251.12,255.93,250.61,250.75,249.18,1.5699999999999932,0.63,99196.34,2449191.851
002594.SZ,20240703,250.06,251.51,246.0,249.18,250.07,-0.8899999999999864,-0.36,96574.03,2340645.421
002594.SZ,20240702,253.04,253.89,249.13,250.07,252.97,-2.9000000000000057,-1.15,102627.37,2515326.295
002594.SZ,20240701,256.51,258.15,248.56,252.97,256.51,-3.539999999999992,-1.38,129273.32,3179627.87
002594.SZ,20240628,254.2,258.43,253.05,256.51,255.74,0.7699999999999818,0.3,92982.07,2324520.984
002594.SZ,20240627,257.3,258.67,254.63,255.74,259.04,-3.3000000000000114,-1.27,82910.84,2074271.452
002594.SZ,20240626,258.3,260.66,255.61,259.04,260.36,-1.3199999999999932,-0.51,111916.76,2814435.214
002594.SZ,20240625,258.35,265.26,256.67,260.41,256.24,4.170000000000016,1.63,195746.43,4998561.939
002594.SZ,20240624,256.25,260.33,253.97,256.19,256.94,-0.75,-0.29,108423.02,2719528.81
002594.SZ,20240621,258.29,260.73,254.01,256.94,257.79,-0.8500000000000227,-0.33,116330.12,2916085.594
002594.SZ,20240620,259.2,260.11,255.53,257.79,260.35,-2.5600000000000023,-0.98,116199.94,2921098.948
002594.SZ,20240619,262.4,264.45,259.75,260.35,262.03,-1.67999999999995,-0.64,99108.11,2529117.364
002594.SZ,20240618,261.99,263.73,259.32,262.03,263.64,-1.6100000000000136,-0.61,128789.11,3282495.367
002594.SZ,20240617,258.3,266.37,257.14,263.64,259.38,4.259999999999991,1.64,208648.8,5371512.6
002594.SZ,20240614,257.77,260.28,252.69,259.38,259.31,0.06999999999999318,0.03,202609.76,5066109.117
002594.SZ,20240613,255.02,264.74,254.31,259.31,248.97,10.340000000000003,4.15,292519.28,7423395.27
002594.SZ,20240612,247.67,253.74,247.67,248.97,250.75,-1.7800000000000011,-0.71,187331.97,4573251.957
002594.SZ,20240611,240.5,252.15,240.19,250.75,241.39,9.360000000000014,3.88,221596.93,5386278.076
002594.SZ,20240607,245.01,247.42,237.93,241.39,244.46,-3.0700000000000216,-1.26,182593.98,4304211.409
002594.SZ,20240606,247.23,249.89,243.44,244.46,246.81,-2.3499999999999943,-0.95,175865.42,4227834.836
002594.SZ,20240605,244.44,252.46,244.44,246.81,244.1,2.710000000000008,1.11,194433.95,4732184.009
002594.SZ,20240604,242.82,245.79,241.85,244.1,243.03,1.0699999999999932,0.44,157429.16,3744672.01
002594.SZ,20240603,234.74,246.49,231.64,243.03,234.75,8.280000000000001,3.53,270145.89,6370453.739
002594.SZ,20240531,234.52,237.39,232.66,234.75,233.56,1.1899999999999977,0.51,185429.84,4264400.522
002594.SZ,20240530,230.03,235.11,229.5,233.56,230.32,3.240000000000009,1.41,223791.81,5070762.671
002594.SZ,20240529,216.27,231.65,216.26,230.32,212.56,17.75999999999999,8.36,302647.77,6633165.251
002594.SZ,20240528,214.02,214.13,211.74,212.56,213.56,-1.0,-0.47,60946.46,1265112.511
002594.SZ,20240527,215.25,216.07,211.76,213.56,214.53,-0.9699999999999989,-0.45,76045.51,1580461.907
002594.SZ,20240524,219.33,219.35,214.02,214.53,220.32,-5.789999999999992,-2.63,102875.52,2166851.356
002594.SZ,20240523,221.25,221.25,218.85,220.32,222.34,-2.0200000000000102,-0.91,62287.23,1336506.237
002594.SZ,20240522,223.64,224.99,220.54,222.34,224.25,-1.9099999999999966,-0.85,88398.17,1916325.81
002594.SZ,20240521,227.53,227.54,222.86,224.25,228.44,-4.189999999999998,-1.83,84080.43,1838619.341
002594.SZ,20240520,223.94,229.6,223.94,228.44,225.08,3.359999999999985,1.49,75958.57,1688534.368
002594.SZ,20240517,224.87,225.84,223.1,225.08,223.77,1.3100000000000023,0.59,71486.66,1564639.158
002594.SZ,20240516,224.63,225.46,222.03,223.77,224.62,-0.8499999999999943,-0.38,87157.22,1901165.662
002594.SZ,20240515,230.11,231.65,223.76,224.62,230.53,-5.909999999999997,-2.56,99733.51,2204936.673
002594.SZ,20240514,231.35,233.26,229.71,230.53,231.34,-0.8100000000000023,-0.35,62618.53,1414943.425
002594.SZ,20240513,230.83,233.04,228.14,231.34,233.5,-2.1599999999999966,-0.93,82481.16,1857506.899
002594.SZ,20240510,232.67,235.26,231.65,233.5,233.85,-0.3499999999999943,-0.15,80613.3,1833828.036
002594.SZ,20240509,231.96,234.11,231.8,233.85,231.89,1.960000000000008,0.85,79007.35,1796491.173
002594.SZ,20240508,234.25,234.6,231.65,231.89,235.63,-3.740000000000009,-1.59,91131.78,2070673.827
002594.SZ,20240507,231.96,237.79,229.64,235.63,231.96,3.6699999999999875,1.58,144190.48,3301364.34
002594.SZ,20240506,230.62,234.1,229.09,231.96,223.96,8.0,3.57,186778.87,4226418.539
002594.SZ,20240430,229.09,229.99,223.96,223.96,226.91,-2.9499999999999886,-1.3,115559.66,2542063.035
002594.SZ,20240429,226.61,231.03,224.2,226.91,224.85,2.0600000000000023,0.92,191675.93,4256800.048
002594.SZ,20240426,215.25,225.25,215.25,224.85,214.16,10.689999999999998,4.99,253453.78,5502292.294
002594.SZ,20240425,212.58,216.8,211.79,214.16,212.61,1.549999999999983,0.73,94683.84,1980120.669
002594.SZ,20240424,212.06,214.02,209.61,212.61,210.17,2.440000000000026,1.16,74978.92,1546983.916
002594.SZ,20240423,213.76,213.77,209.09,210.17,213.77,-3.6000000000000227,-1.68,87299.94,1793533.843
002594.SZ,20240422,215.25,216.82,213.3,213.77,215.38,-1.6099999999999852,-0.75,64694.78,1353615.963
002594.SZ,20240419,217.49,218.19,212.24,215.38,218.94,-3.5600000000000023,-1.63,111770.43,2342512.356
002594.SZ,20240418,217.3,221.91,214.63,218.94,218.32,0.6200000000000045,0.28,133997.56,2863779.538
002594.SZ,20240417,216.27,218.51,214.84,218.32,216.92,1.4000000000000057,0.65,96921.62,2046775.945
002594.SZ,20240416,217.71,220.73,215.98,216.92,218.96,-2.0400000000000205,-0.93,98323.04,2090984.65
002594.SZ,20240415,215.25,220.89,214.32,218.96,215.86,3.0999999999999943,1.44,113331.92,2418635.357
002594.SZ,20240412,217.3,222.62,214.78,215.86,218.3,-2.4399999999999977,-1.12,114917.89,2453371.047
002594.SZ,20240411,214.22,220.83,213.0,218.3,217.14,1.160000000000025,0.53,100853.95,2130444.828
002594.SZ,20240410,219.66,219.86,215.25,217.14,217.38,-0.2400000000000091,-0.11,72410.85,1537375.543
002594.SZ,20240409,217.04,220.36,216.63,217.38,217.3,0.07999999999998408,0.04,84208.46,1791256.313
002594.SZ,20240408,212.17,220.37,211.55,217.3,213.36,3.9399999999999977,1.85,128227.18,2722271.578
002594.SZ,20240403,215.76,216.39,212.74,213.36,217.65,-4.289999999999992,-1.97,83633.79,1747159.207
002594.SZ,20240402,217.31,222.73,217.09,217.65,217.31,0.3400000000000034,0.16,107584.79,2301699.126
002594.SZ,20240401,208.14,218.3,208.14,217.31,208.14,9.170000000000016,4.41,142909.27,2995671.851
002594.SZ,20240329,213.64,213.73,206.2,208.14,213.59,-5.450000000000017,-2.55,141381.08,2873380.486
002594.SZ,20240328,215.1,217.14,211.16,213.59,217.28,-3.6899999999999977,-1.7,159435.31,3327175.192
002594.SZ,20240327,225.1,225.19,215.26,217.28,225.09,-7.810000000000002,-3.47,188848.98,4058093.22
002594.SZ,20240326,221.4,225.49,220.65,225.09,219.55,5.539999999999992,2.52,131346.27,2864082.717
002594.SZ,20240325,221.78,223.23,218.17,219.55,222.37,-2.819999999999993,-1.27,99109.4,2133902.462
002594.SZ,20240322,224.42,224.44,220.58,222.37,224.42,-2.049999999999983,-0.91,104671.61,2266796.544
002594.SZ,20240321,224.39,225.29,222.42,224.42,223.94,0.47999999999998977,0.21,88667.09,1938901.108
002594.SZ,20240320,222.44,226.3,222.44,223.94,222.22,1.7199999999999989,0.77,96805.23,2118610.339
002594.SZ,20240319,223.48,225.35,219.75,222.22,223.48,-1.259999999999991,-0.56,146972.68,3194716.173
002594.SZ,20240318,217.15,223.71,216.9,223.48,214.71,8.769999999999982,4.08,196981.82,4250885.884
002594.SZ,20240315,215.25,216.66,211.33,214.71,217.38,-2.6699999999999875,-1.23,146628.02,3057950.744
002594.SZ,20240314,213.63,220.74,213.63,217.38,211.52,5.859999999999985,2.77,211352.19,4497086.17
002594.SZ,20240313,212.09,215.66,210.98,211.52,210.23,1.2900000000000205,0.61,177812.91,3691839.469
002594.SZ,20240312,206.02,211.83,202.71,210.23,203.71,6.519999999999982,3.2,245028.92,4958824.423
002594.SZ,20240311,192.7,204.9,192.7,203.71,192.79,10.920000000000016,5.66,278080.46,5440726.383
002594.SZ,20240308,193.01,194.9,191.93,192.79,193.61,-0.8200000000000216,-0.42,67149.68,1263993.368
002594.SZ,20240307,196.86,198.81,193.52,193.61,196.44,-2.829999999999984,-1.44,101326.88,1935953.172
002594.SZ,20240306,194.75,197.8,193.72,196.44,195.59,0.8499999999999943,0.43,100100.4,1914828.109
002594.SZ,20240305,192.19,196.44,190.14,195.59,194.0,1.5900000000000034,0.82,149624.43,2826124.074
002594.SZ,20240304,194.75,196.49,192.8,194.0,196.98,-2.9799999999999898,-1.51,126865.1,2401200.046
002594.SZ,20240301,195.67,197.8,193.49,196.98,195.98,1.0,0.51,122158.28,2336111.334
002594.SZ,20240229,191.69,196.4,190.84,195.98,192.7,3.280000000000001,1.7,122362.89,2323915.657
002594.SZ,20240228,200.9,201.43,192.7,192.7,198.54,-5.840000000000003,-2.94,168291.53,3223632.043
002594.SZ,20240227,192.14,198.78,191.88,198.54,190.65,7.889999999999986,4.14,206342.65,3958101.887
002594.SZ,20240226,190.65,194.88,190.19,190.65,187.25,3.4000000000000057,1.82,155460.76,2912982.36
002594.SZ,20240223,187.56,188.59,185.35,187.25,187.56,-0.3100000000000023,-0.17,91174.9,1660682.308
002594.SZ,20240222,187.47,188.23,185.79,187.56,187.57,-0.009999999999990905,-0.01,80906.13,1476863.326
002594.SZ,20240221,181.53,190.24,181.08,187.57,183.5,4.069999999999993,2.22,147692.98,2700340.931
002594.SZ,20240220,188.09,188.27,181.42,183.5,188.09,-4.590000000000003,-2.44,113357.36,2023820.072
002594.SZ,20240219,188.48,189.98,186.39,188.09,185.7,2.390000000000015,1.29,119687.07,2192419.553
002594.SZ,20240208,186.03,187.93,185.22,185.7,184.05,1.6499999999999773,0.9,119245.66,2168509.15
002594.SZ,20240207,181.68,187.57,180.5,184.05,180.27,3.780000000000001,2.1,160093.7,2880398.922
002594.SZ,20240206,170.15,180.51,169.64,180.27,172.2,8.070000000000022,4.69,176189.75,3054635.573
002594.SZ,20240205,169.12,176.07,166.84,172.2,171.17,1.0300000000000011,0.6,186216.2,3122618.403
002594.SZ,20240202,175.23,176.18,167.09,171.17,175.16,-3.990000000000009,-2.28,147991.71,2485326.236
002594.SZ,20240201,174.25,177.32,172.57,175.16,175.0,0.1599999999999966,0.09,116650.74,1996429.637
002594.SZ,20240131,175.37,179.66,174.58,175.0,176.27,-1.2700000000000102,-0.72,125368.41,2155163.736
002594.SZ,20240130,177.41,179.87,174.56,176.27,182.9,-6.6299999999999955,-3.62,190761.18,3296016.841
002594.SZ,20240129,190.55,190.65,182.77,182.9,190.51,-7.609999999999985,-3.99,146042.52,2647388.166
002594.SZ,20240126,193.72,193.72,190.14,190.51,194.65,-4.140000000000015,-2.13,115854.64,2160578.276
002594.SZ,20240125,193.6,195.67,190.3,194.65,193.42,1.2300000000000182,0.64,130769.08,2470818.453
002594.SZ,20240124,194.01,194.6,188.68,193.42,192.55,0.8699999999999761,0.45,96641.21,1805379.382
002594.SZ,20240123,189.62,193.68,188.91,192.55,189.97,2.5800000000000125,1.36,110725.62,2072060.504
002594.SZ,20240122,193.59,196.08,189.17,189.97,194.07,-4.099999999999994,-2.11,132239.73,2487370.789
002594.SZ,20240119,194.23,197.78,193.42,194.07,195.24,-1.170000000000016,-0.6,80905.16,1540978.199
002594.SZ,20240118,190.29,195.77,189.53,195.24,191.47,3.7700000000000102,1.97,114591.65,2150839.668
002594.SZ,20240117,199.05,199.41,191.47,191.47,200.18,-8.710000000000008,-4.35,160794.71,3050944.39
002594.SZ,20240116,198.75,201.46,197.9,200.18,199.48,0.700000000000017,0.35,83808.6,1633959.523
002594.SZ,20240115,199.59,201.92,197.23,199.48,200.77,-1.2900000000000205,-0.64,70219.93,1364639.692
002594.SZ,20240112,201.7,203.21,200.17,200.77,201.7,-0.9299999999999784,-0.46,87022.64,1711086.656
002594.SZ,20240111,194.95,203.67,193.53,201.7,195.05,6.649999999999977,3.41,159861.74,3120354.836
002594.SZ,20240110,196.49,198.13,194.34,195.05,197.68,-2.6299999999999955,-1.33,71416.23,1364589.162
002594.SZ,20240109,195.77,200.9,194.95,197.68,194.13,3.5500000000000114,1.83,112186.51,2167747.852
002594.SZ,20240108,197.62,198.5,193.88,194.13,197.5,-3.3700000000000045,-1.71,81078.39,1543893.919
002594.SZ,20240105,197.28,202.44,195.91,197.5,197.85,-0.3499999999999943,-0.18,112401.88,2187835.615
002594.SZ,20240104,199.2,199.52,195.88,197.85,198.0,-0.15000000000000568,-0.08,89870.36,1731882.12
002594.SZ,20240103,197.31,198.72,195.47,198.0,197.41,0.5900000000000034,0.3,84485.96,1624093.056
002594.SZ,20240102,204.6,204.61,197.18,197.41,202.95,-5.539999999999992,-2.73,113928.32,2212162.4
002594.SZ,20231229,203.94,204.79,202.08,202.95,203.0,-0.05000000000001137,-0.02,80367.29,1591969.846
002594.SZ,20231228,195.81,203.63,195.43,203.0,196.24,6.759999999999991,3.44,138777.8,2722971.14
002594.SZ,20231227,197.82,198.34,195.47,196.24,196.54,-0.29999999999998295,-0.15,61364.02,1174486.108
002594.SZ,20231226,196.96,196.96,194.75,196.54,196.98,-0.4399999999999977,-0.22,41380.33,790091.023
002594.SZ,20231225,197.82,199.05,194.97,196.98,197.06,-0.0800000000000125,-0.04,53769.86,1032287.275
002594.SZ,20231222,194.65,200.26,192.74,197.06,194.42,2.640000000000015,1.36,117997.66,2267509.852
002594.SZ,20231221,187.91,194.73,187.42,194.42,189.5,4.9199999999999875,2.6,133149.43,2494208.947
002594.SZ,20231220,193.04,194.06,189.49,189.5,192.7,-3.1999999999999886,-1.66,84924.82,1585187.697
002594.SZ,20231219,193.24,193.4,190.81,192.7,193.79,-1.0900000000000034,-0.56,79369.72,1487629.709
002594.SZ,20231218,195.84,197.31,193.02,193.79,198.11,-4.320000000000022,-2.18,100511.47,1906643.036
002594.SZ,20231215,197.91,199.25,195.86,198.11,195.96,2.1500000000000057,1.1,101841.34,1966549.057
002594.SZ,20231214,197.82,201.08,195.89,195.96,196.59,-0.6299999999999955,-0.32,92496.7,1787086.925
002594.SZ,20231213,200.72,200.72,196.51,196.59,201.24,-4.650000000000006,-2.31,117534.92,2270646.821
002594.SZ,20231212,203.13,203.7,201.02,201.24,204.17,-2.9299999999999784,-1.44,79797.21,1572793.711
002594.SZ,20231211,201.67,204.57,199.51,204.17,203.51,0.6599999999999966,0.32,101086.35,1989856.428
002594.SZ,20231208,204.01,205.37,203.28,203.51,204.44,-0.9300000000000068,-0.45,77700.19,1547061.882
002594.SZ,20231207,206.22,206.23,202.23,204.44,206.22,-1.7800000000000011,-0.86,103169.24,2051259.486
002594.SZ,20231206,201.26,206.27,200.9,206.22,201.25,4.969999999999999,2.47,176347.37,3523669.818
002594.SZ,20231205,201.92,204.96,200.5,201.25,201.3,-0.05000000000001137,-0.02,152372.47,3021632.365
002594.SZ,20231204,201.98,204.27,198.44,201.3,201.98,-0.6799999999999784,-0.34,117613.15,2317283.54
002594.SZ,20231201,205.49,205.84,197.63,201.98,204.13,-2.1500000000000057,-1.05,194189.85,3799477.664
002594.SZ,20231130,206.64,207.8,203.41,204.13,207.03,-2.9000000000000057,-1.4,187242.15,3745049.006
002594.SZ,20231129,215.13,215.15,206.42,207.03,215.16,-8.129999999999995,-3.78,219246.3,4464902.232
002594.SZ,20231128,214.14,217.06,212.19,215.16,214.12,1.039999999999992,0.49,122211.43,2562912.238
002594.SZ,20231127,217.3,217.3,210.12,214.12,222.27,-8.150000000000006,-3.67,215480.87,4487132.027
002594.SZ,20231124,234.52,234.52,220.78,222.27,234.55,-12.280000000000001,-5.24,280659.48,6162803.841
002594.SZ,20231123,236.26,237.06,232.8,234.55,235.75,-1.1999999999999886,-0.51,105763.94,2425947.586
002594.SZ,20231122,239.34,239.34,235.63,235.75,240.05,-4.300000000000011,-1.79,105571.08,2440478.827
002594.SZ,20231121,241.58,242.6,239.5,240.05,240.87,-0.8199999999999932,-0.34,82386.34,1937039.109
002594.SZ,20231120,241.69,242.41,240.44,240.87,242.68,-1.8100000000000023,-0.75,76770.94,1804923.944
002594.SZ,20231117,242.92,244.55,241.9,242.68,244.26,-1.579999999999984,-0.65,59462.29,1408060.178
002594.SZ,20231116,245.79,245.79,243.15,244.26,244.61,-0.35000000000002274,-0.14,61690.07,1471253.077
002594.SZ,20231115,245.9,246.0,244.26,244.61,243.57,1.0400000000000205,0.43,78691.67,1881360.641
002594.SZ,20231114,243.23,244.15,242.51,243.57,243.05,0.5199999999999818,0.21,55216.55,1310694.854
002594.SZ,20231113,243.83,244.13,240.98,243.05,242.88,0.17000000000001592,0.07,69738.46,1649215.951
002594.SZ,20231110,244.97,244.97,241.55,242.88,245.28,-2.4000000000000057,-0.98,81901.9,1940054.003
002594.SZ,20231109,246.0,246.77,244.3,245.28,246.0,-0.7199999999999989,-0.29,73182.74,1750698.708
002594.SZ,20231108,246.37,246.88,245.16,246.0,246.99,-0.9900000000000091,-0.4,80128.14,1921682.141
002594.SZ,20231107,249.07,250.41,246.52,246.99,248.97,-1.9799999999999898,-0.8,94512.93,2287202.177
002594.SZ,20231106,246.52,249.52,246.0,248.97,244.62,4.349999999999994,1.78,143547.86,3472633.48
002594.SZ,20231103,241.4,245.13,240.75,244.62,240.67,3.950000000000017,1.64,90679.42,2154652.391
002594.SZ,20231102,243.81,243.83,240.67,240.67,242.1,-1.4300000000000068,-0.59,85414.16,2015702.321
002594.SZ,20231101,243.95,243.95,241.31,242.1,244.5,-2.4000000000000057,-0.98,93390.42,2206820.551
002594.SZ,20231031,249.59,250.09,243.44,244.5,250.71,-6.210000000000008,-2.48,127204.75,3044814.889
002594.SZ,20231030,245.5,251.11,244.67,250.71,248.0,2.710000000000008,1.09,117295.47,2849732.929
002594.SZ,20231027,243.95,249.59,243.46,248.0,244.58,3.4199999999999875,1.4,103205.56,2490630.305
002594.SZ,20231026,241.96,244.77,241.59,244.58,243.33,1.25,0.51,73199.35,1738279.51
002594.SZ,20231025,243.92,246.01,242.13,243.33,241.44,1.8900000000000148,0.78,83675.73,1993861.828
002594.SZ,20231024,245.28,246.51,240.54,241.44,244.62,-3.180000000000007,-1.3,110778.92,2614866.694
002594.SZ,20231023,246.0,246.0,242.1,244.62,245.18,-0.5600000000000023,-0.23,73536.83,1747793.907
002594.SZ,20231020,246.0,247.84,244.17,245.18,246.61,-1.4300000000000068,-0.58,85658.61,2050294.971
002594.SZ,20231019,253.12,254.17,246.35,246.61,255.3,-8.689999999999998,-3.4,147753.28,3595894.522
002594.SZ,20231018,251.74,257.27,250.1,255.3,243.95,11.350000000000023,4.65,307862.84,7646061.771
002594.SZ,20231017,243.46,245.99,242.41,243.95,243.45,0.5,0.21,49163.59,1169236.112
002594.SZ,20231016,246.41,247.11,242.41,243.45,246.37,-2.920000000000016,-1.19,66022.21,1573224.653
002594.SZ,20231013,247.95,248.84,245.79,246.37,250.56,-4.189999999999998,-1.67,66445.23,1598611.952
002594.SZ,20231012,246.41,251.64,244.97,250.56,244.55,6.009999999999991,2.46,139340.94,3391600.251
002594.SZ,20231011,248.01,248.56,243.95,244.55,243.86,0.6899999999999977,0.28,76683.73,1838352.974
002594.SZ,20231010,243.91,246.02,242.92,243.86,243.92,-0.05999999999997385,-0.02,63936.61,1524841.111
002594.SZ,20231009,242.62,244.47,235.4,243.92,242.62,1.299999999999983,0.54,91790.71,2162900.147
002594.SZ,20230928,244.77,245.49,241.95,242.62,243.78,-1.1599999999999966,-0.48,85257.68,2022931.184
002594.SZ,20230927,245.09,248.28,243.73,243.78,244.46,-0.6800000000000068,-0.28,75733.67,1808518.866
002594.SZ,20230926,251.12,251.12,244.26,244.46,251.94,-7.47999999999999,-2.97,118462.63,2846103.7
